Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
2016-08-19,-1.062,-0.192,-0.291,0.309,0.111,-0.999,-0.501,-0.466,-0.095
2016-08-22,-0.965,-0.187,-0.289,0.322,0.117,-0.928,-0.443,-0.446,-0.076
2016-08-23,-1.014,-0.197,-0.302,0.321,0.126,-0.962,-0.456,-0.476,-0.082
2016-08-24,-0.996,-0.201,-0.292,0.309,0.086,-0.898,-0.437,-0.489,-0.07
2016-08-25,-0.987,-0.202,-0.272,0.297,0.08,-0.89,-0.433,-0.479,-0.075
2016-08-26,-1.049,-0.228,-0.264,0.267,0.081,-0.905,-0.446,-0.503,-0.1
2016-08-29,-1.063,-0.223,-0.312,0.28,0.102,-0.91,-0.448,-0.532,-0.083
2016-08-30,-1.086,-0.219,-0.319,0.26,0.114,-0.922,-0.417,-0.582,-0.087
2016-08-31,-1.091,-0.216,-0.317,0.239,0.125,-0.922,-0.404,-0.612,-0.075
2016-09-01,-1.053,-0.217,-0.32,0.24,0.118,-0.874,-0.393,-0.6,-0.06
2016-09-02,-1.243,-0.228,-0.373,0.219,0.127,-0.988,-0.468,-0.699,-0.076
2016-09-06,-1.268,-0.221,-0.401,0.273,0.138,-1.057,-0.479,-0.697,-0.092
2016-09-07,-1.362,-0.232,-0.402,0.275,0.096,-1.099,-0.514,-0.74,-0.108
2016-09-08,-1.384,-0.255,-0.378,0.234,0.093,-1.078,-0.489,-0.785,-0.11
2016-09-09,-0.993,-0.236,-0.279,0.198,0.112,-0.788,-0.221,-0.695,-0.077
2016-09-12,-0.843,-0.188,-0.253,0.205,0.097,-0.704,-0.33,-0.455,-0.058
2016-09-13,-0.743,-0.19,-0.199,0.173,0.081,-0.608,-0.213,-0.468,-0.062
2016-09-14,-0.584,-0.141,-0.182,0.188,0.121,-0.57,-0.169,-0.375,-0.04
2016-09-15,-0.668,-0.145,-0.202,0.188,0.139,-0.648,-0.23,-0.393,-0.045
2016-09-16,-0.661,-0.138,-0.185,0.194,0.146,-0.678,-0.244,-0.376,-0.041
2016-09-19,-0.699,-0.146,-0.218,0.191,0.177,-0.703,-0.231,-0.41,-0.058
2016-09-20,-0.698,-0.149,-0.216,0.207,0.156,-0.696,-0.24,-0.397,-0.061
2016-09-21,-0.991,-0.168,-0.284,0.235,0.182,-0.956,-0.34,-0.579,-0.072
2016-09-22,-1.217,-0.193,-0.342,0.25,0.184,-1.116,-0.424,-0.694,-0.099
2016-09-23,-1.235,-0.187,-0.306,0.24,0.174,-1.156,-0.408,-0.747,-0.08
2016-09-26,-0.89,-0.165,-0.225,0.263,0.173,-0.936,-0.279,-0.56,-0.051
2016-09-27,-0.96,-0.139,-0.26,0.267,0.154,-0.982,-0.35,-0.558,-0.052
2016-09-28,-1.004,-0.124,-0.265,0.256,0.086,-0.957,-0.421,-0.547,-0.036
2016-09-29,-0.933,-0.133,-0.265,0.246,0.104,-0.885,-0.304,-0.593,-0.036
2016-09-30,-0.795,-0.135,-0.172,0.228,0.141,-0.857,-0.322,-0.466,-0.007
2016-10-03,-0.921,-0.157,-0.189,0.21,0.118,-0.903,-0.35,-0.549,-0.022
2016-10-04,-1.085,-0.18,-0.209,0.157,0.088,-0.941,-0.371,-0.67,-0.044
2016-10-05,-1.12,-0.193,-0.202,0.131,0.087,-0.943,-0.424,-0.656,-0.04
2016-10-06,-1.163,-0.207,-0.211,0.119,0.079,-0.943,-0.427,-0.684,-0.052
2016-10-07,-1.078,-0.202,-0.183,0.129,0.08,-0.902,-0.388,-0.648,-0.042
2016-10-10,-1.189,-0.204,-0.208,0.112,0.069,-0.958,-0.428,-0.711,-0.05
2016-10-11,-1.065,-0.22,-0.165,0.115,0.064,-0.859,-0.344,-0.672,-0.049
2016-10-12,-1.038,-0.213,-0.142,0.094,0.046,-0.823,-0.329,-0.664,-0.045
2016-10-13,-0.926,-0.209,-0.109,0.109,0.082,-0.799,-0.271,-0.623,-0.032
2016-10-14,-1.112,-0.217,-0.144,0.086,0.088,-0.925,-0.324,-0.737,-0.051
2016-10-17,-1.048,-0.203,-0.12,0.097,0.071,-0.893,-0.314,-0.7,-0.034
2016-10-18,-1.268,-0.213,-0.183,0.107,0.052,-1.031,-0.391,-0.827,-0.05
2016-10-19,-1.381,-0.229,-0.201,0.114,0.056,-1.121,-0.445,-0.875,-0.061
2016-10-20,-1.506,-0.239,-0.222,0.109,0.053,-1.207,-0.47,-0.976,-0.06
2016-10-21,-1.54,-0.25,-0.217,0.117,0.052,-1.242,-0.484,-1.0,-0.056
2016-10-24,-1.594,-0.264,-0.24,0.098,0.061,-1.249,-0.524,-1.0,-0.07
2016-10-25,-1.623,-0.263,-0.235,0.097,0.04,-1.262,-0.522,-1.026,-0.075
2016-10-26,-1.569,-0.249,-0.222,0.069,0.02,-1.187,-0.482,-1.013,-0.074
2016-10-27,-1.501,-0.254,-0.204,0.026,0.039,-1.108,-0.429,-1.001,-0.071
2016-10-28,-1.49,-0.239,-0.2,0.032,0.051,-1.134,-0.396,-1.005,-0.089
2016-10-31,-1.34,-0.223,-0.187,0.034,0.033,-0.997,-0.337,-0.913,-0.09
2016-11-01,-1.114,-0.2,-0.148,0.037,0.022,-0.825,-0.272,-0.763,-0.079
2016-11-02,-0.888,-0.174,-0.077,0.064,-0.034,-0.667,-0.211,-0.611,-0.066
2016-11-03,-0.761,-0.173,-0.064,0.059,-0.012,-0.571,-0.097,-0.598,-0.066
2016-11-04,-0.595,-0.155,-0.02,0.066,-0.009,-0.477,-0.053,-0.485,-0.057
2016-11-07,-1.099,-0.191,-0.141,0.027,-0.022,-0.772,-0.314,-0.698,-0.087
2016-11-08,-1.314,-0.213,-0.166,-0.001,-0.061,-0.873,-0.382,-0.822,-0.11
2016-11-09,-1.314,-0.208,-0.123,-0.048,-0.049,-0.886,-0.535,-0.675,-0.104
2016-11-10,-1.391,-0.204,-0.209,-0.106,-0.059,-0.813,-0.463,-0.847,-0.081
2016-11-11,-1.255,-0.2,-0.175,-0.118,-0.08,-0.682,-0.455,-0.745,-0.055
2016-11-14,-1.139,-0.145,-0.197,-0.165,-0.095,-0.537,-0.408,-0.724,-0.007
2016-11-15,-1.308,-0.198,-0.221,-0.165,-0.078,-0.646,-0.469,-0.84,0.001
2016-11-16,-1.266,-0.211,-0.238,-0.162,-0.057,-0.598,-0.431,-0.832,-0.003
2016-11-17,-1.403,-0.213,-0.258,-0.191,-0.053,-0.688,-0.477,-0.909,-0.017
2016-11-18,-1.305,-0.188,-0.253,-0.214,-0.053,-0.597,-0.442,-0.847,-0.016
2016-11-21,-1.361,-0.19,-0.292,-0.206,-0.065,-0.608,-0.483,-0.872,-0.006
2016-11-22,-1.515,-0.197,-0.323,-0.201,-0.087,-0.707,-0.566,-0.931,-0.018
2016-11-23,-1.514,-0.217,-0.317,-0.242,-0.1,-0.638,-0.553,-0.94,-0.021
2016-11-25,-1.486,-0.214,-0.354,-0.255,-0.077,-0.586,-0.524,-0.948,-0.014
2016-11-28,-1.357,-0.206,-0.332,-0.218,-0.066,-0.535,-0.477,-0.866,-0.014
2016-11-29,-1.359,-0.202,-0.33,-0.231,-0.071,-0.525,-0.488,-0.873,0.002
2016-11-30,-1.293,-0.216,-0.32,-0.294,-0.082,-0.381,-0.418,-0.89,0.015
2016-12-01,-1.122,-0.226,-0.324,-0.327,-0.06,-0.185,-0.36,-0.793,0.031
2016-12-02,-1.03,-0.212,-0.3,-0.288,-0.033,-0.197,-0.348,-0.723,0.041
2016-12-05,-1.312,-0.227,-0.319,-0.316,-0.036,-0.414,-0.461,-0.882,0.031
2016-12-06,-1.469,-0.252,-0.357,-0.323,-0.046,-0.491,-0.508,-0.978,0.017
2016-12-07,-1.6,-0.267,-0.422,-0.306,-0.082,-0.523,-0.559,-1.052,0.011
2016-12-08,-1.722,-0.283,-0.481,-0.325,-0.081,-0.552,-0.564,-1.152,-0.006
2016-12-09,-1.767,-0.305,-0.526,-0.353,-0.071,-0.512,-0.602,-1.15,-0.015
2016-12-12,-1.711,-0.323,-0.52,-0.361,-0.068,-0.439,-0.559,-1.146,-0.006
2016-12-13,-1.866,-0.34,-0.567,-0.357,-0.085,-0.517,-0.624,-1.217,-0.025
2016-12-14,-1.821,-0.352,-0.534,-0.392,-0.076,-0.467,-0.591,-1.202,-0.028
2016-12-15,-1.712,-0.341,-0.544,-0.422,0.005,-0.41,-0.486,-1.206,-0.02
2016-12-16,-1.738,-0.34,-0.554,-0.405,0.021,-0.46,-0.488,-1.23,-0.02
2016-12-19,-1.711,-0.33,-0.55,-0.365,0.04,-0.506,-0.51,-1.196,-0.005
2016-12-20,-1.823,-0.347,-0.574,-0.386,0.041,-0.557,-0.542,-1.269,-0.012
2016-12-21,-1.847,-0.345,-0.557,-0.375,0.047,-0.617,-0.551,-1.279,-0.017
2016-12-22,-1.843,-0.348,-0.536,-0.382,0.059,-0.636,-0.543,-1.291,-0.009
2016-12-23,-1.82,-0.347,-0.536,-0.367,0.046,-0.616,-0.561,-1.251,-0.008
2016-12-27,-1.789,-0.366,-0.54,-0.368,0.039,-0.554,-0.571,-1.195,-0.023
2016-12-28,-1.743,-0.349,-0.526,-0.35,0.004,-0.522,-0.534,-1.187,-0.022
2016-12-29,-1.652,-0.354,-0.503,-0.328,0.027,-0.494,-0.497,-1.121,-0.034
2016-12-30,-1.772,-0.348,-0.497,-0.343,-0.023,-0.561,-0.519,-1.176,-0.077
2017-01-03,-1.949,-0.37,-0.524,-0.356,-0.003,-0.696,-0.634,-1.182,-0.133
2017-01-04,-2.046,-0.383,-0.479,-0.353,-0.027,-0.804,-0.736,-1.17,-0.14
2017-01-05,-1.997,-0.379,-0.483,-0.303,0.006,-0.838,-0.704,-1.142,-0.151
2017-01-06,-2.179,-0.402,-0.481,-0.352,0.0,-0.944,-0.754,-1.256,-0.169
2017-01-09,-2.001,-0.394,-0.455,-0.322,0.029,-0.859,-0.668,-1.195,-0.138
2017-01-10,-1.988,-0.386,-0.451,-0.319,0.028,-0.86,-0.678,-1.167,-0.143
2017-01-11,-1.949,-0.379,-0.463,-0.323,0.036,-0.82,-0.662,-1.153,-0.134
2017-01-12,-1.914,-0.377,-0.437,-0.311,0.037,-0.826,-0.658,-1.107,-0.149
2017-01-13,-2.122,-0.391,-0.466,-0.319,0.022,-0.968,-0.708,-1.252,-0.162
2017-01-17,-1.942,-0.383,-0.397,-0.274,0.038,-0.926,-0.674,-1.113,-0.155
2017-01-18,-2.014,-0.399,-0.412,-0.333,0.04,-0.91,-0.668,-1.178,-0.168
2017-01-19,-1.945,-0.406,-0.4,-0.347,0.068,-0.86,-0.602,-1.184,-0.159
2017-01-20,-1.997,-0.407,-0.408,-0.353,0.086,-0.915,-0.64,-1.203,-0.154
2017-01-23,-1.871,-0.391,-0.381,-0.298,0.075,-0.876,-0.62,-1.098,-0.153
2017-01-24,-2.041,-0.417,-0.398,-0.34,0.063,-0.949,-0.72,-1.149,-0.172
2017-01-25,-2.206,-0.437,-0.461,-0.358,0.037,-0.987,-0.782,-1.243,-0.181
2017-01-26,-2.255,-0.435,-0.487,-0.38,0.04,-0.993,-0.779,-1.296,-0.18
2017-01-27,-2.254,-0.436,-0.476,-0.377,0.029,-0.994,-0.774,-1.303,-0.177
2017-01-30,-2.03,-0.428,-0.426,-0.353,0.045,-0.868,-0.699,-1.16,-0.171
2017-01-31,-1.946,-0.405,-0.379,-0.332,0.018,-0.848,-0.713,-1.071,-0.162
2017-02-01,-2.05,-0.419,-0.411,-0.349,0.041,-0.912,-0.723,-1.156,-0.171
2017-02-02,-2.03,-0.424,-0.385,-0.329,0.052,-0.944,-0.735,-1.114,-0.181
2017-02-03,-2.162,-0.44,-0.416,-0.319,0.043,-1.03,-0.8,-1.169,-0.193
2017-02-06,-2.027,-0.424,-0.393,-0.278,0.056,-0.988,-0.739,-1.103,-0.185
2017-02-07,-1.982,-0.417,-0.386,-0.279,0.058,-0.958,-0.73,-1.077,-0.175
2017-02-08,-2.012,-0.404,-0.4,-0.245,0.032,-0.995,-0.727,-1.1,-0.185
2017-02-09,-2.172,-0.422,-0.42,-0.282,0.026,-1.074,-0.778,-1.188,-0.206
2017-02-10,-2.236,-0.433,-0.465,-0.283,0.013,-1.068,-0.787,-1.232,-0.217
2017-02-13,-2.374,-0.448,-0.5,-0.3,-0.004,-1.122,-0.812,-1.333,-0.229
2017-02-14,-2.448,-0.469,-0.483,-0.318,0.017,-1.195,-0.865,-1.352,-0.231
2017-02-15,-2.499,-0.48,-0.521,-0.321,0.013,-1.19,-0.857,-1.402,-0.24
2017-02-16,-2.41,-0.461,-0.504,-0.296,0.061,-1.21,-0.82,-1.356,-0.234
2017-02-17,-2.399,-0.452,-0.49,-0.27,0.049,-1.236,-0.813,-1.355,-0.231
2017-02-21,-2.425,-0.457,-0.531,-0.281,0.072,-1.228,-0.806,-1.375,-0.244
2017-02-22,-2.418,-0.462,-0.529,-0.268,0.031,-1.19,-0.806,-1.362,-0.25
2017-02-23,-2.367,-0.46,-0.523,-0.236,0.033,-1.181,-0.808,-1.315,-0.244
2017-02-24,-2.298,-0.441,-0.495,-0.204,0.043,-1.201,-0.789,-1.281,-0.228
2017-02-27,-2.309,-0.466,-0.472,-0.227,0.031,-1.175,-0.826,-1.242,-0.241
2017-02-28,-2.373,-0.455,-0.455,-0.237,-0.051,-1.175,-0.888,-1.249,-0.236
2017-03-01,-2.578,-0.495,-0.538,-0.274,-0.047,-1.224,-0.95,-1.377,-0.251
2017-03-02,-2.658,-0.508,-0.531,-0.298,-0.079,-1.242,-0.988,-1.421,-0.249
2017-03-03,-2.758,-0.493,-0.514,-0.306,-0.118,-1.327,-1.089,-1.429,-0.24
2017-03-06,-2.822,-0.489,-0.491,-0.307,-0.129,-1.406,-1.108,-1.467,-0.247
2017-03-07,-2.868,-0.48,-0.475,-0.308,-0.156,-1.449,-1.11,-1.507,-0.251
2017-03-08,-2.75,-0.468,-0.461,-0.333,-0.138,-1.35,-1.056,-1.468,-0.226
2017-03-09,-2.71,-0.454,-0.452,-0.367,-0.142,-1.295,-1.025,-1.48,-0.205
2017-03-10,-2.788,-0.456,-0.486,-0.375,-0.169,-1.302,-1.068,-1.515,-0.205
2017-03-13,-2.825,-0.453,-0.504,-0.382,-0.151,-1.335,-1.094,-1.508,-0.223
2017-03-14,-2.764,-0.427,-0.486,-0.367,-0.167,-1.317,-1.048,-1.498,-0.218
2017-03-15,-2.724,-0.406,-0.514,-0.317,-0.124,-1.363,-1.053,-1.465,-0.206
2017-03-16,-3.058,-0.454,-0.536,-0.333,-0.122,-1.613,-1.146,-1.672,-0.24
2017-03-17,-3.014,-0.451,-0.532,-0.312,-0.112,-1.607,-1.117,-1.656,-0.241
2017-03-20,-2.749,-0.443,-0.36,-0.299,-0.1,-1.547,-1.082,-1.426,-0.241
2017-03-21,-2.762,-0.44,-0.475,-0.282,-0.103,-1.462,-1.002,-1.523,-0.237
2017-03-22,-2.535,-0.407,-0.431,-0.259,-0.112,-1.326,-0.965,-1.345,-0.225
2017-03-23,-2.511,-0.42,-0.445,-0.263,-0.079,-1.304,-0.954,-1.323,-0.234
2017-03-24,-2.601,-0.422,-0.451,-0.262,-0.117,-1.349,-0.981,-1.386,-0.234
2017-03-27,-2.538,-0.421,-0.416,-0.243,-0.159,-1.299,-1.018,-1.286,-0.234
2017-03-28,-2.726,-0.443,-0.461,-0.252,-0.171,-1.399,-1.106,-1.377,-0.243
2017-03-29,-2.762,-0.451,-0.468,-0.229,-0.164,-1.45,-1.114,-1.418,-0.23
2017-03-30,-2.776,-0.468,-0.468,-0.25,-0.157,-1.433,-1.11,-1.428,-0.238
2017-03-31,-2.497,-0.441,-0.307,-0.231,-0.135,-1.383,-1.016,-1.311,-0.17
2017-04-03,-2.499,-0.434,-0.303,-0.194,-0.141,-1.427,-1.007,-1.319,-0.173
2017-04-04,-2.452,-0.437,-0.28,-0.194,-0.146,-1.395,-1.035,-1.246,-0.171
2017-04-05,-2.423,-0.436,-0.283,-0.189,-0.168,-1.347,-1.02,-1.227,-0.176
2017-04-06,-2.34,-0.434,-0.264,-0.193,-0.176,-1.273,-1.02,-1.15,-0.17
2017-04-07,-2.387,-0.452,-0.268,-0.193,-0.179,-1.295,-1.04,-1.142,-0.205
2017-04-10,-2.311,-0.442,-0.276,-0.184,-0.194,-1.215,-0.997,-1.114,-0.2
2017-04-11,-2.135,-0.424,-0.262,-0.144,-0.176,-1.129,-0.932,-1.012,-0.191
2017-04-12,-1.99,-0.418,-0.244,-0.117,-0.175,-1.036,-0.855,-0.944,-0.191
2017-04-13,-1.878,-0.401,-0.207,-0.118,-0.149,-1.003,-0.807,-0.882,-0.189
2017-04-17,-1.953,-0.411,-0.22,-0.12,-0.147,-1.055,-0.88,-0.882,-0.191
2017-04-18,-1.882,-0.389,-0.189,-0.093,-0.16,-1.051,-0.876,-0.834,-0.172
2017-04-19,-1.934,-0.409,-0.181,-0.12,-0.166,-1.058,-0.863,-0.913,-0.158
2017-04-20,-1.974,-0.417,-0.205,-0.139,-0.162,-1.051,-0.899,-0.906,-0.169
2017-04-21,-1.919,-0.422,-0.215,-0.137,-0.123,-1.022,-0.834,-0.916,-0.169
2017-04-24,-2.758,-0.467,-0.307,-0.181,-0.164,-1.639,-1.137,-1.434,-0.187
2017-04-25,-2.917,-0.49,-0.349,-0.231,-0.189,-1.658,-1.191,-1.521,-0.205
2017-04-26,-2.917,-0.491,-0.366,-0.214,-0.196,-1.65,-1.188,-1.529,-0.2
2017-04-27,-2.965,-0.497,-0.356,-0.204,-0.196,-1.712,-1.232,-1.539,-0.194
2017-04-28,-2.925,-0.496,-0.341,-0.208,-0.183,-1.697,-1.203,-1.52,-0.202
2017-05-01,-3.001,-0.504,-0.354,-0.225,-0.207,-1.711,-1.24,-1.551,-0.21
2017-05-02,-3.013,-0.509,-0.383,-0.221,-0.214,-1.686,-1.241,-1.566,-0.206
2017-05-03,-3.109,-0.524,-0.374,-0.244,-0.253,-1.714,-1.288,-1.606,-0.215
2017-05-04,-3.113,-0.531,-0.381,-0.267,-0.249,-1.685,-1.291,-1.627,-0.195
2017-05-05,-3.145,-0.53,-0.401,-0.276,-0.255,-1.683,-1.313,-1.645,-0.187
2017-05-08,-3.427,-0.545,-0.436,-0.29,-0.28,-1.876,-1.406,-1.821,-0.2
2017-05-09,-3.464,-0.558,-0.438,-0.303,-0.296,-1.869,-1.418,-1.841,-0.205
2017-05-10,-3.498,-0.567,-0.448,-0.31,-0.323,-1.85,-1.425,-1.869,-0.204
2017-05-11,-3.47,-0.568,-0.442,-0.297,-0.311,-1.852,-1.389,-1.875,-0.206
2017-05-12,-3.458,-0.55,-0.438,-0.269,-0.315,-1.886,-1.376,-1.887,-0.195
2017-05-15,-3.546,-0.572,-0.454,-0.286,-0.341,-1.893,-1.41,-1.936,-0.2
2017-05-16,-3.556,-0.574,-0.457,-0.279,-0.353,-1.893,-1.415,-1.938,-0.203
2017-05-17,-2.998,-0.535,-0.374,-0.204,-0.348,-1.537,-1.112,-1.711,-0.175
2017-05-18,-2.85,-0.509,-0.332,-0.21,-0.368,-1.431,-1.176,-1.524,-0.15
2017-05-19,-3.1,-0.528,-0.364,-0.215,-0.35,-1.643,-1.29,-1.648,-0.162
2017-05-22,-3.246,-0.539,-0.391,-0.225,-0.339,-1.752,-1.36,-1.712,-0.174
2017-05-23,-3.34,-0.556,-0.39,-0.24,-0.355,-1.799,-1.394,-1.761,-0.185
2017-05-24,-3.406,-0.549,-0.404,-0.225,-0.364,-1.864,-1.429,-1.797,-0.18
2017-05-25,-3.419,-0.55,-0.423,-0.223,-0.368,-1.855,-1.446,-1.801,-0.172
2017-05-26,-3.398,-0.551,-0.409,-0.199,-0.364,-1.875,-1.44,-1.785,-0.173
2017-05-30,-3.302,-0.544,-0.39,-0.176,-0.378,-1.814,-1.409,-1.732,-0.161
2017-05-31,-3.267,-0.532,-0.375,-0.176,-0.389,-1.795,-1.402,-1.718,-0.147
2017-06-01,-3.371,-0.539,-0.413,-0.185,-0.384,-1.85,-1.439,-1.773,-0.159
2017-06-02,-3.382,-0.541,-0.451,-0.15,-0.402,-1.838,-1.454,-1.775,-0.153
2017-06-05,-3.461,-0.554,-0.445,-0.156,-0.404,-1.902,-1.476,-1.806,-0.179
2017-06-06,-3.335,-0.544,-0.406,-0.12,-0.404,-1.861,-1.444,-1.719,-0.172
2017-06-07,-3.315,-0.548,-0.406,-0.137,-0.422,-1.802,-1.445,-1.707,-0.163
2017-06-08,-3.398,-0.554,-0.398,-0.141,-0.417,-1.888,-1.468,-1.766,-0.164
2017-06-09,-3.519,-0.558,-0.408,-0.15,-0.414,-1.989,-1.476,-1.869,-0.174
2017-06-12,-3.471,-0.565,-0.369,-0.143,-0.428,-1.966,-1.481,-1.824,-0.166
2017-06-13,-3.578,-0.569,-0.381,-0.148,-0.424,-2.056,-1.532,-1.882,-0.164
2017-06-14,-3.495,-0.564,-0.374,-0.115,-0.438,-2.004,-1.495,-1.84,-0.16
2017-06-15,-3.476,-0.578,-0.348,-0.154,-0.433,-1.963,-1.471,-1.851,-0.154
2017-06-16,-3.533,-0.57,-0.361,-0.15,-0.406,-2.046,-1.47,-1.915,-0.148
2017-06-19,-3.657,-0.589,-0.415,-0.167,-0.403,-2.083,-1.515,-1.977,-0.165
2017-06-20,-3.539,-0.572,-0.388,-0.152,-0.389,-2.038,-1.465,-1.921,-0.153
2017-06-21,-3.452,-0.565,-0.371,-0.151,-0.383,-1.982,-1.436,-1.87,-0.146
2017-06-22,-3.425,-0.554,-0.366,-0.141,-0.367,-1.997,-1.411,-1.872,-0.142
2017-06-23,-3.476,-0.557,-0.368,-0.138,-0.365,-2.048,-1.43,-1.902,-0.144
2017-06-26,-3.567,-0.582,-0.38,-0.146,-0.349,-2.11,-1.446,-1.953,-0.168
2017-06-27,-3.512,-0.595,-0.347,-0.201,-0.386,-1.983,-1.439,-1.902,-0.171
2017-06-28,-3.466,-0.587,-0.352,-0.206,-0.366,-1.955,-1.474,-1.83,-0.162
2017-06-29,-3.334,-0.608,-0.312,-0.233,-0.383,-1.798,-1.408,-1.757,-0.169
2017-06-30,-3.266,-0.598,-0.26,-0.247,-0.373,-1.788,-1.379,-1.722,-0.165
2017-07-03,-3.412,-0.613,-0.29,-0.275,-0.383,-1.851,-1.397,-1.847,-0.168
2017-07-05,-3.349,-0.608,-0.284,-0.26,-0.381,-1.816,-1.376,-1.826,-0.147
2017-07-06,-3.223,-0.619,-0.234,-0.292,-0.373,-1.705,-1.299,-1.781,-0.143
2017-07-07,-3.315,-0.601,-0.239,-0.31,-0.377,-1.788,-1.369,-1.801,-0.145
2017-07-10,-3.426,-0.601,-0.262,-0.3,-0.378,-1.885,-1.38,-1.892,-0.154
2017-07-11,-3.476,-0.611,-0.258,-0.298,-0.394,-1.915,-1.386,-1.934,-0.156
2017-07-12,-3.549,-0.609,-0.315,-0.28,-0.389,-1.956,-1.416,-1.959,-0.174
2017-07-13,-3.644,-0.623,-0.329,-0.292,-0.39,-2.01,-1.46,-2.002,-0.182
2017-07-14,-3.756,-0.634,-0.347,-0.276,-0.398,-2.101,-1.512,-2.054,-0.19
2017-07-17,-3.744,-0.641,-0.345,-0.266,-0.394,-2.098,-1.503,-2.048,-0.193
2017-07-18,-3.605,-0.64,-0.314,-0.24,-0.408,-2.003,-1.483,-1.934,-0.188
2017-07-19,-3.693,-0.651,-0.348,-0.234,-0.424,-2.036,-1.527,-1.971,-0.195
2017-07-20,-3.739,-0.655,-0.344,-0.23,-0.422,-2.088,-1.546,-1.995,-0.198
2017-07-21,-3.655,-0.651,-0.32,-0.206,-0.428,-2.05,-1.546,-1.911,-0.198
2017-07-24,-3.628,-0.656,-0.303,-0.206,-0.442,-2.021,-1.555,-1.874,-0.199
2017-07-25,-3.694,-0.678,-0.319,-0.248,-0.432,-2.017,-1.555,-1.942,-0.197
2017-07-26,-3.715,-0.672,-0.341,-0.224,-0.419,-2.059,-1.538,-1.989,-0.188
2017-07-27,-3.682,-0.682,-0.343,-0.223,-0.408,-2.026,-1.508,-1.971,-0.203
2017-07-28,-3.528,-0.674,-0.303,-0.212,-0.406,-1.933,-1.48,-1.858,-0.19
2017-07-31,-3.512,-0.677,-0.302,-0.209,-0.396,-1.928,-1.468,-1.841,-0.203
2017-08-01,-3.523,-0.676,-0.323,-0.187,-0.402,-1.935,-1.47,-1.855,-0.198
2017-08-02,-3.563,-0.686,-0.324,-0.197,-0.401,-1.955,-1.47,-1.881,-0.212
2017-08-03,-3.488,-0.679,-0.305,-0.166,-0.397,-1.941,-1.438,-1.848,-0.202
2017-08-04,-3.611,-0.684,-0.322,-0.182,-0.391,-2.032,-1.471,-1.92,-0.22
2017-08-07,-3.649,-0.683,-0.335,-0.179,-0.383,-2.069,-1.479,-1.943,-0.227
2017-08-08,-3.622,-0.688,-0.329,-0.172,-0.376,-2.057,-1.44,-1.937,-0.245
2017-08-09,-3.309,-0.648,-0.285,-0.148,-0.378,-1.85,-1.377,-1.709,-0.223
2017-08-10,-2.871,-0.618,-0.216,-0.117,-0.38,-1.54,-1.124,-1.548,-0.199
2017-08-11,-2.778,-0.585,-0.186,-0.109,-0.367,-1.531,-1.11,-1.488,-0.18
2017-08-14,-3.07,-0.626,-0.226,-0.126,-0.377,-1.715,-1.278,-1.597,-0.195
2017-08-15,-3.216,-0.631,-0.238,-0.157,-0.372,-1.818,-1.303,-1.712,-0.201
2017-08-16,-3.261,-0.637,-0.256,-0.139,-0.37,-1.859,-1.298,-1.763,-0.2
2017-08-17,-3.02,-0.628,-0.205,-0.112,-0.344,-1.731,-1.102,-1.723,-0.195
2017-08-18,-2.898,-0.618,-0.165,-0.107,-0.358,-1.65,-1.133,-1.577,-0.188
2017-08-21,-2.862,-0.614,-0.157,-0.098,-0.348,-1.645,-1.156,-1.519,-0.187
2017-08-22,-3.102,-0.626,-0.201,-0.111,-0.354,-1.81,-1.264,-1.631,-0.207
2017-08-23,-3.044,-0.601,-0.19,-0.087,-0.367,-1.799,-1.215,-1.63,-0.199
2017-08-24,-3.11,-0.614,-0.186,-0.1,-0.368,-1.842,-1.241,-1.648,-0.221
2017-08-25,-3.189,-0.616,-0.195,-0.094,-0.367,-1.917,-1.294,-1.674,-0.221
2017-08-28,-3.19,-0.614,-0.185,-0.088,-0.384,-1.919,-1.319,-1.652,-0.219
2017-08-29,-3.008,-0.604,-0.154,-0.081,-0.377,-1.792,-1.274,-1.518,-0.216
2017-08-30,-3.093,-0.614,-0.192,-0.087,-0.377,-1.823,-1.289,-1.583,-0.221
2017-08-31,-3.114,-0.597,-0.227,-0.078,-0.368,-1.844,-1.305,-1.602,-0.207
2017-09-01,-3.238,-0.61,-0.246,-0.094,-0.374,-1.914,-1.355,-1.666,-0.217
2017-09-05,-2.82,-0.586,-0.183,-0.037,-0.364,-1.65,-1.178,-1.446,-0.196
2017-09-06,-2.9,-0.6,-0.187,-0.055,-0.383,-1.675,-1.246,-1.452,-0.202
2017-09-07,-2.878,-0.586,-0.198,-0.02,-0.376,-1.698,-1.211,-1.466,-0.201
2017-09-08,-2.771,-0.585,-0.187,-0.015,-0.388,-1.596,-1.191,-1.378,-0.202
2017-09-11,-3.162,-0.607,-0.256,-0.063,-0.393,-1.843,-1.325,-1.615,-0.222
2017-09-12,-3.304,-0.621,-0.292,-0.096,-0.387,-1.908,-1.341,-1.736,-0.227
2017-09-13,-3.343,-0.63,-0.296,-0.1,-0.385,-1.932,-1.348,-1.76,-0.235
2017-09-14,-3.354,-0.633,-0.289,-0.098,-0.384,-1.95,-1.355,-1.765,-0.234
2017-09-15,-3.369,-0.64,-0.295,-0.119,-0.373,-1.942,-1.367,-1.762,-0.24
