session_date,prior_close,prior_rth_return,prior_realized_variance,prior_bipower_variation,prior_jump_variation,prior_jump_share,prior_positive_jump_variation,prior_negative_jump_variation,prior_signed_jump_share,jump_variation_3d_mean,jump_share_3d_mean,jump_share_5d_mean,jump_variation_change_5d,jump_var_rank_252,jump_share_rank_252,jump_var3_rank_252,jump_share3_rank_252,negative_jump_rank_252,positive_jump_rank_252,signed_jump_rank_252,jump_change_rank_252
2018-05-03,6646.5,-0.008096108644554678,8.530653392438983e-05,8.951463543108789e-05,0.0,0.0,1.2133602834737861e-05,2.6495417427024474e-05,-0.3717882176396518,1.827483078717146e-06,0.018422807302897717,0.02563702444611195,0.0,0.12698412698412698,0.12698412698412698,0.5476190476190477,0.16666666666666666,0.8571428571428571,0.6785714285714286,0.0873015873015873,0.5238095238095238
2018-05-04,6644.75,0.004535318795116927,0.00017047558742647507,0.00014990236397789577,2.0573223448579295e-05,0.12068134657375727,3.806259374556397e-05,2.2216782872845254e-05,0.2628728391308451,6.8577411495264315e-06,0.0402271155245857,0.03606508262999589,1.4979811469236146e-05,0.996031746031746,0.8531746031746031,0.9563492063492064,0.36904761904761907,0.8134920634920635,0.9166666666666666,0.8888888888888888,0.9841269841269841
2018-05-07,6772.75,0.023692563482466733,6.488899972683764e-05,6.1737053666393e-05,3.151946060444649e-06,0.048574428234575265,3.0650675096167675e-05,8.315218449222416e-06,0.5732052986524592,7.908389836341315e-06,0.05641859160277746,0.044904839343405153,2.56786202761699e-06,0.7857142857142857,0.5277777777777778,0.9603174603174603,0.5198412698412699,0.42857142857142855,0.8849206349206349,0.996031746031746,0.8531746031746031
2018-05-08,6825.75,0.0033809856308111286,5.70908012662036e-05,5.497373259688849e-05,2.1170686693151075e-06,0.03708248303336324,1.0318088304361124e-05,2.004988177049737e-05,-0.3204624294000195,8.614079392779685e-06,0.0687794192805652,0.04126765156833914,-3.3653805668363307e-06,0.6587301587301587,0.4444444444444444,0.9841269841269841,0.6428571428571429,0.7738095238095238,0.6111111111111112,0.1111111111111111,0.1388888888888889
2018-05-09,6818.5,0.0009909347818108927,9.090531068576712e-05,8.628165018922947e-05,4.623660496537658e-06,0.0508623804446397,2.5286050985841158e-05,2.4739460941839132e-05,0.010926225898341762,3.297558408765805e-06,0.045506430570859346,0.05144012765726709,4.623660496537658e-06,0.8650793650793651,0.5515873015873016,0.7857142857142857,0.3968253968253968,0.8293650793650794,0.8452380952380952,0.5952380952380952,0.9206349206349206
2018-05-10,6896.25,0.009293476272364654,5.0208163297591464e-05,5.203467714028218e-05,0.0,0.0,1.2960220879045492e-05,1.037746608005737e-05,0.11066884235417848,2.2469097219509216e-06,0.02931495449266759,0.05144012765726709,0.0,0.12896825396825398,0.12896825396825398,0.6309523809523809,0.25793650793650796,0.5198412698412699,0.6944444444444444,0.746031746031746,0.5297619047619048
2018-05-11,6966.75,0.007156022986013255,2.963120601407577e-05,2.8806534584500126e-05,8.246714295756456e-07,0.027831180046600207,6.474120045657543e-06,6.000675419582196e-06,0.03795209527840132,1.8161106420377678e-06,0.026231186830413245,0.03287009435183567,-1.974855201900365e-05,0.4166666666666667,0.3968253968253968,0.5238095238095238,0.23412698412698413,0.2857142857142857,0.36507936507936506,0.6428571428571429,0.007936507936507936
2018-05-14,6959.0,0.0006470630526997923,3.699531081684706e-05,3.7338952768479564e-05,0.0,0.0,6.956146894935855e-06,8.779754829304384e-06,-0.11588836574642353,2.748904765252152e-07,0.009277060015533347,0.02315520870492061,-3.151946060444649e-06,0.13095238095238096,0.13095238095238096,0.0873015873015873,0.09126984126984126,0.42857142857142855,0.42857142857142855,0.4007936507936508,0.15873015873015872
2018-05-15,6969.5,-0.0006810768182958782,3.155129919542947e-05,3.0023866780968673e-05,1.5274324144607961e-06,0.04841107825702659,6.047351485757223e-06,6.592305646861883e-06,-0.0431146316222692,7.840346146788139e-07,0.025414086101208877,0.025420927749653283,-5.896362548543113e-07,0.5714285714285714,0.5436507936507936,0.23809523809523808,0.23015873015873015,0.3333333333333333,0.31746031746031744,0.5317460317460317,0.39285714285714285
2018-05-16,6891.75,-0.0031820647260892843,7.673111358036485e-05,7.321358270530423e-05,3.5175308750606138e-06,0.04584230191546099,1.3080980104109847e-05,1.4752262845890712e-05,-0.060046281519661404,1.68165442984047e-06,0.03141779339082914,0.02441691204381754,-1.106129621477044e-06,0.7896825396825397,0.5198412698412699,0.4880952380952381,0.30952380952380953,0.6587301587301587,0.6984126984126984,0.4880952380952381,0.3055555555555556
2018-05-17,6937.75,0.0054710144927536675,3.625451991816481e-05,3.6766843234721184e-05,0.0,0.0,8.77616040269117e-06,6.774585700250663e-06,0.12871245464305128,1.68165442984047e-06,0.03141779339082914,0.02441691204381754,0.0,0.13293650793650794,0.13293650793650794,0.4861111111111111,0.3115079365079365,0.3531746031746032,0.5277777777777778,0.7658730158730159,0.5317460317460317
2018-05-18,6909.75,-0.00036167673333575845,3.803261484704503e-05,3.915571844397849e-05,0.0,0.0,8.745166195308573e-06,1.1514571579417176e-05,-0.13669502611052878,1.1725102916868713e-06,0.015280767305153606,0.0188506760344975,-8.246714295756456e-07,0.1349206349206349,0.1349206349206349,0.32936507936507936,0.1388888888888889,0.5396825396825397,0.5238095238095238,0.36904761904761907,0.3373015873015873
2018-05-21,6873.5,-0.0013802121168094983,5.3076613099359636e-05,5.085215888921095e-05,2.224454210148684e-06,0.04191025162032281,1.64921781871399e-05,1.794400738067835e-05,-0.042159988674681584,7.41484736716228e-07,0.013970083873440882,0.02723272635856206,2.224454210148684e-06,0.6666666666666666,0.503968253968254,0.2261904761904762,0.12698412698412698,0.7301587301587301,0.753968253968254,0.5396825396825397,0.8293650793650794
2018-05-22,6912.5,-0.001841088769358512,4.217214415137861e-05,4.085137701185438e-05,1.3207671395242283e-06,0.031318472562914555,1.0171441233912124e-05,1.2340816607182174e-05,-0.09636418472917595,1.1817404498909708e-06,0.02440957472774573,0.023814205219739655,-2.0666527493656782e-07,0.5317460317460317,0.4246031746031746,0.3333333333333333,0.23015873015873015,0.5793650793650794,0.5833333333333334,0.43253968253968256,0.46825396825396826
2018-05-23,6902.5,-0.005725809355756395,3.317416252449048e-05,2.903695574659248e-05,4.137206777898001e-06,0.12471171728430977,5.9516870897643475e-06,1.0334046824239174e-05,-0.26909194007563836,2.560809375856971e-06,0.06598014715584899,0.03958808829350941,6.196759028373872e-07,0.8373015873015873,0.8809523809523809,0.7182539682539683,0.6666666666666666,0.503968253968254,0.2976190476190476,0.1746031746031746,0.6666666666666666
2018-05-24,6960.75,0.01642755448472233,4.570028999005131e-05,4.144635483049382e-05,4.253935159557493e-06,0.0930833296787296,2.111336908363865e-05,5.94670866660984e-06,0.5604810361969317,3.2373030256599075e-06,0.0830378398419846,0.05820475422925533,4.253935159557493e-06,0.8452380952380952,0.7857142857142857,0.7817460317460317,0.7817460317460317,0.26587301587301587,0.8174603174603174,0.9920634920634921,0.9126984126984127
2018-05-25,6955.25,-0.0002874699054942198,6.535711576645289e-05,7.108219537538627e-05,0.0,0.0,1.7741863190527755e-05,2.2422757592883334e-05,-0.11654272618674633,2.7970473124851645e-06,0.07259834898767974,0.05820475422925533,0.0,0.13690476190476192,0.13690476190476192,0.7301587301587301,0.7023809523809523,0.8095238095238095,0.7738095238095238,0.39285714285714285,0.5257936507936508
2018-05-29,6964.5,0.001150003593761273,3.2553675149816606e-05,2.869151621766616e-05,3.862158932150445e-06,0.11863972084184794,1.0874033801681297e-05,9.655331254170222e-06,0.05936386947163308,2.7053646972359793e-06,0.0705743501735258,0.07355064807356035,1.6377047220017605e-06,0.8134920634920635,0.8650793650793651,0.7182539682539683,0.6944444444444444,0.4642857142857143,0.5992063492063492,0.7023809523809523,0.7936507936507936
2018-05-30,6932.5,0.0003246636124238922,8.866691658888496e-05,8.914639641662132e-05,0.0,0.0,1.911964245950841e-05,1.3927480963643296e-05,0.15711387128562176,1.2873863107168148e-06,0.03954657361394926,0.06728695356097744,-1.3207671395242283e-06,0.1388888888888889,0.1388888888888889,0.376984126984127,0.4007936507936508,0.6309523809523809,0.7976190476190477,0.8055555555555556,0.2857142857142857
2018-05-31,6982.5,0.0033408772497036665,2.7324159978818378e-05,2.731540804896483e-05,8.751929853546874e-09,0.00032030005168800607,6.562126748101486e-06,7.245751509728588e-06,-0.04950976166373987,1.2903036206679972e-06,0.039653340297845265,0.042408670114453095,-4.128454848044454e-06,0.2777777777777778,0.2777777777777778,0.38095238095238093,0.40476190476190477,0.3492063492063492,0.3412698412698413,0.5238095238095238,0.09523809523809523
2018-06-01,6976.0,-0.0005014685865749602,5.4618502049828046e-05,5.4322255241692846e-05,2.962468081352002e-07,0.005423927735420801,1.528740213045865e-05,1.3613807272532958e-05,0.05790743337379007,1.0166624599624903e-07,0.0019147425957028801,0.024876789725791333,-3.9576883514222925e-06,0.32936507936507936,0.29365079365079366,0.07142857142857142,0.05555555555555555,0.6111111111111112,0.7142857142857143,0.6865079365079365,0.10714285714285714
2018-06-04,7086.75,0.010912592275596378,3.210855832187459e-05,3.235892782137825e-05,0.0,0.0,1.593450455119023e-05,4.723463389932769e-06,0.5426981585608954,1.0166624599624903e-07,0.0019147425957028801,0.024876789725791333,0.0,0.14087301587301587,0.14087301587301587,0.07341269841269842,0.057539682539682536,0.1746031746031746,0.7222222222222222,0.9841269841269841,0.5277777777777778
2018-06-05,7147.0,0.006088333626605769,2.3815836603810488e-05,2.08993807517438e-05,2.9164558520666864e-06,0.1224586774163566,7.0884505818283425e-06,6.961587280516797e-06,0.009029392130788927,1.0709008867339621e-06,0.04262753505059241,0.025640581040693066,-9.457030800837583e-07,0.753968253968254,0.8849206349206349,0.2857142857142857,0.43253968253968256,0.3333333333333333,0.4007936507936508,0.5833333333333334,0.3412698412698413
2018-06-06,7172.0,0.0009420466836467245,2.7013689252985714e-05,2.6355504225634872e-05,6.581850273508418e-07,0.024364870017822362,6.664412730060305e-06,8.895531947032046e-06,-0.1433886342961384,1.1915469598058427e-06,0.0489411824780596,0.03051355504425754,6.581850273508418e-07,0.38492063492063494,0.4007936507936508,0.3333333333333333,0.49206349206349204,0.4126984126984127,0.32936507936507936,0.3373015873015873,0.6746031746031746
2018-06-07,7214.25,0.004840169928268079,3.288648988834621e-05,2.8697992175053457e-05,4.188497713292751e-06,0.12736226114472024,9.666319505963641e-06,1.4073276828626205e-05,-0.1856374160937772,2.5877128642367596e-06,0.09139526952629969,0.055921947262863994,4.179745783439204e-06,0.8412698412698413,0.8888888888888888,0.7103174603174603,0.8650793650793651,0.6309523809523809,0.5476190476190477,0.2857142857142857,0.9087301587301587
2018-06-08,7154.5,-0.008316584655901349,5.953108736128714e-05,5.756594878651516e-05,1.965138574771977e-06,0.03301029196469708,6.385943793580413e-06,9.838263479556303e-06,-0.212788189145739,2.270607105138523e-06,0.06157914104241317,0.06143922010871925,1.6688917666367767e-06,0.6111111111111112,0.4642857142857143,0.6309523809523809,0.6428571428571429,0.4603174603174603,0.29365079365079366,0.25,0.7976190476190477
2018-06-11,7152.75,0.0052703699799725445,3.64059136089579e-05,3.111201710319042e-05,5.293896505767475e-06,0.1454130931208077,1.4366514760986213e-05,1.054154784814108e-05,0.15356340526635395,3.815844264610734e-06,0.10192854874340829,0.09052183873288079,5.293896505767475e-06,0.8928571428571429,0.9444444444444444,0.8412698412698413,0.9126984126984127,0.49603174603174605,0.7023809523809523,0.8055555555555556,0.9325396825396826
2018-06-12,7171.0,0.003393150732850625,2.3277911017800553e-05,2.264448985621171e-05,6.334211615888418e-07,0.027211254528143287,6.474828504177739e-06,5.572878682173893e-06,0.07486485254436039,2.630818747376098e-06,0.06854487987121596,0.07147235415523812,-2.2830346904778446e-06,0.38095238095238093,0.42857142857142855,0.7103174603174603,0.6904761904761905,0.23015873015873015,0.3134920634920635,0.7182539682539683,0.1984126984126984
2018-06-13,7235.75,0.004058835773260272,1.8532270391057605e-05,1.786586768549802e-05,6.664027055595864e-07,0.035959042874808604,4.053677240409486e-06,4.538061750972729e-06,-0.056377935950928756,2.1979067909719678e-06,0.06952779684125314,0.07379118872663537,8.21767820874465e-09,0.3968253968253968,0.49206349206349204,0.6031746031746031,0.7103174603174603,0.1626984126984127,0.11904761904761904,0.4880952380952381,0.5793650793650794
2018-06-14,7232.25,-0.0018975986751310625,4.1740377141923496e-05,4.0510913216729725e-05,1.2294639251937708e-06,0.029455026748163065,1.0422172908484376e-05,1.9982329025453973e-05,-0.3144322553857817,8.43095930780733e-07,0.03087510805037159,0.05420974184732393,-2.95903378809898e-06,0.503968253968254,0.4365079365079365,0.25793650793650796,0.31746031746031744,0.7658730158730159,0.5753968253968254,0.1111111111111111,0.16666666666666666
2018-06-15,7309.5,0.005882960057797426,2.8923372981618268e-05,2.7959104811413662e-05,9.642681702046056e-07,0.03333871781888748,7.477094952567027e-06,9.292100260126671e-06,-0.10823449095432727,9.533782669859876e-07,0.03291759581395299,0.054275427018162015,-1.0008704045673713e-06,0.4642857142857143,0.4722222222222222,0.2896825396825397,0.34523809523809523,0.43253968253968256,0.4444444444444444,0.4007936507936508,0.3373015873015873
2018-06-18,7282.0,-0.00017162667765080464,3.668521828620254e-05,3.620886798660919e-05,4.763502995933487e-07,0.012984802104135386,1.0489920009274464e-05,1.4287909875529086e-05,-0.1532817798779045,8.900274649972417e-07,0.02525951555706191,0.027789768814827552,-4.817546206174126e-06,0.35714285714285715,0.32936507936507936,0.27380952380952384,0.25,0.6388888888888888,0.5873015873015873,0.3333333333333333,0.06746031746031746
2018-06-19,7274.5,0.0058071206360179595,3.208238238647504e-05,3.316596599484088e-05,0.0,0.0,9.489159825571431e-06,6.244571008490712e-06,0.20621865540348958,4.802061565993181e-07,0.015441173307674222,0.022347517909198897,-6.334211615888418e-07,0.14087301587301587,0.14087301587301587,0.15476190476190477,0.15476190476190477,0.28174603174603174,0.5238095238095238,0.8611111111111112,0.4087301587301587
2018-06-20,7253.5,0.010236768802228458,5.557595889134028e-05,5.2029332809348256e-05,3.5466260819920256e-06,0.06381583247040751,1.9223865304798692e-05,1.1743347663072999e-05,0.24156250836930943,1.3409921271951247e-06,0.025600211524847566,0.02791887582831868,2.880223376432439e-06,0.7817460317460317,0.6507936507936508,0.4126984126984127,0.26587301587301587,0.5515873015873016,0.8095238095238095,0.8690476190476191,0.8611111111111112
2018-06-21,7306.25,0.0028481229840093825,2.8259532161837988e-05,2.6786694759436587e-05,1.472837402401401e-06,0.052118251426339544,9.503052319040376e-06,8.665841790452296e-06,0.046079333367387725,1.673154494797809e-06,0.038644694632248955,0.032451520763953974,2.433734772076301e-07,0.5793650793650794,0.6111111111111112,0.4880952380952381,0.4246031746031746,0.3968253968253968,0.5277777777777778,0.6547619047619048,0.623015873015873
2018-06-22,7241.0,-0.011096316023080366,8.81008322761511e-05,9.160238329469115e-05,0.0,0.0,2.319770966894611e-05,3.283911020233241e-05,-0.17205474107084304,1.673154494797809e-06,0.038644694632248955,0.025783777200176477,-9.642681702046056e-07,0.14285714285714285,0.14285714285714285,0.49007936507936506,0.42658730158730157,0.9206349206349206,0.8373015873015873,0.30158730158730157,0.3492063492063492
2018-06-25,7217.75,-0.006606337955476049,4.6929448275082294e-05,4.677322063091141e-05,1.5622764417088487e-07,0.003328989577186989,1.2958915019558987e-05,1.9429630738812335e-05,-0.19978407698594777,5.430216821907619e-07,0.018482413667842115,0.0238526146947868,-3.2012265542246386e-07,0.30158730158730157,0.2976190476190476,0.19047619047619047,0.19444444444444445,0.7579365079365079,0.6706349206349206,0.25793650793650796,0.4523809523809524
2018-06-26,7060.5,-0.013793344274889097,0.00013445406148961434,0.00012457749992731107,9.876561562303276e-06,0.07345677365846008,1.393324128960906e-05,2.8325197524575893e-05,-0.34056999356388584,3.34426306882472e-06,0.02559525441188229,0.038543969426478815,9.876561562303276e-06,0.9642857142857143,0.7063492063492064,0.8134920634920635,0.2698412698412698,0.8809523809523809,0.7023809523809523,0.09523809523809523,0.9722222222222222
2018-06-27,7090.0,0.0005644933672028785,7.958552561005784e-05,8.053287369995511e-05,0.0,0.0,2.790966760529773e-05,1.9629168026386666e-05,0.17418389552208874,3.34426306882472e-06,0.025595254411882293,0.02578080293239731,-3.5466260819920256e-06,0.14484126984126985,0.14484126984126985,0.8115079365079365,0.27380952380952384,0.7579365079365079,0.8809523809523809,0.8373015873015873,0.1388888888888889
2018-06-28,6989.25,-0.018122431777473413,0.00010454936494881678,0.00011036860448732274,0.0,0.0,1.1990695049215414e-05,1.3936438075686695e-05,-0.07504659374014869,3.292187187434425e-06,0.024485591219486635,0.015357152647129401,-1.472837402401401e-06,0.14682539682539683,0.14682539682539683,0.7896825396825397,0.25,0.623015873015873,0.6190476190476191,0.45634920634920634,0.2698412698412698
2018-06-29,7052.5,0.009844281367460184,0.00011984327904520231,0.00012128793788282278,0.0,0.0,4.797625219867541e-05,3.6542691517580824e-05,0.13527808297603552,0.0,0.0,0.015357152647129401,0.0,0.1488095238095238,0.1488095238095238,0.02976190476190476,0.02976190476190476,0.9404761904761905,0.9523809523809523,0.7777777777777778,0.5416666666666666
2018-07-02,7062.75,-0.0030700825746348137,4.3519290617822465e-05,4.004703120935489e-05,3.4722594084675765e-06,0.07978667297130945,8.29709222884908e-06,9.844503239096242e-06,-0.08529630224537349,1.1574198028225255e-06,0.02659555765710309,0.030648689325953892,3.3160317642966916e-06,0.7777777777777778,0.753968253968254,0.3412698412698413,0.2976190476190476,0.4603174603174603,0.46825396825396826,0.44047619047619047,0.8809523809523809
2018-07-05,7117.5,0.01638641962086318,6.021891255125156e-05,5.979093413729468e-05,4.279784139568833e-07,0.007107043216574797,2.0963553436419986e-05,1.200264316241778e-05,0.2718211743698127,1.3000792741414865e-06,0.028964572062628022,0.01737874323757684,-9.448583148346392e-06,0.36904761904761907,0.3253968253968254,0.4126984126984127,0.32142857142857145,0.5634920634920635,0.8134920634920635,0.9047619047619048,0.01984126984126984
2018-07-06,7121.5,0.005968146343185987,5.613553937488426e-05,5.692811568507423e-05,0.0,0.0,1.454715545284523e-05,1.7254815793360234e-05,-0.08514127377679694,1.3000792741414865e-06,0.028964572062628022,0.01737874323757684,0.0,0.15079365079365079,0.15079365079365079,0.4146825396825397,0.32341269841269843,0.7103174603174603,0.7063492063492064,0.4444444444444444,0.5436507936507936
2018-07-09,7228.75,0.012926504589084287,3.2486454486746015e-05,3.518916521353133e-05,0.0,0.0,1.0988689339420407e-05,5.352994773526256e-06,0.3448662039323893,1.426594713189611e-07,0.002369014405524872,0.01737874323757684,0.0,0.1527777777777778,0.1527777777777778,0.09126984126984126,0.06746031746031746,0.21428571428571427,0.5833333333333334,0.9404761904761905,0.5416666666666666
2018-07-10,7296.5,0.003817712811693852,2.6023753744340656e-05,2.4361171515848507e-05,1.6625822284921493e-06,0.06388710271490747,6.175373252867037e-06,9.827020781056378e-06,-0.22819382652672016,5.541940761640498e-07,0.021295700904969097,0.030156163780558333,1.6625822284921493e-06,0.6309523809523809,0.6666666666666666,0.20634920634920634,0.23412698412698413,0.4603174603174603,0.2857142857142857,0.20634920634920634,0.7976190476190477
2018-07-11,7301.0,-0.000547570157426458,2.933560808815594e-05,2.5501126109045297e-05,3.834481979110642e-06,0.1307108401362503,7.129221153698977e-06,8.9205230826325e-06,-0.11160937536179487,1.8323547358675973e-06,0.06486598095038587,0.0403409972135465,3.6222257064306575e-07,0.8174603174603174,0.9126984126984127,0.5674603174603174,0.7023809523809523,0.4087301587301587,0.3968253968253968,0.38095238095238093,0.6309523809523809
2018-07-12,7263.75,0.0027610008628127236,5.029459807277977e-05,4.414947737947018e-05,6.145120693309584e-06,0.12218251917267872,1.7624757978509574e-05,1.419332273994816e-05,0.10784545016792388,3.880728300304125e-06,0.10559348734127877,0.06335609240476729,5.717142279352701e-06,0.9206349206349206,0.8809523809523809,0.8571428571428571,0.9404761904761905,0.6468253968253969,0.7579365079365079,0.7420634920634921,0.9365079365079365
2018-07-13,7385.0,0.012441306508551353,2.272259172226515e-05,2.0754382926766662e-05,1.968208795498488e-06,0.08661902742238256,7.761789550990891e-06,3.138512116514612e-06,0.42414215454775583,3.982603822639571e-06,0.11317079557710381,0.0806798978892438,1.968208795498488e-06,0.6507936507936508,0.7658730158730159,0.873015873015873,0.9603174603174603,0.07142857142857142,0.44841269841269843,0.9722222222222222,0.8095238095238095
2018-07-16,7393.0,0.0009816200115086993,1.9313082458121148e-05,1.8946195551986192e-05,3.668869061349556e-07,0.018996807316000442,6.200546508410675e-06,6.285986203345742e-06,-0.006842547639716124,2.8267387983143427e-06,0.07593278463702051,0.0844792593524439,3.668869061349556e-07,0.36904761904761907,0.38492063492063494,0.753968253968254,0.7698412698412699,0.2857142857142857,0.29365079365079366,0.5674603174603174,0.623015873015873
2018-07-17,7376.0,-0.002501859490161573,2.7749939521987073e-05,2.556093229993854e-05,2.189007222048533e-06,0.07888331505422273,5.898081812568136e-06,7.881188090853722e-06,-0.14391954669478627,1.5080343078939923e-06,0.06149971659753518,0.08747850182030695,5.264249935563838e-07,0.6785714285714286,0.7380952380952381,0.46825396825396826,0.6626984126984127,0.35714285714285715,0.25396825396825395,0.32936507936507936,0.6388888888888888
2018-07-18,7422.0,0.017165176277109673,2.8856445672847534e-05,2.512517328504802e-05,3.7312723877995128e-06,0.1293046423700911,1.2184584741865496e-05,5.11497960524502e-06,0.40865798668515524,2.095722171994334e-06,0.07572825491343803,0.0871972622670751,-1.0320959131112948e-07,0.8055555555555556,0.9047619047619048,0.626984126984127,0.7698412698412699,0.1984126984126984,0.6388888888888888,0.9642857142857143,0.46825396825396826
2018-07-19,7405.0,-0.0020215633423180668,2.607621517534288e-05,2.5001270822015326e-05,1.0749443533275552e-06,0.04122317391919667,6.907793367179201e-06,7.958863849653716e-06,-0.07069985317778298,2.3317413210585337e-06,0.0831370437811701,0.07100539321637869,-5.070176339982029e-06,0.5079365079365079,0.5357142857142857,0.6785714285714286,0.8174603174603174,0.36904761904761907,0.3611111111111111,0.45634920634920634,0.06746031746031746
2018-07-20,7368.0,-0.001524545177355452,4.429562070529435e-05,4.522567227331159e-05,0.0,0.0,9.979911843368299e-06,9.62409583218569e-06,0.018150166898083162,1.602072247042356e-06,0.05684260542976252,0.05368158773190218,-1.968208795498488e-06,0.15079365079365079,0.15079365079365079,0.4880952380952381,0.6111111111111112,0.44841269841269843,0.5436507936507936,0.5952380952380952,0.21031746031746032
2018-07-23,7364.25,-0.0032484011775454347,2.4627888306225703e-05,2.4092633328399997e-05,5.352549778257057e-07,0.02173369357414205,6.008920205861823e-06,4.8018603173231715e-06,0.11165335249845919,5.367331103844203e-07,0.02098562249777951,0.05422896498353049,1.6836807169075014e-07,0.3968253968253968,0.4126984126984127,0.1865079365079365,0.21031746031746032,0.17063492063492064,0.25396825396825395,0.746031746031746,0.5992063492063492
2018-07-24,7384.75,0.0060967302452317185,3.3065978233731604e-05,3.042960264917429e-05,2.636375584557314e-06,0.07973076029753953,1.255980635280172e-05,1.0326025793469403e-05,0.09760538944161905,1.0572101874610066e-06,0.033821484623893804,0.05439845403219386,4.473683625087809e-07,0.7341269841269841,0.7579365079365079,0.3055555555555556,0.3968253968253968,0.5,0.6507936507936508,0.7341269841269841,0.6428571428571429
2018-07-25,7417.75,-0.006063245343695511,4.9631337177539103e-05,4.7119462551974446e-05,2.5118746255646578e-06,0.05061065787083848,1.0951307688615682e-05,1.3286143972262448e-05,-0.09633175617284237,1.8945017293158925e-06,0.0506917039141733,0.03865965713234334,-1.219397762234855e-06,0.7222222222222222,0.5992063492063492,0.5793650793650794,0.5674603174603174,0.6031746031746031,0.5793650793650794,0.40476190476190477,0.29365079365079366
2018-07-26,7521.0,0.01368016712716491,2.9307473225438486e-05,2.5935471144657483e-05,3.3720020807810033e-06,0.11505604918045789,1.0498266795200497e-05,4.4556933160409475e-06,0.40407848049675643,2.8400840969676585e-06,0.08179915578294525,0.05342623218459559,2.297057727453448e-06,0.7698412698412699,0.873015873015873,0.7579365079365079,0.8214285714285714,0.15079365079365079,0.5674603174603174,0.9563492063492064,0.8452380952380952
2018-07-27,7410.0,-0.001112122131230464,4.013883043104851e-05,4.0617781342680695e-05,0.0,0.0,9.394795598444691e-06,1.0829035486762311e-05,-0.07091830832026255,1.9612922354485536e-06,0.05522223568376541,0.05342623218459559,0.0,0.15079365079365079,0.15079365079365079,0.5873015873015873,0.6031746031746031,0.5079365079365079,0.49603174603174605,0.4444444444444444,0.5277777777777778
2018-07-30,7307.0,-0.019786706016500122,8.786623716602123e-05,9.167545488510881e-05,0.0,0.0,1.1808482197071168e-05,1.903119151352899e-05,-0.23420187205078136,1.1240006935936678e-06,0.038352016393485906,0.04907949346976717,-5.352549778257057e-07,0.1527777777777778,0.1527777777777778,0.32936507936507936,0.4523809523809524,0.75,0.6071428571428571,0.1746031746031746,0.39285714285714285
2018-07-31,7203.5,-0.013962083361850675,0.00011046334450676437,0.00011007589473940392,3.874497673604486e-07,0.0035074962567037122,2.2971231222989415e-05,3.942803407654306e-05,-0.2637339201760914,1.2914992245348288e-07,0.001169165418901182,0.03383484066160001,-2.2489258171968654e-06,0.376984126984127,0.32142857142857145,0.0873015873015873,0.05952380952380952,0.9484126984126984,0.8293650793650794,0.14285714285714285,0.1984126984126984
2018-08-01,7244.75,0.0024907461860448343,7.161054157059268e-05,6.870214916568862e-05,2.908392404904055e-06,0.04061402610727364,2.204168093758857e-05,2.3985115585509888e-05,-0.04222398243479771,1.0986140574215012e-06,0.014707174121325729,0.031835514308887036,3.9651777933939736e-07,0.75,0.5476190476190477,0.32142857142857145,0.15476190476190477,0.8214285714285714,0.8253968253968254,0.5198412698412699,0.6428571428571429
2018-08-02,7282.0,0.0014439936739325532,6.481068687970447e-05,6.1039134728921e-05,3.7715521507834706e-06,0.05819336798241118,2.5813022182032464e-05,1.3400447741076993e-05,0.3165385380404818,2.355798107682658e-06,0.03410496344879612,0.020462978069277694,3.995500700024673e-07,0.8134920634920635,0.6507936507936508,0.6865079365079365,0.4087301587301587,0.5992063492063492,0.8611111111111112,0.9166666666666666,0.6468253968253969
2018-08-03,7380.75,0.02113309352517989,5.143787594484531e-05,4.737450479100637e-05,4.0633711538389436e-06,0.0789957026646265,2.057361172017839e-05,5.798692622811534e-06,0.5602437657782532,3.581105236508823e-06,0.05926769891810372,0.036262118602203,4.0633711538389436e-06,0.8452380952380952,0.7658730158730159,0.8492063492063492,0.6507936507936508,0.23412698412698413,0.8055555555555556,0.9880952380952381,0.8968253968253969
2018-08-06,7402.75,0.00165753331980234,4.689373106739403e-05,4.047094109511354e-05,6.422789972280489e-06,0.13696478881260016,1.324042230198954e-05,1.785552343455771e-05,-0.14841488249524484,4.7525710923009675e-06,0.09138461981987922,0.06365507636472303,6.422789972280489e-06,0.9285714285714286,0.9285714285714286,0.9047619047619048,0.8928571428571429,0.7222222222222222,0.6746031746031746,0.30158730158730157,0.9563492063492064
2018-08-07,7447.5,0.006690997566910051,2.40467732716941e-05,2.2612143424141642e-05,1.434629847552457e-06,0.05965997314247506,8.516360192748789e-06,4.963579427497919e-06,0.26356058449361564,3.973596991223963e-06,0.09187348820656717,0.0748855717418773,1.0471800801920085e-06,0.5793650793650794,0.6547619047619048,0.873015873015873,0.9047619047619048,0.17857142857142858,0.4523809523809524,0.8690476190476191,0.746031746031746
2018-08-08,7471.25,0.0007031877846235268,2.970540200211146e-05,3.008657723858258e-05,0.0,0.0,6.4844456842708805e-06,7.981581400535732e-06,-0.10349321949198233,2.6191399399443153e-06,0.06554158731835837,0.06676276652042257,-2.908392404904055e-06,0.1527777777777778,0.1527777777777778,0.7261904761904762,0.7142857142857143,0.3611111111111111,0.2976190476190476,0.373015873015873,0.16666666666666666
