trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,price_reference,level_reference,prev_rth_high,current_close,close_above_prev_rth_high_points,min_close_above_prev_high_ticks,hour_window_minutes,hour_window_start_timestamp,hour_window_end_timestamp,hour_open,hour_close,hour_return_points,hour_return_ticks,hour_signed_volume_delta,hour_volume,hour_delta_ratio,min_negative_hour_ticks,min_hour_delta,positive_delta_dislocation_signal_timestamp,positive_delta_dislocation_intended_entry_timestamp,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
134,positive_delta_dislocation,2018-09-18,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2905.25,2912.5,7.25,1.0,60,2018-09-18 11:30:00-04:00,2018-09-18 12:30:00-04:00,2912.75,2912.5,-0.25,-1.0,3350.0,115670.0,0.028961701391890724,1.0,500.0,2018-09-18 12:30:00-04:00,2018-09-18 12:30:00-04:00,16:00:00,2905.25,2018-09-18 11:30:00-04:00,2913.0,2912.5,2018-09-18 12:30:00-04:00,2018-09-18 12:30:00-04:00,2913.0,2713.0,3113.0,200.0,1,4.75,2.5,fixed_contracts,2018-09-18 16:00:00-04:00,2911.0,eod_flatten,-100.0,-105.0,-0.01,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
135,positive_delta_dislocation,2018-09-21,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2940.75,2941.5,0.75,1.0,60,2018-09-21 11:30:00-04:00,2018-09-21 12:30:00-04:00,2941.75,2941.5,-0.25,-1.0,4249.0,100469.0,0.04229165215140989,1.0,500.0,2018-09-21 12:30:00-04:00,2018-09-21 12:30:00-04:00,16:00:00,2940.75,2018-09-21 11:30:00-04:00,2941.75,2941.0,2018-09-21 12:30:00-04:00,2018-09-21 12:30:00-04:00,2941.5,2741.5,3141.5,200.0,1,0.25,9.0,fixed_contracts,2018-09-21 16:00:00-04:00,2934.25,eod_flatten,-362.5,-367.5,-0.03625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
136,positive_delta_dislocation,2018-12-03,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2761.5,2794.0,32.5,1.0,60,2018-12-03 09:30:00-05:00,2018-12-03 10:30:00-05:00,2801.25,2794.0,-7.25,-29.0,4766.0,409326.0,0.011643531073032252,1.0,500.0,2018-12-03 10:30:00-05:00,2018-12-03 10:30:00-05:00,16:00:00,2761.5,2018-12-03 09:30:00-05:00,2794.75,2793.75,2018-12-03 10:30:00-05:00,2018-12-03 10:30:00-05:00,2794.25,2594.25,2994.25,200.0,1,0.5,20.75,fixed_contracts,2018-12-03 16:00:00-05:00,2790.5,eod_flatten,-187.5,-192.5,-0.01875,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
137,positive_delta_dislocation,2019-01-04,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2493.5,2513.5,20.0,1.0,60,2019-01-04 10:30:00-05:00,2019-01-04 11:30:00-05:00,2517.25,2513.5,-3.75,-15.0,3489.0,362561.0,0.009623208232545696,1.0,500.0,2019-01-04 11:30:00-05:00,2019-01-04 11:30:00-05:00,16:00:00,2493.5,2019-01-04 10:30:00-05:00,2514.25,2512.0,2019-01-04 11:30:00-05:00,2019-01-04 11:30:00-05:00,2513.75,2313.75,2713.75,200.0,1,25.5,3.75,fixed_contracts,2019-01-04 16:00:00-05:00,2532.25,eod_flatten,925.0,920.0,0.0925,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
138,positive_delta_dislocation,2019-01-16,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2613.75,2619.5,5.75,1.0,60,2019-01-16 11:30:00-05:00,2019-01-16 12:30:00-05:00,2621.25,2619.5,-1.75,-7.0,1855.0,137305.0,0.013510068824878919,1.0,500.0,2019-01-16 12:30:00-05:00,2019-01-16 12:30:00-05:00,16:00:00,2613.75,2019-01-16 11:30:00-05:00,2619.75,2618.75,2019-01-16 12:30:00-05:00,2019-01-16 12:30:00-05:00,2619.75,2419.75,2819.75,200.0,1,6.5,4.5,fixed_contracts,2019-01-16 16:00:00-05:00,2616.0,eod_flatten,-187.5,-192.5,-0.01875,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
139,positive_delta_dislocation,2019-01-18,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2645.5,2653.75,8.25,1.0,60,2019-01-18 09:30:00-05:00,2019-01-18 10:30:00-05:00,2656.0,2653.75,-2.25,-9.0,1233.0,383765.0,0.003212903730147356,1.0,500.0,2019-01-18 10:30:00-05:00,2019-01-18 10:30:00-05:00,16:00:00,2645.5,2019-01-18 09:30:00-05:00,2654.25,2652.5,2019-01-18 10:30:00-05:00,2019-01-18 10:30:00-05:00,2654.0,2454.0,2854.0,200.0,1,22.5,0.75,fixed_contracts,2019-01-18 16:00:00-05:00,2670.25,eod_flatten,812.5,807.5,0.08125,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
140,positive_delta_dislocation,2019-01-30,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2650.0,2678.75,28.75,1.0,60,2019-01-30 14:30:00-05:00,2019-01-30 15:30:00-05:00,2679.25,2678.75,-0.5,-2.0,4935.0,226099.0,0.02182672192269758,1.0,500.0,2019-01-30 15:30:00-05:00,2019-01-30 15:30:00-05:00,16:00:00,2650.0,2019-01-30 14:30:00-05:00,2680.5,2678.5,2019-01-30 15:30:00-05:00,2019-01-30 15:30:00-05:00,2679.0,2479.0,2879.0,200.0,1,1.75,4.75,fixed_contracts,2019-01-30 16:00:00-05:00,2680.25,eod_flatten,62.5,57.5,0.00625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
141,positive_delta_dislocation,2019-02-12,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2717.5,2740.75,23.25,1.0,60,2019-02-12 11:30:00-05:00,2019-02-12 12:30:00-05:00,2741.5,2740.75,-0.75,-3.0,1149.0,128491.0,0.008942260547431337,1.0,500.0,2019-02-12 12:30:00-05:00,2019-02-12 12:30:00-05:00,16:00:00,2717.5,2019-02-12 11:30:00-05:00,2741.0,2740.5,2019-02-12 12:30:00-05:00,2019-02-12 12:30:00-05:00,2740.75,2540.75,2940.75,200.0,1,7.25,1.5,fixed_contracts,2019-02-12 16:00:00-05:00,2743.75,eod_flatten,150.0,145.0,0.015,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
142,positive_delta_dislocation,2019-02-13,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2748.0,2750.25,2.25,1.0,60,2019-02-13 11:30:00-05:00,2019-02-13 12:30:00-05:00,2752.5,2750.25,-2.25,-9.0,2212.0,131124.0,0.01686952808029041,1.0,500.0,2019-02-13 12:30:00-05:00,2019-02-13 12:30:00-05:00,16:00:00,2748.0,2019-02-13 11:30:00-05:00,2750.5,2750.0,2019-02-13 12:30:00-05:00,2019-02-13 12:30:00-05:00,2750.5,2550.5,2950.5,200.0,1,9.25,1.75,fixed_contracts,2019-02-13 16:00:00-05:00,2751.75,eod_flatten,62.5,57.5,0.00625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
143,positive_delta_dislocation,2019-02-19,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2775.75,2780.5,4.75,1.0,60,2019-02-19 12:30:00-05:00,2019-02-19 13:30:00-05:00,2782.0,2780.5,-1.5,-6.0,1993.0,51281.0,0.03886429671808272,1.0,500.0,2019-02-19 13:30:00-05:00,2019-02-19 13:30:00-05:00,16:00:00,2775.75,2019-02-19 12:30:00-05:00,2780.75,2780.25,2019-02-19 13:30:00-05:00,2019-02-19 13:30:00-05:00,2780.5,2580.5,2980.5,200.0,1,7.0,1.75,fixed_contracts,2019-02-19 16:00:00-05:00,2779.75,eod_flatten,-37.5,-42.5,-0.00375,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
144,positive_delta_dislocation,2019-02-22,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2781.75,2790.75,9.0,1.0,60,2019-02-22 11:30:00-05:00,2019-02-22 12:30:00-05:00,2792.25,2790.75,-1.5,-6.0,1277.0,91933.0,0.013890550727159997,1.0,500.0,2019-02-22 12:30:00-05:00,2019-02-22 12:30:00-05:00,16:00:00,2781.75,2019-02-22 11:30:00-05:00,2791.25,2790.5,2019-02-22 12:30:00-05:00,2019-02-22 12:30:00-05:00,2791.0,2591.0,2991.0,200.0,1,2.0,9.75,fixed_contracts,2019-02-22 16:00:00-05:00,2791.75,eod_flatten,37.5,32.5,0.00375,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
145,positive_delta_dislocation,2019-02-25,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2794.5,2806.75,12.25,1.0,60,2019-02-25 09:30:00-05:00,2019-02-25 10:30:00-05:00,2807.75,2806.75,-1.0,-4.0,720.0,292088.0,0.0024650105447673303,1.0,500.0,2019-02-25 10:30:00-05:00,2019-02-25 10:30:00-05:00,16:00:00,2794.5,2019-02-25 09:30:00-05:00,2806.75,2805.25,2019-02-25 10:30:00-05:00,2019-02-25 10:30:00-05:00,2807.0,2607.0,3007.0,200.0,1,7.0,12.0,fixed_contracts,2019-02-25 16:00:00-05:00,2796.25,eod_flatten,-537.5,-542.5,-0.05375,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
146,positive_delta_dislocation,2019-03-12,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2784.25,2796.0,11.75,1.0,60,2019-03-12 10:30:00-04:00,2019-03-12 11:30:00-04:00,2799.0,2796.0,-3.0,-12.0,5246.0,185702.0,0.02824956112481287,1.0,500.0,2019-03-12 11:30:00-04:00,2019-03-12 11:30:00-04:00,16:00:00,2784.25,2019-03-12 10:30:00-04:00,2796.5,2795.0,2019-03-12 11:30:00-04:00,2019-03-12 11:30:00-04:00,2796.5,2596.5,2996.5,200.0,1,6.75,4.0,fixed_contracts,2019-03-12 16:00:00-04:00,2797.0,eod_flatten,25.0,20.0,0.0025,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
147,positive_delta_dislocation,2019-03-15,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2820.75,2831.75,11.0,1.0,60,2019-03-15 12:30:00-04:00,2019-03-15 13:30:00-04:00,2832.5,2831.75,-0.75,-3.0,2732.0,86400.0,0.03162037037037037,1.0,500.0,2019-03-15 13:30:00-04:00,2019-03-15 13:30:00-04:00,16:00:00,2820.75,2019-03-15 12:30:00-04:00,2832.0,2831.75,2019-03-15 13:30:00-04:00,2019-03-15 13:30:00-04:00,2832.0,2632.0,3032.0,200.0,1,1.75,8.5,fixed_contracts,2019-03-15 16:00:00-04:00,2828.0,eod_flatten,-200.0,-205.0,-0.02,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
148,positive_delta_dislocation,2019-03-19,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2841.0,2847.5,6.5,1.0,60,2019-03-19 09:30:00-04:00,2019-03-19 10:30:00-04:00,2849.75,2847.5,-2.25,-9.0,2163.0,248699.0,0.008697260543870301,1.0,500.0,2019-03-19 10:30:00-04:00,2019-03-19 10:30:00-04:00,16:00:00,2841.0,2019-03-19 09:30:00-04:00,2847.75,2846.75,2019-03-19 10:30:00-04:00,2019-03-19 10:30:00-04:00,2847.5,2647.5,3047.5,200.0,1,11.25,18.5,fixed_contracts,2019-03-19 16:00:00-04:00,2839.75,eod_flatten,-387.5,-392.5,-0.03875,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
149,positive_delta_dislocation,2019-03-21,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2849.25,2860.75,11.5,1.0,60,2019-03-21 14:30:00-04:00,2019-03-21 15:30:00-04:00,2862.0,2860.75,-1.25,-5.0,2559.0,146063.0,0.01751983733046699,1.0,500.0,2019-03-21 15:30:00-04:00,2019-03-21 15:30:00-04:00,16:00:00,2849.25,2019-03-21 14:30:00-04:00,2862.75,2860.25,2019-03-21 15:30:00-04:00,2019-03-21 15:30:00-04:00,2861.0,2661.0,3061.0,200.0,1,4.25,2.25,fixed_contracts,2019-03-21 16:00:00-04:00,2860.75,eod_flatten,-12.5,-17.5,-0.00125,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
150,positive_delta_dislocation,2019-04-11,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2894.25,2895.5,1.25,1.0,60,2019-04-11 09:30:00-04:00,2019-04-11 10:30:00-04:00,2898.0,2895.5,-2.5,-10.0,3024.0,215354.0,0.014041995969427084,1.0,500.0,2019-04-11 10:30:00-04:00,2019-04-11 10:30:00-04:00,16:00:00,2894.25,2019-04-11 09:30:00-04:00,2895.75,2895.0,2019-04-11 10:30:00-04:00,2019-04-11 10:30:00-04:00,2895.75,2695.75,3095.75,200.0,1,1.75,10.5,fixed_contracts,2019-04-11 16:00:00-04:00,2892.0,eod_flatten,-187.5,-192.5,-0.01875,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
151,positive_delta_dislocation,2019-04-23,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2912.75,2936.0,23.25,1.0,60,2019-04-23 12:30:00-04:00,2019-04-23 13:30:00-04:00,2936.5,2936.0,-0.5,-2.0,1132.0,80818.0,0.014006780667673044,1.0,500.0,2019-04-23 13:30:00-04:00,2019-04-23 13:30:00-04:00,16:00:00,2912.75,2019-04-23 12:30:00-04:00,2937.0,2936.0,2019-04-23 13:30:00-04:00,2019-04-23 13:30:00-04:00,2936.5,2736.5,3136.5,200.0,1,2.0,2.75,fixed_contracts,2019-04-23 16:00:00-04:00,2936.5,eod_flatten,0.0,-5.0,0.0,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
152,positive_delta_dislocation,2019-05-03,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2932.75,2946.5,13.75,1.0,60,2019-05-03 13:30:00-04:00,2019-05-03 14:30:00-04:00,2947.5,2946.5,-1.0,-4.0,1335.0,79873.0,0.01671403352822606,1.0,500.0,2019-05-03 14:30:00-04:00,2019-05-03 14:30:00-04:00,16:00:00,2932.75,2019-05-03 13:30:00-04:00,2946.75,2946.0,2019-05-03 14:30:00-04:00,2019-05-03 14:30:00-04:00,2946.75,2746.75,3146.75,200.0,1,1.0,3.5,fixed_contracts,2019-05-03 16:00:00-04:00,2945.5,eod_flatten,-62.5,-67.5,-0.00625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
153,positive_delta_dislocation,2019-05-21,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2855.75,2867.75,12.0,1.0,60,2019-05-21 14:30:00-04:00,2019-05-21 15:30:00-04:00,2869.75,2867.75,-2.0,-8.0,785.0,83485.0,0.009402886746122057,1.0,500.0,2019-05-21 15:30:00-04:00,2019-05-21 15:30:00-04:00,16:00:00,2855.75,2019-05-21 14:30:00-04:00,2868.0,2867.0,2019-05-21 15:30:00-04:00,2019-05-21 15:30:00-04:00,2868.0,2668.0,3068.0,200.0,1,1.75,3.75,fixed_contracts,2019-05-21 16:00:00-04:00,2866.0,eod_flatten,-100.0,-105.0,-0.01,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
154,positive_delta_dislocation,2019-06-05,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2805.0,2821.75,16.75,1.0,60,2019-06-05 14:30:00-04:00,2019-06-05 15:30:00-04:00,2822.75,2821.75,-1.0,-4.0,2299.0,86249.0,0.026655381511669702,1.0,500.0,2019-06-05 15:30:00-04:00,2019-06-05 15:30:00-04:00,16:00:00,2805.0,2019-06-05 14:30:00-04:00,2823.0,2821.75,2019-06-05 15:30:00-04:00,2019-06-05 15:30:00-04:00,2822.25,2622.25,3022.25,200.0,1,5.75,6.75,fixed_contracts,2019-06-05 16:00:00-04:00,2827.0,eod_flatten,237.5,232.5,0.02375,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
155,positive_delta_dislocation,2019-06-10,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2886.25,2898.75,12.5,1.0,60,2019-06-10 11:30:00-04:00,2019-06-10 12:30:00-04:00,2899.25,2898.75,-0.5,-2.0,1333.0,136323.0,0.009778247251014135,1.0,500.0,2019-06-10 12:30:00-04:00,2019-06-10 12:30:00-04:00,16:00:00,2886.25,2019-06-10 11:30:00-04:00,2899.5,2898.75,2019-06-10 12:30:00-04:00,2019-06-10 12:30:00-04:00,2899.0,2699.0,3099.0,200.0,1,0.75,12.75,fixed_contracts,2019-06-10 16:00:00-04:00,2886.5,eod_flatten,-625.0,-630.0,-0.0625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
156,positive_delta_dislocation,2019-06-18,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2898.5,2926.25,27.75,1.0,60,2019-06-18 11:30:00-04:00,2019-06-18 12:30:00-04:00,2930.25,2926.25,-4.0,-16.0,2219.0,136227.0,0.016288988232876007,1.0,500.0,2019-06-18 12:30:00-04:00,2019-06-18 12:30:00-04:00,16:00:00,2898.5,2019-06-18 11:30:00-04:00,2926.5,2925.75,2019-06-18 12:30:00-04:00,2019-06-18 12:30:00-04:00,2926.5,2726.5,3126.5,200.0,1,2.25,7.25,fixed_contracts,2019-06-18 16:00:00-04:00,2923.25,eod_flatten,-162.5,-167.5,-0.01625,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
157,positive_delta_dislocation,2019-06-20,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2936.75,2953.5,16.75,1.0,60,2019-06-20 09:30:00-04:00,2019-06-20 10:30:00-04:00,2960.5,2953.5,-7.0,-28.0,1040.0,339694.0,0.003061578950467185,1.0,500.0,2019-06-20 10:30:00-04:00,2019-06-20 10:30:00-04:00,16:00:00,2936.75,2019-06-20 09:30:00-04:00,2955.0,2953.0,2019-06-20 10:30:00-04:00,2019-06-20 10:30:00-04:00,2953.75,2753.75,3153.75,200.0,1,9.5,18.0,fixed_contracts,2019-06-20 16:00:00-04:00,2958.0,eod_flatten,212.5,207.5,0.02125,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
158,positive_delta_dislocation,2019-06-28,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2933.5,2938.75,5.25,1.0,60,2019-06-28 13:30:00-04:00,2019-06-28 14:30:00-04:00,2940.5,2938.75,-1.75,-7.0,2081.0,67917.0,0.030640340415507162,1.0,500.0,2019-06-28 14:30:00-04:00,2019-06-28 14:30:00-04:00,16:00:00,2933.5,2019-06-28 13:30:00-04:00,2939.0,2938.5,2019-06-28 14:30:00-04:00,2019-06-28 14:30:00-04:00,2939.0,2739.0,3139.0,200.0,1,9.5,4.0,fixed_contracts,2019-06-28 16:00:00-04:00,2943.0,eod_flatten,200.0,195.0,0.02,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
159,positive_delta_dislocation,2019-07-01,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2948.5,2964.75,16.25,1.0,60,2019-07-01 11:30:00-04:00,2019-07-01 12:30:00-04:00,2965.75,2964.75,-1.0,-4.0,2707.0,105277.0,0.025713118724887678,1.0,500.0,2019-07-01 12:30:00-04:00,2019-07-01 12:30:00-04:00,16:00:00,2948.5,2019-07-01 11:30:00-04:00,2965.25,2964.0,2019-07-01 12:30:00-04:00,2019-07-01 12:30:00-04:00,2965.0,2765.0,3165.0,200.0,1,5.0,9.5,fixed_contracts,2019-07-01 16:00:00-04:00,2968.0,eod_flatten,150.0,145.0,0.015,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
160,positive_delta_dislocation,2019-08-19,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2894.75,2927.25,32.5,1.0,60,2019-08-19 14:30:00-04:00,2019-08-19 15:30:00-04:00,2927.5,2927.25,-0.25,-1.0,2038.0,90202.0,0.022593734063546263,1.0,500.0,2019-08-19 15:30:00-04:00,2019-08-19 15:30:00-04:00,16:00:00,2894.75,2019-08-19 14:30:00-04:00,2927.75,2927.0,2019-08-19 15:30:00-04:00,2019-08-19 15:30:00-04:00,2927.75,2727.75,3127.75,200.0,1,2.75,4.5,fixed_contracts,2019-08-19 16:00:00-04:00,2924.25,eod_flatten,-175.0,-180.0,-0.0175,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
161,positive_delta_dislocation,2019-08-21,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,2924.5,2925.5,1.0,1.0,60,2019-08-21 11:30:00-04:00,2019-08-21 12:30:00-04:00,2926.0,2925.5,-0.5,-2.0,929.0,93509.0,0.009934872579110032,1.0,500.0,2019-08-21 12:30:00-04:00,2019-08-21 12:30:00-04:00,16:00:00,2924.5,2019-08-21 11:30:00-04:00,2925.75,2925.25,2019-08-21 12:30:00-04:00,2019-08-21 12:30:00-04:00,2926.0,2726.0,3126.0,200.0,1,2.0,8.0,fixed_contracts,2019-08-21 16:00:00-04:00,2924.5,eod_flatten,-75.0,-80.0,-0.0075,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
162,positive_delta_dislocation,2019-11-04,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,3065.0,3081.25,16.25,1.0,60,2019-11-04 09:30:00-05:00,2019-11-04 10:30:00-05:00,3081.5,3081.25,-0.25,-1.0,3426.0,281316.0,0.012178475451094144,1.0,500.0,2019-11-04 10:30:00-05:00,2019-11-04 10:30:00-05:00,16:00:00,3065.0,2019-11-04 09:30:00-05:00,3081.5,3081.0,2019-11-04 10:30:00-05:00,2019-11-04 10:30:00-05:00,3081.75,2881.75,3281.75,200.0,1,0.0,9.25,fixed_contracts,2019-11-04 16:00:00-05:00,3076.25,eod_flatten,-275.0,-280.0,-0.0275,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
163,positive_delta_dislocation,2019-11-07,long,positive_delta_dislocation_pdh_negative_hour_positive_delta_long,pdh_negative_hour_positive_delta_long,sierra_rolling_60m_trade_delta_at_previous_rth_high,current_signal_bar_close,previous_rth_high,3077.0,3091.0,14.0,1.0,60,2019-11-07 13:30:00-05:00,2019-11-07 14:30:00-05:00,3091.25,3091.0,-0.25,-1.0,1659.0,62035.0,0.026742967679535747,1.0,500.0,2019-11-07 14:30:00-05:00,2019-11-07 14:30:00-05:00,16:00:00,3077.0,2019-11-07 13:30:00-05:00,3091.25,3090.75,2019-11-07 14:30:00-05:00,2019-11-07 14:30:00-05:00,3091.25,2891.25,3291.25,200.0,1,0.0,12.5,fixed_contracts,2019-11-07 16:00:00-05:00,3084.25,eod_flatten,-350.0,-355.0,-0.035,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
