trade_id,strategy_name,session_date,direction,level_type,setup_mode,profile_source,tpo_profile_bars,tpo_poc,tpo_vah,tpo_val,tpo_midpoint,opening_range_high,opening_range_low,aoi_anchor,aoi_market_confluence,aoi_low,aoi_high,aoi_width_points,min_probe_ticks,close_location_metric,range_expansion_ratio,poc_range_location,signal_target_price,dynamic_stop_trigger_price,dynamic_stop_offset_points,signal_timestamp,intended_entry_timestamp,signal_flatten_time,rejection_bar_timestamp,confirmation_bar_timestamp,entry_timestamp,entry_reference_price_raw,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,dynamic_stop_price,position_sizing_mode,exit_timestamp,exit_reference_price_raw,exit_price,exit_reason,gross_pnl_before_slippage,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation,dynamic_stop_activated,dynamic_stop_activated_at
927,tpo_value_edge_auction_rejection,2023-12-28,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,66,4834.75,4836.0,4833.25,4834.625,4837.5,4831.5,VAH,ORH,4836.0,4837.5,1.5,1.0,0.25,1.0833333333333333,0.5,4833.25,4834.625,1.25,2023-12-28 10:37:00-05:00,2023-12-28 10:37:00-05:00,11:00:00,2023-12-28 10:36:00-05:00,,2023-12-28 10:37:00-05:00,4837.0,4837.0,4838.0,4833.25,1.0,1,0.75,1.0,4835.75,fixed_contracts,2023-12-28 10:40:00-05:00,4838.0,4838.0,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
928,tpo_value_edge_auction_rejection,2024-01-08,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,50,4746.0,4751.25,4743.25,4747.25,4752.75,4738.0,VAH,ORH,4751.25,4752.75,1.5,1.0,0.0,1.0833333333333333,0.49230769230769234,4743.25,4747.25,1.25,2024-01-08 10:21:00-05:00,2024-01-08 10:21:00-05:00,11:00:00,2024-01-08 10:20:00-05:00,,2024-01-08 10:21:00-05:00,4751.25,4751.25,4753.25,4743.25,2.0,1,1.0,2.0,4750.0,fixed_contracts,2024-01-08 10:22:00-05:00,4753.25,4753.25,stop,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
929,tpo_value_edge_auction_rejection,2024-01-17,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,74,4765.5,4767.5,4760.75,4764.125,4767.25,4758.0,VAH,ORH,4767.25,4767.5,0.25,1.0,0.1111111111111111,1.0392156862745099,0.5660377358490566,4760.75,4764.125,1.25,2024-01-17 10:45:00-05:00,2024-01-17 10:45:00-05:00,11:00:00,2024-01-17 10:44:00-05:00,,2024-01-17 10:45:00-05:00,4766.75,4766.75,4768.0,4760.75,1.25,1,0.5,1.25,4765.5,fixed_contracts,2024-01-17 10:45:00-05:00,4768.0,4768.0,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
930,tpo_value_edge_auction_rejection,2024-01-19,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,70,4822.5,4824.5,4817.75,4821.125,4825.5,4815.0,VAH,ORH,4824.5,4825.5,1.0,1.0,0.3,1.0,0.5084745762711864,4817.75,4821.125,1.25,2024-01-19 10:41:00-05:00,2024-01-19 10:41:00-05:00,11:00:00,2024-01-19 10:40:00-05:00,,2024-01-19 10:41:00-05:00,4824.0,4824.0,4826.0,4817.75,2.0,1,0.5,2.0,4822.75,fixed_contracts,2024-01-19 10:42:00-05:00,4826.0,4826.0,stop,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
931,tpo_value_edge_auction_rejection,2024-01-23,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,54,4884.75,4886.25,4883.25,4884.75,4889.25,4880.5,VAL,ORL,4880.5,4883.25,2.75,1.0,0.7777777777777778,1.1428571428571428,0.55,4886.25,4884.75,1.25,2024-01-23 10:25:00-05:00,2024-01-23 10:25:00-05:00,11:00:00,2024-01-23 10:24:00-05:00,,2024-01-23 10:25:00-05:00,4881.5,4881.5,4882.75,4886.25,1.5,1,3.25,1.0,4882.75,fixed_contracts,2024-01-23 10:28:00-05:00,4882.75,4882.75,stop,62.5,62.5,57.5,0.8333333333333334,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2024-01-23 10:29:00-05:00
932,tpo_value_edge_auction_rejection,2024-01-26,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,37,4918.5,4922.0,4916.25,4919.125,4925.25,4914.75,VAL,ORL,4914.75,4916.25,1.5,1.0,0.8333333333333334,1.1904761904761905,0.46,4922.0,4919.125,1.25,2024-01-26 10:08:00-05:00,2024-01-26 10:08:00-05:00,11:00:00,2024-01-26 10:07:00-05:00,,2024-01-26 10:08:00-05:00,4917.0,4917.0,4914.25,4922.0,2.75,1,2.0,2.75,4918.25,fixed_contracts,2024-01-26 10:17:00-05:00,4914.25,4914.25,stop,-137.5,-137.5,-142.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
933,tpo_value_edge_auction_rejection,2024-01-29,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,43,4920.75,4922.0,4919.25,4920.625,4923.0,4916.0,VAH,ORH,4922.0,4923.0,1.0,1.0,0.0,1.1428571428571428,0.59375,4919.25,4920.625,1.25,2024-01-29 10:14:00-05:00,2024-01-29 10:14:00-05:00,11:00:00,2024-01-29 10:13:00-05:00,,2024-01-29 10:14:00-05:00,4922.25,4922.25,4923.5,4919.25,1.25,1,0.25,1.25,4921.0,fixed_contracts,2024-01-29 10:15:00-05:00,4923.5,4923.5,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
934,tpo_value_edge_auction_rejection,2024-01-30,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,30,4950.5,4952.75,4949.75,4951.25,4953.75,4946.0,VAH,ORH,4952.75,4953.75,1.0,1.0,0.09523809523809523,1.1481481481481481,0.5806451612903226,4949.75,4951.25,1.25,2024-01-30 10:01:00-05:00,2024-01-30 10:01:00-05:00,11:00:00,2024-01-30 10:00:00-05:00,,2024-01-30 10:01:00-05:00,4949.5,4949.5,4954.25,4944.75,4.75,1,4.75,2.0,,fixed_contracts,2024-01-30 10:26:00-05:00,4944.75,4944.75,target,237.5,237.5,232.5,1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
935,tpo_value_edge_auction_rejection,2024-01-30,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,48,4950.5,4952.75,4948.0,4950.375,4953.75,4946.0,VAL,ORL,4946.0,4948.0,2.0,1.0,0.8571428571428571,1.0,0.5882352941176471,4952.75,4950.375,1.25,2024-01-30 10:45:00-05:00,2024-01-30 10:45:00-05:00,11:00:00,2024-01-30 10:44:00-05:00,,2024-01-30 10:45:00-05:00,4946.75,4946.75,4945.5,4952.75,1.25,1,0.0,1.25,4948.0,fixed_contracts,2024-01-30 10:45:00-05:00,4945.5,4945.5,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
936,tpo_value_edge_auction_rejection,2024-02-01,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,48,4890.0,4893.0,4884.75,4888.875,4894.75,4882.25,VAH,ORH,4893.0,4894.75,1.75,1.0,0.1,1.1451612903225807,0.6056338028169014,4884.75,4888.875,1.25,2024-02-01 10:19:00-05:00,2024-02-01 10:19:00-05:00,11:00:00,2024-02-01 10:18:00-05:00,,2024-02-01 10:19:00-05:00,4893.75,4893.75,4895.25,4884.75,1.5,1,0.75,1.5,4892.5,fixed_contracts,2024-02-01 10:19:00-05:00,4895.25,4895.25,stop,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
937,tpo_value_edge_auction_rejection,2024-02-08,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,62,5011.75,5013.5,5010.25,5011.875,5016.0,5008.75,VAL,ORL,5008.75,5010.25,1.5,1.0,0.9230769230769231,1.0344827586206897,0.43333333333333335,5013.5,5011.875,1.25,2024-02-08 10:33:00-05:00,2024-02-08 10:33:00-05:00,11:00:00,2024-02-08 10:32:00-05:00,,2024-02-08 10:33:00-05:00,5011.25,5011.25,5008.25,5014.25,3.0,1,1.75,3.0,,fixed_contracts,2024-02-08 10:38:00-05:00,5008.25,5008.25,stop,-150.0,-150.0,-155.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
938,tpo_value_edge_auction_rejection,2024-02-09,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,48,5022.5,5026.0,5020.0,5023.0,5028.0,5016.25,VAH,ORH,5026.0,5028.0,2.0,1.0,0.0,1.0,0.5,5020.0,5023.0,1.25,2024-02-09 10:19:00-05:00,2024-02-09 10:19:00-05:00,11:00:00,2024-02-09 10:18:00-05:00,,2024-02-09 10:19:00-05:00,5028.0,5028.0,5028.5,5020.0,0.5,1,4.25,0.5,5026.75,fixed_contracts,2024-02-09 10:30:00-05:00,5028.5,5028.5,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
939,tpo_value_edge_auction_rejection,2024-02-13,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,41,4973.0,4976.25,4966.75,4971.5,4982.0,4966.0,VAL,ORL,4966.0,4966.75,0.75,1.0,0.9090909090909091,1.125,0.5,4976.25,4971.5,1.25,2024-02-13 10:12:00-05:00,2024-02-13 10:12:00-05:00,11:00:00,2024-02-13 10:11:00-05:00,,2024-02-13 10:12:00-05:00,4967.0,4967.0,4965.5,4976.25,1.5,1,1.25,1.5,4968.25,fixed_contracts,2024-02-13 10:12:00-05:00,4965.5,4965.5,stop,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
940,tpo_value_edge_auction_rejection,2024-02-15,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,48,5025.0,5027.5,5022.25,5024.875,5030.0,5018.5,VAH,ORH,5027.5,5030.0,2.5,1.0,0.09090909090909091,1.0,0.5652173913043478,5022.25,5024.875,1.25,2024-02-15 10:19:00-05:00,2024-02-15 10:19:00-05:00,11:00:00,2024-02-15 10:18:00-05:00,,2024-02-15 10:19:00-05:00,5029.5,5029.5,5028.25,5022.25,1.0,1,4.75,0.5,5028.25,fixed_contracts,2024-02-15 10:21:00-05:00,5028.75,5028.75,stop,37.5,37.5,32.5,0.75,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2024-02-15 10:22:00-05:00
941,tpo_value_edge_auction_rejection,2024-02-28,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,43,5074.25,5075.5,5071.25,5073.375,5077.25,5068.5,VAH,ORH,5075.5,5077.25,1.75,1.0,0.125,1.2,0.5476190476190477,5071.25,5073.375,1.25,2024-02-28 10:14:00-05:00,2024-02-28 10:14:00-05:00,11:00:00,2024-02-28 10:13:00-05:00,,2024-02-28 10:14:00-05:00,5076.75,5076.75,5077.75,5071.25,1.0,1,0.75,1.0,5075.5,fixed_contracts,2024-02-28 10:14:00-05:00,5077.75,5077.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
942,tpo_value_edge_auction_rejection,2024-03-04,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,62,5139.75,5140.5,5137.75,5139.125,5141.5,5135.25,VAH,ORH,5140.5,5141.5,1.0,1.0,0.0,1.16,0.6206896551724138,5137.75,5139.125,1.25,2024-03-04 10:33:00-05:00,2024-03-04 10:33:00-05:00,11:00:00,2024-03-04 10:32:00-05:00,,2024-03-04 10:33:00-05:00,5141.25,5141.25,5142.0,5137.75,0.75,1,0.25,0.75,5140.0,fixed_contracts,2024-03-04 10:33:00-05:00,5142.0,5142.0,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
943,tpo_value_edge_auction_rejection,2024-03-13,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,87,5236.5,5237.5,5232.75,5235.125,5243.25,5231.5,VAL,ORL,5231.5,5232.75,1.25,1.0,0.8571428571428571,1.0,0.5344827586206896,5237.5,5235.125,1.25,2024-03-13 10:58:00-04:00,2024-03-13 10:58:00-04:00,11:00:00,2024-03-13 10:57:00-04:00,,2024-03-13 10:58:00-04:00,5232.0,5232.0,5231.0,5237.5,1.0,1,2.25,0.25,5233.25,fixed_contracts,2024-03-13 11:00:00-04:00,5234.0,5234.0,eod_flatten,100.0,100.0,95.0,2.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
944,tpo_value_edge_auction_rejection,2024-03-18,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,44,5230.75,5232.75,5226.0,5229.375,5233.75,5222.5,VAH,ORH,5232.75,5233.75,1.0,1.0,0.18181818181818182,1.1111111111111112,0.66,5226.0,5229.375,1.25,2024-03-18 10:15:00-04:00,2024-03-18 10:15:00-04:00,11:00:00,2024-03-18 10:14:00-04:00,,2024-03-18 10:15:00-04:00,5232.0,5232.0,5234.25,5226.0,2.25,1,0.5,2.25,5230.75,fixed_contracts,2024-03-18 10:19:00-04:00,5234.25,5234.25,stop,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
945,tpo_value_edge_auction_rejection,2024-03-22,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,68,5299.25,5300.75,5295.5,5298.125,5304.75,5294.0,VAL,ORL,5294.0,5295.5,1.5,1.0,0.75,1.0,0.4883720930232558,5300.75,5298.125,1.25,2024-03-22 10:39:00-04:00,2024-03-22 10:39:00-04:00,11:00:00,2024-03-22 10:38:00-04:00,,2024-03-22 10:39:00-04:00,5295.0,5295.0,5293.5,5300.75,1.5,1,1.25,1.5,5296.25,fixed_contracts,2024-03-22 10:40:00-04:00,5293.5,5293.5,stop,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
946,tpo_value_edge_auction_rejection,2024-03-26,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,38,5289.5,5291.25,5288.25,5289.75,5292.5,5286.25,VAH,ORH,5291.25,5292.5,1.25,1.0,0.16666666666666666,1.04,0.5,5288.25,5289.75,1.25,2024-03-26 10:09:00-04:00,2024-03-26 10:09:00-04:00,11:00:00,2024-03-26 10:08:00-04:00,,2024-03-26 10:09:00-04:00,5292.0,5292.0,5290.75,5288.25,1.0,1,2.75,0.0,5290.75,fixed_contracts,2024-03-26 10:10:00-04:00,5291.0,5291.0,stop,50.0,50.0,45.0,1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2024-03-26 10:11:00-04:00
947,tpo_value_edge_auction_rejection,2024-04-23,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,52,5081.75,5089.5,5075.5,5082.5,5088.75,5063.75,VAH,ORH,5088.75,5089.5,0.75,1.0,0.08333333333333333,1.11,0.6486486486486487,5075.5,5082.5,1.25,2024-04-23 10:23:00-04:00,2024-04-23 10:23:00-04:00,11:00:00,2024-04-23 10:22:00-04:00,,2024-04-23 10:23:00-04:00,5088.0,5088.0,5090.0,5075.5,2.0,1,2.25,2.0,5086.75,fixed_contracts,2024-04-23 10:25:00-04:00,5090.0,5090.0,stop,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
948,tpo_value_edge_auction_rejection,2024-04-24,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,67,5114.25,5119.5,5111.0,5115.25,5124.75,5110.0,VAL,ORL,5110.0,5111.0,1.0,1.0,0.7777777777777778,1.152542372881356,0.38235294117647056,5119.5,5115.25,1.25,2024-04-24 10:38:00-04:00,2024-04-24 10:38:00-04:00,11:00:00,2024-04-24 10:37:00-04:00,,2024-04-24 10:38:00-04:00,5110.25,5110.25,5109.5,5119.5,0.75,1,1.0,0.75,5111.5,fixed_contracts,2024-04-24 10:38:00-04:00,5109.5,5109.5,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
949,tpo_value_edge_auction_rejection,2024-05-01,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,55,5052.0,5055.0,5047.5,5051.25,5062.25,5048.0,VAL,ORL,5047.5,5048.0,0.5,1.0,0.8,1.0,0.4225352112676056,5055.0,5051.25,1.25,2024-05-01 10:26:00-04:00,2024-05-01 10:26:00-04:00,11:00:00,2024-05-01 10:25:00-04:00,,2024-05-01 10:26:00-04:00,5050.0,5050.0,5051.25,5055.0,3.0,1,1.75,0.0,5051.25,fixed_contracts,2024-05-01 10:26:00-04:00,5051.25,5051.25,stop,62.5,62.5,57.5,0.4166666666666667,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2024-05-01 10:27:00-04:00
950,tpo_value_edge_auction_rejection,2024-05-17,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,63,5319.25,5321.5,5317.75,5319.625,5324.5,5315.75,VAH,ORH,5321.5,5324.5,3.0,1.0,0.2,1.0285714285714285,0.3888888888888889,5317.75,5319.625,1.25,2024-05-17 10:34:00-04:00,2024-05-17 10:34:00-04:00,11:00:00,2024-05-17 10:33:00-04:00,,2024-05-17 10:34:00-04:00,5324.25,5324.25,5325.0,5317.75,0.75,1,0.0,0.75,5323.0,fixed_contracts,2024-05-17 10:34:00-04:00,5325.0,5325.0,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
951,tpo_value_edge_auction_rejection,2024-05-24,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,47,5304.25,5307.75,5301.5,5304.625,5307.0,5294.75,VAH,ORH,5307.0,5307.75,0.75,1.0,0.3,1.0,0.6440677966101694,5301.5,5304.625,1.25,2024-05-24 10:18:00-04:00,2024-05-24 10:18:00-04:00,11:00:00,2024-05-24 10:17:00-04:00,,2024-05-24 10:18:00-04:00,5306.5,5306.5,5308.25,5301.5,1.75,1,1.25,1.75,5305.25,fixed_contracts,2024-05-24 10:19:00-04:00,5308.25,5308.25,stop,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
952,tpo_value_edge_auction_rejection,2024-06-03,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,67,5301.75,5306.75,5296.25,5301.5,5313.25,5295.0,VAL,ORL,5295.0,5296.25,1.25,1.0,0.7692307692307693,1.1232876712328768,0.43902439024390244,5306.75,5301.5,1.25,2024-06-03 10:38:00-04:00,2024-06-03 10:38:00-04:00,11:00:00,2024-06-03 10:37:00-04:00,,2024-06-03 10:38:00-04:00,5296.0,5296.0,5294.5,5306.75,1.5,1,0.5,1.5,5297.25,fixed_contracts,2024-06-03 10:38:00-04:00,5294.5,5294.5,stop,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
953,tpo_value_edge_auction_rejection,2024-06-05,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,49,5319.25,5323.0,5313.75,5318.375,5328.0,5314.75,VAL,ORL,5313.75,5314.75,1.0,1.0,0.8571428571428571,1.0,0.5930232558139535,5323.0,5318.375,1.25,2024-06-05 10:20:00-04:00,2024-06-05 10:20:00-04:00,11:00:00,2024-06-05 10:19:00-04:00,,2024-06-05 10:20:00-04:00,5314.5,5314.5,5315.75,5323.0,1.25,1,8.5,0.75,5315.75,fixed_contracts,2024-06-05 10:26:00-04:00,5323.0,5323.0,target,425.0,425.0,420.0,6.8,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2024-06-05 10:24:00-04:00
954,tpo_value_edge_auction_rejection,2024-06-05,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,81,5319.25,5325.75,5311.5,5318.625,5328.0,5314.75,VAH,ORH,5325.75,5328.0,2.25,1.0,0.16666666666666666,1.1395348837209303,0.5204081632653061,5311.5,5318.625,1.25,2024-06-05 10:59:00-04:00,2024-06-05 10:59:00-04:00,11:00:00,2024-06-05 10:58:00-04:00,,2024-06-05 10:59:00-04:00,5327.75,5327.75,5328.5,5311.5,0.75,1,0.5,0.75,5326.5,fixed_contracts,2024-06-05 10:59:00-04:00,5328.5,5328.5,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
955,tpo_value_edge_auction_rejection,2024-06-14,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,76,5419.0,5425.25,5414.75,5420.0,5426.25,5416.5,VAL,ORL,5414.75,5416.5,1.75,1.0,1.0,1.0441176470588236,0.5915492957746479,5425.25,5420.0,1.25,2024-06-14 10:47:00-04:00,2024-06-14 10:47:00-04:00,11:00:00,2024-06-14 10:46:00-04:00,,2024-06-14 10:47:00-04:00,5417.25,5417.25,5418.5,5425.25,3.0,1,3.0,1.25,5418.5,fixed_contracts,2024-06-14 10:52:00-04:00,5417.75,5417.75,stop,25.0,25.0,20.0,0.16666666666666666,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2024-06-14 10:53:00-04:00
956,tpo_value_edge_auction_rejection,2024-06-25,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,60,5523.25,5527.0,5522.0,5524.5,5528.25,5517.5,VAH,ORH,5527.0,5528.25,1.25,1.0,0.09090909090909091,1.069767441860465,0.5,5522.0,5524.5,1.25,2024-06-25 10:31:00-04:00,2024-06-25 10:31:00-04:00,11:00:00,2024-06-25 10:30:00-04:00,,2024-06-25 10:31:00-04:00,5526.25,5526.25,5528.75,5522.0,2.5,1,1.5,2.5,5525.0,fixed_contracts,2024-06-25 10:32:00-04:00,5528.75,5528.75,stop,-125.0,-125.0,-130.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
957,tpo_value_edge_auction_rejection,2024-06-26,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,87,5527.5,5531.5,5524.25,5527.875,5530.25,5518.0,VAH,ORH,5530.25,5531.5,1.25,1.0,0.0,1.0,0.5757575757575758,5524.25,5527.875,1.25,2024-06-26 10:58:00-04:00,2024-06-26 10:58:00-04:00,11:00:00,2024-06-26 10:57:00-04:00,,2024-06-26 10:58:00-04:00,5530.75,5530.75,5529.5,5524.25,1.25,1,3.25,0.75,5529.5,fixed_contracts,2024-06-26 10:59:00-04:00,5530.75,5530.75,stop,0.0,0.0,-5.0,0.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2024-06-26 11:00:00-04:00
958,tpo_value_edge_auction_rejection,2024-06-27,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,45,5546.75,5552.75,5543.75,5548.25,5554.25,5536.5,VAH,ORH,5552.75,5554.25,1.5,1.0,0.07142857142857142,1.0,0.5774647887323944,5543.75,5548.25,1.25,2024-06-27 10:16:00-04:00,2024-06-27 10:16:00-04:00,11:00:00,2024-06-27 10:15:00-04:00,,2024-06-27 10:16:00-04:00,5552.0,5552.0,5550.75,5543.75,2.75,1,5.0,0.25,5550.75,fixed_contracts,2024-06-27 10:26:00-04:00,5550.75,5550.75,stop,62.5,62.5,57.5,0.45454545454545453,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2024-06-27 10:20:00-04:00
959,tpo_value_edge_auction_rejection,2024-07-05,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,76,5595.0,5598.5,5591.5,5595.0,5600.25,5588.25,VAH,ORH,5598.5,5600.25,1.75,1.0,0.1111111111111111,1.0,0.5507246376811594,5591.5,5595.0,1.25,2024-07-05 10:47:00-04:00,2024-07-05 10:47:00-04:00,11:00:00,2024-07-05 10:46:00-04:00,,2024-07-05 10:47:00-04:00,5600.25,5600.25,5600.75,5591.5,0.5,1,1.25,0.5,5599.0,fixed_contracts,2024-07-05 10:48:00-04:00,5600.75,5600.75,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
960,tpo_value_edge_auction_rejection,2024-07-29,long,tpo_val_or_rejection,strong_close_rejection,developing_completed_bar_tpo,87,5508.75,5517.25,5503.75,5510.5,5521.0,5501.5,VAL,ORL,5501.5,5503.75,2.25,1.0,0.9333333333333333,1.1702127659574468,0.4090909090909091,5517.25,5510.5,1.25,2024-07-29 10:58:00-04:00,2024-07-29 10:58:00-04:00,11:00:00,2024-07-29 10:57:00-04:00,,2024-07-29 10:58:00-04:00,5501.75,5501.75,5501.0,5517.25,0.75,1,1.0,0.75,5503.0,fixed_contracts,2024-07-29 10:58:00-04:00,5501.0,5501.0,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
961,tpo_value_edge_auction_rejection,2024-08-05,short,tpo_vah_or_rejection,strong_close_rejection,developing_completed_bar_tpo,85,5212.5,5225.5,5191.5,5208.5,5225.0,5146.0,VAH,ORH,5225.0,5225.5,0.5,1.0,0.20930232558139536,1.0,0.6129032258064516,5191.5,5208.5,1.25,2024-08-05 10:56:00-04:00,2024-08-05 10:56:00-04:00,11:00:00,2024-08-05 10:55:00-04:00,,2024-08-05 10:56:00-04:00,5222.25,5222.25,5221.0,5191.5,3.75,1,17.5,2.0,5221.0,fixed_contracts,2024-08-05 11:00:00-04:00,5207.5,5207.5,eod_flatten,737.5,737.5,732.5,3.933333333333333,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2024-08-05 10:59:00-04:00
