trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,share_mode,lookback_minutes,rank_window,configured_direction,share_rank,share_value,es_return_ticks,share_rank_min,min_abs_return_ticks,crowding_signal_timestamp,crowding_intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
84,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",74,mes_participation_crowding,2025-03-28,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.6785714285714286,0.0735367055835787,-177.0,0.55,4.0,2025-03-28 10:30:00-04:00,2025-03-28 10:30:00-04:00,0.006,2.0,12:00:00,5663.0,2025-03-28 10:29:00-04:00,5664.25,5662.0,2025-03-28 10:30:00-04:00,2025-03-28 10:30:00-04:00,5663.25,5620.75,5727.0,42.5,1,6.0,18.75,fixed_contracts,2025-03-28 12:00:00-04:00,5646.0,eod_flatten,-862.5,-867.5,-0.40588235294117647,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
85,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",75,mes_participation_crowding,2025-03-31,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.746031746031746,0.0776894865138559,-9.0,0.55,4.0,2025-03-31 10:30:00-04:00,2025-03-31 10:30:00-04:00,0.006,2.0,12:00:00,5560.25,2025-03-31 10:29:00-04:00,5563.0,5559.5,2025-03-31 10:30:00-04:00,2025-03-31 10:30:00-04:00,5560.5,5518.75,5623.125,41.75,1,46.25,0.75,fixed_contracts,2025-03-31 12:00:00-04:00,5598.25,eod_flatten,1887.5,1882.5,0.9041916167664671,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
86,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",76,mes_participation_crowding,2025-04-01,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.9444444444444444,0.0948709187796913,-86.0,0.55,4.0,2025-04-01 10:30:00-04:00,2025-04-01 10:30:00-04:00,0.006,2.0,12:00:00,5615.0,2025-04-01 10:29:00-04:00,5620.5,5615.0,2025-04-01 10:30:00-04:00,2025-04-01 10:30:00-04:00,5615.25,5573.0,5678.625,42.25,1,64.0,1.75,fixed_contracts,2025-04-01 11:14:00-04:00,5678.375,target,3156.25,3151.25,1.4940828402366864,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
87,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",77,mes_participation_crowding,2025-04-03,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.6984126984126984,0.0757123009859421,-72.0,0.55,4.0,2025-04-03 10:30:00-04:00,2025-04-03 10:30:00-04:00,0.006,2.0,12:00:00,5490.75,2025-04-03 10:29:00-04:00,5492.25,5487.0,2025-04-03 10:30:00-04:00,2025-04-03 10:30:00-04:00,5490.75,5449.5,5552.625,41.25,1,14.0,35.75,fixed_contracts,2025-04-03 12:00:00-04:00,5495.0,eod_flatten,212.5,207.5,0.10303030303030303,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
88,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",78,mes_participation_crowding,2025-04-09,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,1.0,0.1228967805463432,-34.0,0.55,4.0,2025-04-09 10:30:00-04:00,2025-04-09 10:30:00-04:00,0.006,2.0,12:00:00,5039.75,2025-04-09 10:29:00-04:00,5044.25,5029.5,2025-04-09 10:30:00-04:00,2025-04-09 10:30:00-04:00,5040.25,5002.25,5097.25,38.0,1,26.75,38.75,fixed_contracts,2025-04-09 10:51:00-04:00,5002.0,stop,-1912.5,-1917.5,-1.006578947368421,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
89,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",79,mes_participation_crowding,2025-04-10,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.992063492063492,0.1103747513972208,-35.0,0.55,4.0,2025-04-10 10:30:00-04:00,2025-04-10 10:30:00-04:00,0.006,2.0,12:00:00,5334.5,2025-04-10 10:29:00-04:00,5351.5,5332.0,2025-04-10 10:30:00-04:00,2025-04-10 10:30:00-04:00,5334.75,5294.5,5395.125,40.25,1,39.0,42.0,fixed_contracts,2025-04-10 11:26:00-04:00,5294.25,stop,-2025.0,-2030.0,-1.0062111801242235,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
90,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",80,mes_participation_crowding,2025-04-11,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,1.0,0.1433475735119867,-233.0,0.55,4.0,2025-04-11 10:30:00-04:00,2025-04-11 10:30:00-04:00,0.006,2.0,12:00:00,5258.5,2025-04-11 10:29:00-04:00,5262.75,5254.75,2025-04-11 10:30:00-04:00,2025-04-11 10:30:00-04:00,5259.0,5219.5,5318.25,39.5,1,60.25,7.5,fixed_contracts,2025-04-11 10:48:00-04:00,5318.0,target,2950.0,2945.0,1.4936708860759493,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
91,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",81,mes_participation_crowding,2025-04-15,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.988095238095238,0.1221778542494057,-85.0,0.55,4.0,2025-04-15 10:30:00-04:00,2025-04-15 10:30:00-04:00,0.006,2.0,12:00:00,5446.0,2025-04-15 10:29:00-04:00,5452.0,5445.25,2025-04-15 10:30:00-04:00,2025-04-15 10:30:00-04:00,5446.25,5405.25,5507.75,41.0,1,26.25,3.75,fixed_contracts,2025-04-15 12:00:00-04:00,5462.0,eod_flatten,787.5,782.5,0.38414634146341464,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
92,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",82,mes_participation_crowding,2025-04-17,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.992063492063492,0.1342146228163376,-137.0,0.55,4.0,2025-04-17 10:30:00-04:00,2025-04-17 10:30:00-04:00,0.006,2.0,12:00:00,5299.75,2025-04-17 10:29:00-04:00,5302.5,5297.75,2025-04-17 10:30:00-04:00,2025-04-17 10:30:00-04:00,5299.75,5260.0,5359.375,39.75,1,36.0,14.25,fixed_contracts,2025-04-17 12:00:00-04:00,5314.25,eod_flatten,725.0,720.0,0.36477987421383645,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
93,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",83,mes_participation_crowding,2025-04-21,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.9404761904761904,0.1009775841321392,-77.0,0.55,4.0,2025-04-21 10:30:00-04:00,2025-04-21 10:30:00-04:00,0.006,2.0,12:00:00,5201.25,2025-04-21 10:29:00-04:00,5201.5,5199.0,2025-04-21 10:30:00-04:00,2025-04-21 10:30:00-04:00,5201.5,5162.25,5260.375,39.25,1,12.25,40.25,fixed_contracts,2025-04-21 11:44:00-04:00,5162.0,stop,-1975.0,-1980.0,-1.0063694267515924,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
94,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",84,mes_participation_crowding,2025-04-25,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.98015873015873,0.1160040032754071,-14.0,0.55,4.0,2025-04-25 10:30:00-04:00,2025-04-25 10:30:00-04:00,0.006,2.0,12:00:00,5489.0,2025-04-25 10:29:00-04:00,5491.25,5485.25,2025-04-25 10:30:00-04:00,2025-04-25 10:30:00-04:00,5489.5,5448.25,5551.375,41.25,1,29.0,9.25,fixed_contracts,2025-04-25 12:00:00-04:00,5513.75,eod_flatten,1212.5,1207.5,0.5878787878787879,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
95,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.0790737372016374,"{'entry.params.share_rank_min': 0.55, 'entry.params.min_abs_return_ticks': 4, 'sl.params.stop_pct': 0.0075, 'tp.params.target_r_multiple': 1.5}",85,mes_participation_crowding,2025-04-29,long,mes_participation_morning_notional_down_reversal_long,morning_notional_down_reversal_long,completed_bar_mes_participation_crowding,notional,30,252,long,0.9642857142857144,0.1113233577416958,-32.0,0.55,4.0,2025-04-29 10:30:00-04:00,2025-04-29 10:30:00-04:00,0.006,2.0,12:00:00,5541.0,2025-04-29 10:29:00-04:00,5541.75,5537.25,2025-04-29 10:30:00-04:00,2025-04-29 10:30:00-04:00,5541.5,5499.75,5604.125,41.75,1,34.0,1.5,fixed_contracts,2025-04-29 12:00:00-04:00,5559.75,eod_flatten,912.5,907.5,0.437125748502994,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
