run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
55,0.55,2,0.002,2.0,205,205,205,0,0,0,0,0,0,0,205,51.39040614043616,15800.0,1.3286873309756604,0.15528774516284014,4215.0,0.026837732004711724,0.02542312121597856,0.947290225996563,0.4682926829268293,0,0,True,-630.0,0.0764240506329114,6,False,preferred_min_total_trades
56,0.55,2,0.002,2.5,205,205,205,0,0,0,0,0,0,0,205,51.39040614043616,16812.5,1.3390300463803186,0.16688264441389644,4033.75,0.025341605151562745,0.026989333236403956,1.0650206675933311,0.44878048780487806,0,0,True,-630.0,0.09003717472118959,6,False,preferred_min_total_trades
57,0.55,2,0.002,3.0,205,205,205,0,0,0,0,0,0,0,205,51.39040614043616,17450.0,1.3458013376269506,0.16876311740264374,4230.0,0.026703702534642215,0.02797181575119656,1.0474882917419128,0.43902439024390244,0,0,True,-630.0,0.10214899713467049,6,False,preferred_min_total_trades
58,0.55,2,0.003,2.0,205,205,205,0,0,0,0,0,0,0,205,51.38954886906274,20662.5,1.3740834615732778,0.1296484115898382,6685.0,0.042136779073432086,0.03287998925609403,0.7803156762123138,0.5024390243902439,0,0,True,-930.0,0.08505747126436781,5,False,preferred_min_total_trades
59,0.55,2,0.003,2.5,205,205,205,0,0,0,0,0,0,0,205,51.38954886906274,20550.0,1.3702535921805323,0.13281887367689668,6123.75,0.03824953154278576,0.03270926606713287,0.8551546841964438,0.4975609756097561,0,0,True,-930.0,0.10711678832116789,5,False,preferred_min_total_trades
60,0.55,2,0.003,3.0,205,205,205,0,0,0,0,0,0,0,205,51.38954886906274,20925.0,1.377010044592586,0.13415363347871967,6980.0,0.04341133483635233,0.03327801566871269,0.766574347325665,0.4975609756097561,0,0,True,-930.0,0.12640382317801674,5,False,preferred_min_total_trades
61,0.55,2,0.004,2.0,205,205,205,0,0,0,0,0,0,0,205,51.389524376015196,24437.5,1.4344444444444444,0.11796587076488241,6907.5,0.04242545220035009,0.03856040586576226,0.9088979342792736,0.5365853658536586,0,0,True,-1230.0,0.09647058823529411,5,False,preferred_min_total_trades
62,0.55,2,0.004,2.5,205,205,205,0,0,0,0,0,0,0,205,51.389524376015196,25706.25,1.457,0.12549347533945954,7870.0,0.04763489997881548,0.04044886948175419,0.8491435795969529,0.5365853658536586,0,0,True,-1230.0,0.08806224167274496,5,False,preferred_min_total_trades
63,0.55,2,0.004,3.0,205,205,205,0,0,0,0,0,0,0,205,51.389524376015196,24712.5,1.4393333333333334,0.11916578088927382,8195.0,0.04945983463093729,0.03897059956275006,0.787924178346804,0.5365853658536586,0,0,True,-1230.0,0.10551340414769854,5,False,preferred_min_total_trades
64,0.55,3,0.002,2.0,202,202,202,0,0,0,0,0,0,0,202,50.63835141642978,15077.5,1.3166544156253281,0.15054018758122323,4177.5,0.026582459712699447,0.024301115968696108,0.9141786061688846,0.46534653465346537,0,0,True,-630.0,0.08008622119051567,6,False,preferred_min_total_trades
65,0.55,3,0.002,2.5,202,202,202,0,0,0,0,0,0,0,202,50.63835141642978,16090.0,1.3274651470438588,0.16230728830630511,3706.25,0.02333102514872053,0.025872445990232418,1.108928811542225,0.44554455445544555,0,0,True,-630.0,0.09408017402113114,6,False,preferred_min_total_trades
66,0.55,3,0.002,3.0,202,202,202,0,0,0,0,0,0,0,202,50.63835141642978,16727.5,1.334499825026246,0.16421568911171697,4172.5,0.02637859366850532,0.026858123101060505,1.018178733808987,0.43564356435643564,0,0,True,-630.0,0.10656105215961739,6,False,preferred_min_total_trades
67,0.55,3,0.003,2.0,202,202,202,0,0,0,0,0,0,0,202,50.637506690491094,20152.5,1.3693132359004903,0.12847207733592383,6170.0,0.0389692414577149,0.03210536748369175,0.8238643166439084,0.5,0,0,True,-930.0,0.08721002357027664,5,False,preferred_min_total_trades
68,0.55,3,0.003,2.5,202,202,202,0,0,0,0,0,0,0,202,50.637506690491094,20040.0,1.365460016412875,0.13168962549358218,5791.25,0.03616931580426568,0.03193426087730722,0.8829102836814238,0.49504950495049505,0,0,True,-930.0,0.10984281437125748,5,False,preferred_min_total_trades
69,0.55,3,0.003,3.0,202,202,202,0,0,0,0,0,0,0,202,50.637506690491094,20415.0,1.3722987143247927,0.13304420846077875,6460.0,0.040220402826635124,0.0325042868173524,0.8081541837722996,0.49504950495049505,0,0,True,-930.0,0.1295615968650502,5,False,preferred_min_total_trades
70,0.55,3,0.004,2.0,202,202,202,0,0,0,0,0,0,0,202,50.637482555878385,22665.0,1.4029333333333334,0.11014426818626763,7015.0,0.043329215565163684,0.035904828623809726,0.8286517112180747,0.5297029702970297,0,0,True,-1230.0,0.10401500110302228,5,False,preferred_min_total_trades
71,0.55,3,0.004,2.5,202,202,202,0,0,0,0,0,0,0,202,50.637482555878385,23933.75,1.4254888888888888,0.117783668868388,7870.0,0.047900182592818016,0.0378077470856677,0.7893027758799496,0.5297029702970297,0,0,True,-1230.0,0.09458400793858046,5,False,preferred_min_total_trades
72,0.55,3,0.004,3.0,202,202,202,0,0,0,0,0,0,0,202,50.637482555878385,22940.0,1.4078222222222223,0.11136199875805096,9052.5,0.05493855257168866,0.03631817105498181,0.6610689462120549,0.5297029702970297,0,0,True,-1230.0,0.113666085440279,5,False,preferred_min_total_trades
73,0.55,4,0.002,2.0,193,193,193,0,0,0,0,0,0,0,193,48.38218724441063,14235.0,1.3107908956934664,0.1472033240241311,4177.5,0.026798171758479674,0.022988100116768884,0.8578234487020489,0.46632124352331605,0,0,True,-630.0,0.08482613277133826,6,False,min_trades_per_year;preferred_min_total_trades
74,0.55,4,0.002,2.5,193,193,193,0,0,0,0,0,0,0,193,48.38218724441063,14753.75,1.3117702995403877,0.1543378025032324,3578.75,0.022743521710808536,0.023797154785486052,1.0463267337431208,0.44559585492227977,0,0,True,-630.0,0.1026010336355164,6,False,min_trades_per_year;preferred_min_total_trades
75,0.55,4,0.002,3.0,193,193,193,0,0,0,0,0,0,0,193,48.38218724441063,15297.5,1.3174084448594252,0.15529759640625673,3852.5,0.02460678642714571,0.024643153607475377,1.0014779329449353,0.43523316062176165,0,0,True,-630.0,0.11652230756659585,6,False,min_trades_per_year;preferred_min_total_trades
76,0.55,4,0.003,2.0,193,193,193,0,0,0,0,0,0,0,193,48.381380154776146,18760.0,1.3558590600844123,0.12437809624439396,6017.5,0.03839772836039945,0.029981449232302504,0.7808130978712566,0.5025906735751295,0,0,True,-930.0,0.09368336886993603,5,False,min_trades_per_year;preferred_min_total_trades
77,0.55,4,0.003,2.5,193,193,193,0,0,0,0,0,0,0,193,48.381380154776146,18647.5,1.35193922808342,0.12774568550784987,5143.75,0.03245268138801262,0.029809285428301413,0.9185461463690447,0.49740932642487046,0,0,True,-930.0,0.11804531438530634,5,False,min_trades_per_year;preferred_min_total_trades
78,0.55,4,0.003,3.0,193,193,193,0,0,0,0,0,0,0,193,48.381380154776146,19022.5,1.3590167028404265,0.12916343555641827,5812.5,0.036556603773584904,0.030382830592268206,0.8311174303949497,0.49740932642487046,0,0,True,-930.0,0.1390458667367591,5,False,min_trades_per_year;preferred_min_total_trades
79,0.55,4,0.004,2.0,193,193,193,0,0,0,0,0,0,0,193,48.38135709546796,21722.5,1.4026413345690454,0.11028037320174215,6060.0,0.037807655114327605,0.0344844381860705,0.912102009018863,0.533678756476684,0,0,True,-1230.0,0.1085280239383128,5,False,min_trades_per_year;preferred_min_total_trades
80,0.55,4,0.004,2.5,193,193,193,0,0,0,0,0,0,0,193,48.38135709546796,22991.25,1.4261584800741427,0.11827601536644845,7022.5,0.04316624150966592,0.036395148599215776,0.8431391598239114,0.533678756476684,0,0,True,-1230.0,0.09846137117381612,5,False,min_trades_per_year;preferred_min_total_trades
81,0.55,4,0.004,3.0,193,193,193,0,0,0,0,0,0,0,193,48.38135709546796,21997.5,1.4077386468952735,0.11155488913697653,7557.5,0.046319563618533954,0.034899478023222796,0.7534500607699678,0.533678756476684,0,0,True,-1230.0,0.11853619729514718,5,False,min_trades_per_year;preferred_min_total_trades
