macro,side,direction,threshold,entry_time,signal_bar_time,flow_column,ret_bps,flow_threshold,all_windows_ge_50,min_window_tpy,full_count,full_tpy,limited_10pct_count,limited_10pct_tpy,wfa90_count,wfa90_tpy,latest1y_count,latest1y_tpy
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large10_signed_volume,0,50,False,26.02,452,29.29,65,42.09,413,29.74,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large10_signed_volume,0,100,False,26.02,449,29.1,65,42.09,410,29.53,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large10_signed_volume,1,0,False,25.02,442,28.64,63,40.8,403,29.02,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large10_signed_volume,1,50,False,25.02,440,28.51,63,40.8,402,28.95,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large10_signed_volume,1,100,False,25.02,437,28.32,63,40.8,399,28.73,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large10_signed_volume,2,0,False,25.02,435,28.19,62,40.15,397,28.59,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large10_signed_volume,2,50,False,25.02,433,28.06,62,40.15,396,28.52,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large10_signed_volume,2,100,False,25.02,430,27.87,62,40.15,393,28.3,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,large20_signed_volume,0,0,False,31.02,544,35.25,70,45.33,491,35.36,31,31.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,large20_signed_volume,0,50,False,31.02,539,34.93,68,44.04,486,35.0,31,31.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,large20_signed_volume,1,0,False,30.02,527,34.15,68,44.04,478,34.42,30,30.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,large20_signed_volume,1,50,False,30.02,523,33.89,67,43.39,474,34.13,30,30.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,large20_signed_volume,2,0,False,30.02,521,33.76,68,44.04,473,34.06,30,30.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,large20_signed_volume,2,50,False,30.02,517,33.51,67,43.39,469,33.77,30,30.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,large20_signed_volume,0,0,False,29.02,513,33.25,66,42.74,464,33.41,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,large20_signed_volume,0,50,False,29.02,508,32.92,64,41.45,459,33.05,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,large20_signed_volume,0,100,False,28.02,531,34.41,68,44.04,482,34.71,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,large20_signed_volume,1,0,False,28.02,496,32.14,64,41.45,451,32.48,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,large20_signed_volume,1,50,False,28.02,492,31.88,63,40.8,447,32.19,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,large20_signed_volume,2,0,False,28.02,490,31.76,64,41.45,446,32.12,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,large20_signed_volume,2,50,False,28.02,486,31.5,63,40.8,442,31.83,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large20_signed_volume,0,0,False,28.02,436,28.26,58,37.56,393,28.3,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large20_signed_volume,0,50,False,28.0,432,28.0,56,36.27,389,28.01,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,large20_signed_volume,1,100,False,27.02,516,33.44,67,43.39,471,33.92,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,large20_signed_volume,2,100,False,27.02,510,33.05,67,43.39,466,33.56,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large20_signed_volume,1,0,False,27.02,424,27.48,57,36.91,383,27.58,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large20_signed_volume,1,50,False,27.02,421,27.28,56,36.27,380,27.36,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large20_signed_volume,2,0,False,27.02,420,27.22,57,36.91,380,27.36,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large20_signed_volume,2,50,False,27.02,417,27.02,56,36.27,377,27.15,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,large20_signed_volume,0,100,False,26.02,500,32.4,64,41.45,455,32.77,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,large20_signed_volume,1,100,False,25.02,485,31.43,63,40.8,444,31.97,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,large20_signed_volume,2,100,False,25.02,479,31.04,63,40.8,439,31.61,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large20_signed_volume,0,100,False,25.02,424,27.48,56,36.27,385,27.73,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large20_signed_volume,1,100,False,24.02,414,26.83,56,36.27,377,27.15,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,large20_signed_volume,2,100,False,24.02,410,26.57,56,36.27,374,26.93,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,signed_volume,0,0,False,29.02,649,42.06,80,51.81,599,43.14,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,signed_volume,1,0,False,29.02,630,40.83,78,50.51,580,41.77,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.55,10:30:00,10:29:00,signed_volume,2,0,False,28.02,615,39.86,77,49.87,567,40.83,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,signed_volume,0,0,False,27.02,607,39.34,75,48.57,561,40.4,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,signed_volume,1,0,False,27.02,590,38.24,73,47.28,544,39.18,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,10:30:00,10:29:00,signed_volume,2,0,False,26.02,576,37.33,72,46.63,532,38.31,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,signed_volume,0,0,False,24.02,523,33.89,68,44.04,483,34.78,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,signed_volume,1,0,False,24.02,508,32.92,66,42.74,468,33.7,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,10:30:00,10:29:00,signed_volume,2,0,False,23.02,498,32.27,65,42.09,460,33.13,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large10_signed_volume,0,0,False,28.02,580,37.59,75,48.57,531,38.24,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large10_signed_volume,0,50,False,28.02,577,37.39,75,48.57,528,38.02,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large10_signed_volume,0,100,False,28.02,573,37.13,75,48.57,525,37.81,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large10_signed_volume,1,0,False,28.02,566,36.68,72,46.63,518,37.3,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large10_signed_volume,1,50,False,28.02,563,36.49,72,46.63,515,37.09,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large10_signed_volume,1,100,False,28.02,559,36.23,72,46.63,512,36.87,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large10_signed_volume,2,0,False,28.02,555,35.97,70,45.33,507,36.51,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large10_signed_volume,2,50,False,28.02,552,35.77,70,45.33,504,36.29,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large10_signed_volume,2,100,False,28.02,548,35.51,70,45.33,501,36.08,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large10_signed_volume,0,0,False,27.02,539,34.93,69,44.68,493,35.5,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large10_signed_volume,0,50,False,27.02,537,34.8,69,44.68,491,35.36,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large10_signed_volume,0,100,False,27.02,535,34.67,69,44.68,489,35.21,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large10_signed_volume,1,0,False,27.02,527,34.15,67,43.39,482,34.71,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large10_signed_volume,1,50,False,27.02,525,34.02,67,43.39,480,34.57,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large10_signed_volume,1,100,False,27.02,523,33.89,67,43.39,478,34.42,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large10_signed_volume,2,0,False,27.02,516,33.44,65,42.09,471,33.92,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large10_signed_volume,2,50,False,27.02,514,33.31,65,42.09,469,33.77,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large10_signed_volume,2,100,False,27.02,512,33.18,65,42.09,467,33.63,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large10_signed_volume,0,0,False,24.02,466,30.2,63,40.8,427,30.75,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large10_signed_volume,0,50,False,24.02,464,30.07,63,40.8,425,30.61,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large10_signed_volume,0,100,False,24.02,462,29.94,63,40.8,423,30.46,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large10_signed_volume,1,0,False,24.02,457,29.62,62,40.15,418,30.1,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large10_signed_volume,1,50,False,24.02,455,29.49,62,40.15,416,29.96,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large10_signed_volume,1,100,False,24.02,453,29.36,62,40.15,414,29.81,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large10_signed_volume,2,0,False,24.02,447,28.97,60,38.86,408,29.38,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large10_signed_volume,2,50,False,24.02,445,28.84,60,38.86,406,29.24,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large10_signed_volume,2,100,False,24.02,443,28.71,60,38.86,404,29.09,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large20_signed_volume,0,0,False,29.02,557,36.1,65,42.09,507,36.51,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large20_signed_volume,0,50,False,29.02,551,35.71,64,41.45,501,36.08,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large20_signed_volume,1,0,False,29.02,543,35.19,63,40.8,494,35.57,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large20_signed_volume,1,50,False,29.02,537,34.8,62,40.15,488,35.14,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large20_signed_volume,2,0,False,29.02,533,34.54,61,39.5,484,34.85,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large20_signed_volume,2,50,False,29.02,527,34.15,60,38.86,478,34.42,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large20_signed_volume,0,0,False,28.02,520,33.7,59,38.21,473,34.06,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large20_signed_volume,0,50,False,28.02,514,33.31,58,37.56,467,33.63,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large20_signed_volume,1,0,False,28.02,508,32.92,58,37.56,462,33.27,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large20_signed_volume,1,50,False,28.02,502,32.53,57,36.91,456,32.84,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large20_signed_volume,2,0,False,28.02,498,32.27,56,36.27,452,32.55,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large20_signed_volume,2,50,False,28.02,492,31.88,55,35.62,446,32.12,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large20_signed_volume,0,100,False,27.02,542,35.13,64,41.45,494,35.57,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large20_signed_volume,1,100,False,27.02,529,34.28,62,40.15,482,34.71,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,large20_signed_volume,2,100,False,27.02,520,33.7,60,38.86,473,34.06,27,27.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large20_signed_volume,0,100,False,26.02,505,32.73,58,37.56,460,33.13,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large20_signed_volume,1,100,False,26.02,494,32.01,57,36.91,450,32.41,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,large20_signed_volume,2,100,False,26.02,485,31.43,55,35.62,441,31.76,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large20_signed_volume,0,0,False,25.02,450,29.16,54,34.97,410,29.53,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large20_signed_volume,0,50,False,25.02,445,28.84,53,34.32,405,29.17,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large20_signed_volume,1,0,False,25.02,439,28.45,53,34.32,399,28.73,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large20_signed_volume,1,50,False,25.02,434,28.13,52,33.68,394,28.37,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large20_signed_volume,2,0,False,25.02,430,27.87,51,33.03,390,28.09,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large20_signed_volume,2,50,False,25.02,425,27.54,50,32.38,385,27.73,25,25.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large20_signed_volume,0,100,False,23.02,436,28.26,53,34.32,398,28.66,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large20_signed_volume,1,100,False,23.02,426,27.61,52,33.68,388,27.94,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,large20_signed_volume,2,100,False,23.02,418,27.09,50,32.38,380,27.36,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,signed_volume,0,0,False,36.02,641,41.54,77,49.87,583,41.98,36,36.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,signed_volume,1,0,False,36.02,625,40.5,75,48.57,568,40.9,36,36.02
real_yield_change_1d_rank_252,short_high,short,0.55,11:00:00,10:59:00,signed_volume,2,0,False,36.02,613,39.73,73,47.28,556,40.04,36,36.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,signed_volume,0,0,False,32.02,586,37.98,70,45.33,534,38.45,32,32.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,signed_volume,1,0,False,32.02,572,37.07,69,44.68,521,37.52,32,32.02
real_yield_change_1d_rank_252,short_high,short,0.6,11:00:00,10:59:00,signed_volume,2,0,False,32.02,561,36.36,67,43.39,510,36.73,32,32.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,signed_volume,0,0,False,28.02,510,33.05,65,42.09,466,33.56,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,signed_volume,1,0,False,28.02,498,32.27,64,41.45,454,32.69,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.65,11:00:00,10:59:00,signed_volume,2,0,False,28.02,488,31.63,62,40.15,444,31.97,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large10_signed_volume,0,0,False,28.02,545,35.32,64,41.45,498,35.86,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large10_signed_volume,0,50,False,28.02,542,35.13,64,41.45,495,35.65,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large10_signed_volume,0,100,False,28.02,541,35.06,64,41.45,494,35.57,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large10_signed_volume,1,0,False,28.02,538,34.87,62,40.15,491,35.36,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large10_signed_volume,1,50,False,28.02,535,34.67,62,40.15,488,35.14,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large10_signed_volume,1,100,False,28.02,534,34.61,62,40.15,487,35.07,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large10_signed_volume,2,0,False,28.02,530,34.35,59,38.21,483,34.78,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large10_signed_volume,2,50,False,28.02,527,34.15,59,38.21,480,34.57,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large10_signed_volume,2,100,False,28.02,526,34.09,59,38.21,479,34.49,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large10_signed_volume,0,0,False,26.02,500,32.4,60,38.86,456,32.84,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large10_signed_volume,0,50,False,26.02,497,32.21,60,38.86,453,32.62,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large10_signed_volume,0,100,False,26.02,496,32.14,60,38.86,452,32.55,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large10_signed_volume,1,0,False,26.02,493,31.95,58,37.56,449,32.33,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large10_signed_volume,1,50,False,26.02,490,31.76,58,37.56,446,32.12,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large10_signed_volume,1,100,False,26.02,489,31.69,58,37.56,445,32.05,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large10_signed_volume,2,0,False,26.02,487,31.56,56,36.27,443,31.9,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large10_signed_volume,2,50,False,26.02,484,31.37,56,36.27,440,31.69,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large10_signed_volume,2,100,False,26.02,483,31.3,56,36.27,439,31.61,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large10_signed_volume,0,0,False,23.02,431,27.93,55,35.62,393,28.3,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large10_signed_volume,0,50,False,23.02,428,27.74,55,35.62,390,28.09,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large10_signed_volume,0,100,False,23.02,427,27.67,55,35.62,389,28.01,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large10_signed_volume,1,0,False,23.02,427,27.67,53,34.32,389,28.01,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large10_signed_volume,1,50,False,23.02,424,27.48,53,34.32,386,27.8,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large10_signed_volume,1,100,False,23.02,423,27.41,53,34.32,385,27.73,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large10_signed_volume,2,0,False,23.02,421,27.28,51,33.03,383,27.58,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large10_signed_volume,2,50,False,23.02,418,27.09,51,33.03,380,27.36,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large10_signed_volume,2,100,False,23.02,417,27.02,51,33.03,379,27.29,23,23.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large20_signed_volume,0,0,False,35.32,545,35.32,64,41.45,491,35.36,36,36.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large20_signed_volume,1,0,False,34.93,539,34.93,62,40.15,485,34.93,36,36.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large20_signed_volume,2,0,False,34.42,532,34.48,60,38.86,478,34.42,36,36.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large20_signed_volume,0,50,False,34.02,541,35.06,64,41.45,490,35.29,34,34.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large20_signed_volume,1,50,False,34.02,535,34.67,62,40.15,484,34.85,34,34.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large20_signed_volume,2,50,False,34.02,528,34.22,60,38.86,477,34.35,34,34.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large20_signed_volume,0,0,False,32.33,499,32.34,60,38.86,449,32.33,33,33.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large20_signed_volume,0,100,False,32.02,535,34.67,64,41.45,488,35.14,32,32.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large20_signed_volume,1,100,False,32.02,529,34.28,62,40.15,482,34.71,32,32.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,large20_signed_volume,2,100,False,32.02,522,33.83,60,38.86,475,34.21,32,32.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large20_signed_volume,1,0,False,31.9,493,31.95,58,37.56,443,31.9,33,33.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large20_signed_volume,2,0,False,31.54,488,31.63,57,36.91,438,31.54,33,33.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large20_signed_volume,0,50,False,31.02,495,32.08,60,38.86,448,32.26,31,31.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large20_signed_volume,1,50,False,31.02,489,31.69,58,37.56,442,31.83,31,31.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large20_signed_volume,2,50,False,31.02,484,31.37,57,36.91,437,31.47,31,31.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large20_signed_volume,0,100,False,29.02,490,31.76,60,38.86,447,32.19,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large20_signed_volume,1,100,False,29.02,484,31.37,58,37.56,441,31.76,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,large20_signed_volume,2,100,False,29.02,479,31.04,57,36.91,436,31.4,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large20_signed_volume,0,0,False,27.73,429,27.8,55,35.62,385,27.73,30,30.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large20_signed_volume,0,50,False,27.54,425,27.54,55,35.62,384,27.65,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large20_signed_volume,1,0,False,27.44,425,27.54,53,34.32,381,27.44,30,30.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large20_signed_volume,1,50,False,27.28,421,27.28,53,34.32,380,27.36,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large20_signed_volume,2,0,False,27.08,420,27.22,52,33.68,376,27.08,30,30.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large20_signed_volume,2,50,False,26.96,416,26.96,52,33.68,375,27.0,28,28.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large20_signed_volume,0,100,False,26.02,421,27.28,55,35.62,383,27.58,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large20_signed_volume,1,100,False,26.02,417,27.02,53,34.32,379,27.29,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,large20_signed_volume,2,100,False,26.02,412,26.7,52,33.68,374,26.93,26,26.02
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,signed_volume,0,0,False,37.03,615,39.86,69,44.68,558,40.18,37,37.03
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,signed_volume,1,0,False,37.03,605,39.21,67,43.39,548,39.46,37,37.03
real_yield_change_1d_rank_252,short_high,short,0.55,12:00:00,11:59:00,signed_volume,2,0,False,37.03,594,38.5,64,41.45,537,38.67,37,37.03
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,signed_volume,0,0,False,33.02,562,36.42,65,42.09,510,36.73,33,33.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,signed_volume,1,0,False,33.02,553,35.84,63,40.8,501,36.08,33,33.02
real_yield_change_1d_rank_252,short_high,short,0.6,12:00:00,11:59:00,signed_volume,2,0,False,33.02,545,35.32,61,39.5,493,35.5,33,33.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,signed_volume,0,0,False,29.02,486,31.5,60,38.86,442,31.83,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,signed_volume,1,0,False,29.02,481,31.17,58,37.56,437,31.47,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.65,12:00:00,11:59:00,signed_volume,2,0,False,29.02,473,30.65,56,36.27,429,30.89,29,29.02
real_yield_change_1d_rank_252,short_high,short,0.55,14:30:00,14:29:00,large10_signed_volume,0,0,False,24.02,529,34.28,59,38.21,490,35.29,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.55,14:30:00,14:29:00,large10_signed_volume,1,0,False,24.02,518,33.57,56,36.27,479,34.49,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.55,14:30:00,14:29:00,large10_signed_volume,2,0,False,24.02,510,33.05,56,36.27,471,33.92,24,24.02
real_yield_change_1d_rank_252,short_high,short,0.55,14:30:00,14:29:00,large10_signed_volume,0,50,False,23.02,526,34.09,59,38.21,489,35.21,23,23.02
