campaign_id,variant_id,window,start_date,end_date,entry_combinations,max_overnight_range_rank,min_orderflow_imbalance,signals,years_proxy,signals_per_year,density_gate_pass
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.5,0.0,122,1.538672142368241,79.28914590747331,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.5,0.04,121,1.538672142368241,78.63923487544484,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.5,0.1,121,1.538672142368241,78.63923487544484,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.6,0.0,139,1.538672142368241,90.33763345195729,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.6,0.04,138,1.538672142368241,89.68772241992882,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.6,0.1,136,1.538672142368241,88.38790035587188,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.7,0.0,169,1.538672142368241,109.83496441281139,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.7,0.04,168,1.538672142368241,109.18505338078292,True
es_overnight_range_compression_orderflow_breakout,morning_large10_two_sided_breakout_1100,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.7,0.1,166,1.538672142368241,107.88523131672598,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,full_configured_period,2011-01-03,2026-05-29,9,0.5,0.0,1135,15.403148528405202,73.68623355847849,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,full_configured_period,2011-01-03,2026-05-29,9,0.5,0.01,1129,15.403148528405202,73.29670280838963,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,full_configured_period,2011-01-03,2026-05-29,9,0.5,0.03,1096,15.403148528405202,71.15428368290081,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,full_configured_period,2011-01-03,2026-05-29,9,0.6,0.0,1366,15.403148528405202,88.6831674369001,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,full_configured_period,2011-01-03,2026-05-29,9,0.6,0.01,1358,15.403148528405202,88.16379310344827,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,full_configured_period,2011-01-03,2026-05-29,9,0.6,0.03,1316,15.403148528405202,85.43707785282616,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,full_configured_period,2011-01-03,2026-05-29,9,0.7,0.0,1564,15.403148528405202,101.53768218983292,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,full_configured_period,2011-01-03,2026-05-29,9,0.7,0.01,1553,15.403148528405202,100.82354248133664,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,full_configured_period,2011-01-03,2026-05-29,9,0.7,0.03,1507,15.403148528405202,97.83714006398863,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.5,0.0,118,1.538672142368241,76.68950177935943,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.5,0.01,118,1.538672142368241,76.68950177935943,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.5,0.03,116,1.538672142368241,75.38967971530249,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.6,0.0,133,1.538672142368241,86.43816725978647,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.6,0.01,133,1.538672142368241,86.43816725978647,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.6,0.03,131,1.538672142368241,85.13834519572953,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.7,0.0,161,1.538672142368241,104.63567615658363,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.7,0.01,161,1.538672142368241,104.63567615658363,True
es_overnight_range_compression_orderflow_breakout,morning_signed_two_sided_breakout_1030,limited_core_random_10pct,2011-02-22,2012-09-05,9,0.7,0.03,159,1.538672142368241,103.33585409252669,True
