setup,macro,threshold,entry_time,flow_column,ret_bps,flow_threshold,all_windows_ge_50,min_window_tpy,full_tpy,full_count,limited_10pct_tpy,limited_10pct_count,wfa90_tpy,wfa90_count,latest1y_tpy,latest1y_count
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large10_signed_volume,1,0,False,42.03,47.89,739,71.24,110,48.82,678,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large10_signed_volume,2,0,False,42.03,47.18,728,70.59,109,48.03,667,42.03,42
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large10_signed_volume,0,50,False,40.03,48.54,749,73.18,113,49.76,691,40.03,40
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large10_signed_volume,1,50,False,40.03,47.63,735,71.24,110,48.75,677,40.03,40
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large10_signed_volume,2,50,False,40.03,46.92,724,70.59,109,47.96,666,40.03,40
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large10_signed_volume,0,100,False,39.03,48.22,744,73.18,113,49.54,688,39.03,39
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large10_signed_volume,1,100,False,39.03,47.31,730,71.24,110,48.54,674,39.03,39
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large10_signed_volume,2,100,False,39.03,46.6,719,70.59,109,47.74,663,39.03,39
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large20_signed_volume,1,100,False,49.76,50.42,778,70.59,109,49.76,691,53.04,53
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large20_signed_volume,2,0,False,49.4,50.16,774,70.59,109,49.4,686,53.04,53
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large20_signed_volume,2,50,False,49.18,49.97,771,70.59,109,49.18,683,53.04,53
core_pressure,core_vs_headline_rank_120m,0.4,14:30:00,large20_signed_volume,2,100,False,48.9,49.64,766,69.94,108,48.9,679,53.04,53
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large20_signed_volume,0,0,False,47.5,47.5,733,68.65,106,47.82,664,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large20_signed_volume,0,50,False,47.31,47.31,730,68.65,106,47.6,661,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large20_signed_volume,0,100,False,46.98,46.98,725,68.0,105,47.31,657,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large20_signed_volume,1,0,False,46.53,46.53,718,66.7,103,46.74,649,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large20_signed_volume,1,50,False,46.34,46.34,715,66.7,103,46.52,646,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large20_signed_volume,1,100,False,46.01,46.01,710,66.06,102,46.23,642,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large20_signed_volume,2,0,False,45.82,45.82,707,66.06,102,45.94,638,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large20_signed_volume,2,50,False,45.62,45.62,704,66.06,102,45.73,635,49.03,49
core_pressure,core_vs_headline_rank_120m,0.45,14:30:00,large20_signed_volume,2,100,False,45.3,45.3,699,65.41,101,45.44,631,49.03,49
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large10_signed_volume,0,50,False,49.62,50.16,774,88.07,136,49.62,689,60.04,60
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large10_signed_volume,0,100,False,49.26,49.84,769,88.07,136,49.26,684,60.04,60
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large10_signed_volume,1,0,False,49.04,49.77,768,86.78,134,49.04,681,62.04,62
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large10_signed_volume,1,50,False,48.68,49.32,761,86.78,134,48.68,676,60.04,60
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large10_signed_volume,1,100,False,48.32,48.99,756,86.78,134,48.32,671,60.04,60
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large10_signed_volume,2,0,False,47.74,48.48,748,83.54,129,47.74,663,60.04,60
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large10_signed_volume,2,50,False,47.38,48.02,741,83.54,129,47.38,658,58.04,58
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large10_signed_volume,2,100,False,47.02,47.7,736,83.54,129,47.02,653,58.04,58
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large20_signed_volume,0,0,False,49.98,50.61,781,86.78,134,49.98,694,62.04,62
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large20_signed_volume,0,50,False,49.47,50.1,773,86.78,134,49.47,687,61.04,61
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large20_signed_volume,0,100,False,48.97,49.58,765,86.78,134,48.97,680,61.04,61
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large20_signed_volume,1,0,False,48.68,49.38,762,83.54,129,48.68,676,62.04,62
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large20_signed_volume,1,50,False,48.18,48.86,754,83.54,129,48.18,669,61.04,61
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large20_signed_volume,1,100,False,47.67,48.41,747,83.54,129,47.67,662,61.04,61
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large20_signed_volume,2,0,False,47.6,48.28,745,82.25,127,47.6,661,60.04,60
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large20_signed_volume,2,50,False,47.1,47.76,737,82.25,127,47.1,654,59.04,59
disinflation,import_all_mom3_rank_120m,0.45,10:30:00,large20_signed_volume,2,100,False,46.59,47.31,730,82.25,127,46.59,647,59.04,59
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large10_signed_volume,0,0,False,49.98,51.26,791,86.78,134,49.98,694,70.05,70
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large10_signed_volume,0,50,False,49.62,50.68,782,86.13,133,49.62,689,66.05,66
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large10_signed_volume,0,100,False,49.47,50.29,776,86.13,133,49.47,687,63.04,63
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large10_signed_volume,1,0,False,48.97,50.29,776,85.48,132,48.97,680,69.05,69
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large10_signed_volume,1,50,False,48.61,49.71,767,84.84,131,48.61,675,65.04,65
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large10_signed_volume,1,100,False,48.46,49.32,761,84.84,131,48.46,673,62.04,62
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large10_signed_volume,2,0,False,47.96,49.19,759,82.25,127,47.96,666,66.05,66
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large10_signed_volume,2,50,False,47.67,48.67,751,82.25,127,47.67,662,62.04,62
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large10_signed_volume,2,100,False,47.53,48.35,746,82.25,127,47.53,660,60.04,60
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large20_signed_volume,0,100,False,49.91,50.61,781,87.43,135,49.91,693,62.04,62
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large20_signed_volume,1,0,False,49.26,50.23,775,86.13,133,49.26,684,65.04,65
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large20_signed_volume,1,50,False,49.11,49.97,771,86.13,133,49.11,682,63.04,63
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large20_signed_volume,1,100,False,48.82,49.58,765,85.48,132,48.82,678,61.04,61
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large20_signed_volume,2,0,False,48.03,48.99,756,82.25,127,48.03,667,63.04,63
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large20_signed_volume,2,50,False,47.89,48.73,752,82.25,127,47.89,665,61.04,61
disinflation,import_all_mom3_rank_120m,0.45,11:00:00,large20_signed_volume,2,100,False,47.6,48.35,746,81.6,126,47.6,661,59.04,59
disinflation,import_all_mom3_rank_120m,0.45,13:30:00,large10_signed_volume,2,50,False,49.98,51.33,792,91.31,141,49.98,694,62.04,62
disinflation,import_all_mom3_rank_120m,0.45,13:30:00,large10_signed_volume,2,100,False,49.69,50.94,786,90.66,140,49.69,690,60.04,60
