campaign_id,variant_id,symbol,timeframe,dataset_id,summary_passed,summary_halted,stage_count,passed_stage_count,passed_stages,first_failed_stage,reversion_like,config_path,output_dir,summary_path
turn_of_month_futures_effect,early_month_strength,ES,30m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/turn_of_month_futures_effect/variants/ES/30m/early_month_strength.yaml,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/30m/early_month_strength/campaign_tests,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/30m/early_month_strength/campaign_tests/campaign_test_summary.json
turn_of_month_futures_effect,expanded_turn_window,ES,30m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/turn_of_month_futures_effect/variants/ES/30m/expanded_turn_window.yaml,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/30m/expanded_turn_window/campaign_tests,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/30m/expanded_turn_window/campaign_tests/campaign_test_summary.json
turn_of_month_futures_effect,classic_turn_window,ES,5m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/turn_of_month_futures_effect/variants/ES/5m/classic_turn_window.yaml,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/5m/classic_turn_window/campaign_tests,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/5m/classic_turn_window/campaign_tests/campaign_test_summary.json
turn_of_month_futures_effect,early_month_strength,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/turn_of_month_futures_effect/variants/ES/5m/early_month_strength.yaml,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/5m/early_month_strength/campaign_tests,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/5m/early_month_strength/campaign_tests/campaign_test_summary.json
turn_of_month_futures_effect,expanded_turn_window,ES,5m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/turn_of_month_futures_effect/variants/ES/5m/expanded_turn_window.yaml,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/5m/expanded_turn_window/campaign_tests,data/reports/campaigns/turn_of_month_futures_effect/ES/1m_full_history/5m/expanded_turn_window/campaign_tests/campaign_test_summary.json
volume_conditioned_liquidity_reversal,high_volume_down_reversal,ES,15m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/volume_conditioned_liquidity_reversal/variants/ES/15m/high_volume_down_reversal.yaml,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/15m/high_volume_down_reversal/campaign_tests,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/15m/high_volume_down_reversal/campaign_tests/campaign_test_summary.json
volume_conditioned_liquidity_reversal,high_volume_up_reversal,ES,15m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/volume_conditioned_liquidity_reversal/variants/ES/15m/high_volume_up_reversal.yaml,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/15m/high_volume_up_reversal/campaign_tests,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/15m/high_volume_up_reversal/campaign_tests/campaign_test_summary.json
volume_conditioned_liquidity_reversal,symmetric_volume_shock_reversion,ES,15m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/volume_conditioned_liquidity_reversal/variants/ES/15m/symmetric_volume_shock_reversion.yaml,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/15m/symmetric_volume_shock_reversion/campaign_tests,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/15m/symmetric_volume_shock_reversion/campaign_tests/campaign_test_summary.json
volume_conditioned_liquidity_reversal,high_volume_down_reversal,ES,30m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/volume_conditioned_liquidity_reversal/variants/ES/30m/high_volume_down_reversal.yaml,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/30m/high_volume_down_reversal/campaign_tests,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/30m/high_volume_down_reversal/campaign_tests/campaign_test_summary.json
volume_conditioned_liquidity_reversal,high_volume_up_reversal,ES,30m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/volume_conditioned_liquidity_reversal/variants/ES/30m/high_volume_up_reversal.yaml,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/30m/high_volume_up_reversal/campaign_tests,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/30m/high_volume_up_reversal/campaign_tests/campaign_test_summary.json
volume_conditioned_liquidity_reversal,symmetric_volume_shock_reversion,ES,30m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/volume_conditioned_liquidity_reversal/variants/ES/30m/symmetric_volume_shock_reversion.yaml,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/30m/symmetric_volume_shock_reversion/campaign_tests,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/30m/symmetric_volume_shock_reversion/campaign_tests/campaign_test_summary.json
volume_conditioned_liquidity_reversal,high_volume_down_reversal,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/volume_conditioned_liquidity_reversal/variants/ES/5m/high_volume_down_reversal.yaml,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/5m/high_volume_down_reversal/campaign_tests,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/5m/high_volume_down_reversal/campaign_tests/campaign_test_summary.json
volume_conditioned_liquidity_reversal,high_volume_up_reversal,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/volume_conditioned_liquidity_reversal/variants/ES/5m/high_volume_up_reversal.yaml,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/5m/high_volume_up_reversal/campaign_tests,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/5m/high_volume_up_reversal/campaign_tests/campaign_test_summary.json
volume_conditioned_liquidity_reversal,symmetric_volume_shock_reversion,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,True,configs/campaigns/volume_conditioned_liquidity_reversal/variants/ES/5m/symmetric_volume_shock_reversion.yaml,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/5m/symmetric_volume_shock_reversion/campaign_tests,data/reports/campaigns/volume_conditioned_liquidity_reversal/ES/1m_full_history/5m/symmetric_volume_shock_reversion/campaign_tests/campaign_test_summary.json
vpin_toxicity_continuation,prior_vpin_session_return_continuation,ES,1m,1m_full_history,False,True,7,2,limited_core_grid_test|limited_monkey_test,walk_forward_analysis,False,configs/campaigns/vpin_toxicity_continuation/variants/ES/1m/prior_vpin_session_return_continuation.yaml,data/reports/campaigns/vpin_toxicity_continuation/ES/1m_full_history/1m/prior_vpin_session_return_continuation/campaign_tests,data/reports/campaigns/vpin_toxicity_continuation/ES/1m_full_history/1m/prior_vpin_session_return_continuation/campaign_tests/campaign_test_summary.json
vwap_pullback_continuation,failed_vwap_break_continuation,ES,10m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/vwap_pullback_continuation/variants/ES/10m/failed_vwap_break_continuation.yaml,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/10m/failed_vwap_break_continuation/campaign_tests,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/10m/failed_vwap_break_continuation/campaign_tests/campaign_test_summary.json
vwap_pullback_continuation,vwap_reclaim_trend_continuation,ES,10m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/vwap_pullback_continuation/variants/ES/10m/vwap_reclaim_trend_continuation.yaml,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/10m/vwap_reclaim_trend_continuation/campaign_tests,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/10m/vwap_reclaim_trend_continuation/campaign_tests/campaign_test_summary.json
vwap_pullback_continuation,opening_drive_vwap_pullback,ES,1m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/vwap_pullback_continuation/variants/ES/1m/opening_drive_vwap_pullback.yaml,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/1m/opening_drive_vwap_pullback/campaign_tests,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/1m/opening_drive_vwap_pullback/campaign_tests/campaign_test_summary.json
vwap_pullback_continuation,failed_vwap_break_continuation,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/vwap_pullback_continuation/variants/ES/2m/failed_vwap_break_continuation.yaml,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/2m/failed_vwap_break_continuation/campaign_tests,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/2m/failed_vwap_break_continuation/campaign_tests/campaign_test_summary.json
vwap_pullback_continuation,opening_drive_vwap_pullback,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/vwap_pullback_continuation/variants/ES/2m/opening_drive_vwap_pullback.yaml,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/2m/opening_drive_vwap_pullback/campaign_tests,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/2m/opening_drive_vwap_pullback/campaign_tests/campaign_test_summary.json
vwap_pullback_continuation,vwap_reclaim_trend_continuation,ES,2m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/vwap_pullback_continuation/variants/ES/2m/vwap_reclaim_trend_continuation.yaml,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/2m/vwap_reclaim_trend_continuation/campaign_tests,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/2m/vwap_reclaim_trend_continuation/campaign_tests/campaign_test_summary.json
vwap_pullback_continuation,failed_vwap_break_continuation,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/vwap_pullback_continuation/variants/ES/5m/failed_vwap_break_continuation.yaml,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/5m/failed_vwap_break_continuation/campaign_tests,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/5m/failed_vwap_break_continuation/campaign_tests/campaign_test_summary.json
vwap_pullback_continuation,opening_drive_vwap_pullback,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/vwap_pullback_continuation/variants/ES/5m/opening_drive_vwap_pullback.yaml,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/5m/opening_drive_vwap_pullback/campaign_tests,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/5m/opening_drive_vwap_pullback/campaign_tests/campaign_test_summary.json
vwap_pullback_continuation,vwap_reclaim_trend_continuation,ES,5m,1m_full_history,False,True,7,0,,limited_core_grid_test,False,configs/campaigns/vwap_pullback_continuation/variants/ES/5m/vwap_reclaim_trend_continuation.yaml,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/5m/vwap_reclaim_trend_continuation/campaign_tests,data/reports/campaigns/vwap_pullback_continuation/ES/1m_full_history/5m/vwap_reclaim_trend_continuation/campaign_tests/campaign_test_summary.json
