run_id,entry.params.share_rank_min,entry.params.min_abs_return_ticks,sl.params.stop_pct,tp.params.target_r_multiple,signals_generated,entries_opened,trades_closed,entry_rejections_total,reject_missing_stop,reject_target_already_reached,reject_position_sizing,reject_daily_risk_lockout,reject_apex_latest_entry_time,reject_event_no_trade_window,total_trades,trades_per_year,net_profit,profit_factor,expectancy_r,max_drawdown,max_drawdown_pct,cagr,mar,win_rate,apex_rule_violations,apex_forced_flatten_trades,profitable,worst_day,best_day_concentration,consecutive_losses,benchmark_passed,failure_reason
69,0.55,3,0.004,2.5,202,202,202,0,0,0,0,0,0,0,202,50.637482555878385,23933.75,1.4254888888888888,0.117783668868388,7870.0,0.047900182592818016,0.0378077470856677,0.7893027758799496,0.5297029702970297,0,0,True,-1230.0,0.09458400793858046,5,False,preferred_min_total_trades
70,0.55,3,0.006,1.5,202,202,202,0,0,0,0,0,0,0,202,50.636468922918546,28352.5,1.5103960396039604,0.0959028335159234,6635.0,0.03986421533285268,0.04435411352709062,1.1126297898189847,0.5544554455445545,0,0,True,-1730.0,0.09328983334802927,5,False,preferred_min_total_trades
71,0.55,3,0.006,2.0,202,202,202,0,0,0,0,0,0,0,202,50.636468922918546,26940.0,1.484968496849685,0.0903972594277736,7765.0,0.04655973617148853,0.042274599837371696,0.9079647634098732,0.5544554455445545,0,0,True,-1730.0,0.09678916109873793,5,False,preferred_min_total_trades
72,0.55,3,0.006,2.5,202,202,202,0,0,0,0,0,0,0,202,50.636468922918546,26640.0,1.4795679567956797,0.08923024954398016,7765.0,0.04664364018621415,0.04183133274157402,0.8968282186933079,0.5544554455445545,0,0,True,-1730.0,0.09412537537537538,5,False,preferred_min_total_trades
73,0.55,4,0.003,1.5,193,193,193,0,0,0,0,0,0,0,193,48.381380154776146,17460.0,1.342756183745583,0.11527120290281799,5570.0,0.03564486325203382,0.027986731554687116,0.785154689942323,0.5181347150259067,0,0,True,-930.0,0.07846506300114547,5,False,min_trades_per_year;preferred_min_total_trades
74,0.55,4,0.003,2.0,193,193,193,0,0,0,0,0,0,0,193,48.381380154776146,18760.0,1.3558590600844123,0.12437809624439396,6017.5,0.03839772836039945,0.029981449232302504,0.7808130978712566,0.5025906735751295,0,0,True,-930.0,0.09368336886993603,5,False,min_trades_per_year;preferred_min_total_trades
75,0.55,4,0.003,2.5,193,193,193,0,0,0,0,0,0,0,193,48.381380154776146,18647.5,1.35193922808342,0.12774568550784987,5143.75,0.03245268138801262,0.029809285428301413,0.9185461463690447,0.49740932642487046,0,0,True,-930.0,0.11804531438530634,5,False,min_trades_per_year;preferred_min_total_trades
76,0.55,4,0.004,1.5,193,193,193,0,0,0,0,0,0,0,193,48.38135709546796,21716.25,1.4045312718297396,0.1070359910202507,5592.5,0.03543509769600583,0.03447499967616152,0.9729054501815998,0.538860103626943,0,0,True,-1230.0,0.0812179819259771,5,False,min_trades_per_year;preferred_min_total_trades
77,0.55,4,0.004,2.0,193,193,193,0,0,0,0,0,0,0,193,48.38135709546796,21722.5,1.4026413345690454,0.11028037320174215,6060.0,0.037807655114327605,0.0344844381860705,0.912102009018863,0.533678756476684,0,0,True,-1230.0,0.1085280239383128,5,False,min_trades_per_year;preferred_min_total_trades
78,0.55,4,0.004,2.5,193,193,193,0,0,0,0,0,0,0,193,48.38135709546796,22991.25,1.4261584800741427,0.11827601536644845,7022.5,0.04316624150966592,0.036395148599215776,0.8431391598239114,0.533678756476684,0,0,True,-1230.0,0.09846137117381612,5,False,min_trades_per_year;preferred_min_total_trades
79,0.55,4,0.006,1.5,193,193,193,0,0,0,0,0,0,0,193,48.38038862437267,27797.5,1.5258453535114684,0.09870486656523327,5387.5,0.03268618231457607,0.04353850723629504,1.332015676143356,0.5595854922279793,0,0,True,-1730.0,0.0951524417663459,5,False,min_trades_per_year;preferred_min_total_trades
80,0.55,4,0.006,2.0,193,193,193,0,0,0,0,0,0,0,193,48.38038862437267,26385.0,1.4991250886734453,0.0929425558615739,5882.5,0.035616977476386535,0.04145411195815596,1.1638862951141586,0.5595854922279793,0,0,True,-1730.0,0.09882509001326512,5,False,min_trades_per_year;preferred_min_total_trades
81,0.55,4,0.006,2.5,193,193,193,0,0,0,0,0,0,0,193,48.38038862437267,26085.0,1.493449988176874,0.09172112582775901,5882.5,0.03568179061021473,0.04100979926338666,1.1493201031129492,0.5595854922279793,0,0,True,-1730.0,0.09612804293655358,5,False,min_trades_per_year;preferred_min_total_trades
