entry_ts,exit_ts,gross_ticks,pnl,leg_id,year,month
2018-09-12 10:30:00,2018-09-12 12:29:00,-16.0,-230.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2018,2018-09
2018-09-21 10:30:00,2018-09-21 12:29:00,-6.0,-105.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2018,2018-09
2018-09-24 10:30:00,2018-09-24 12:29:00,5.0,32.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2018,2018-09
2018-09-24 13:30:00,2018-09-24 15:29:00,-18.0,-255.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2018,2018-09
2018-09-25 10:30:00,2018-09-25 12:29:00,-6.0,-105.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2018,2018-09
2018-09-25 13:30:00,2018-09-25 15:29:00,3.0,7.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2018,2018-09
2018-09-26 13:30:00,2018-09-26 15:29:00,8.0,70.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2018,2018-09
2018-10-04 10:00:00,2018-10-04 12:59:00,80.0,970.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2018,2018-10
2018-10-05 14:30:00,2018-10-05 15:29:00,10.0,95.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2018,2018-10
2018-10-08 10:00:00,2018-10-08 12:59:00,84.0,1020.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2018,2018-10
2018-10-08 14:30:00,2018-10-08 15:29:00,21.0,232.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2018,2018-10
2018-10-11 10:00:00,2018-10-11 12:59:00,97.0,1182.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2018,2018-10
2018-10-11 14:30:00,2018-10-11 15:29:00,-4.0,-80.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2018,2018-10
2018-10-15 10:00:00,2018-10-15 12:59:00,-18.0,-255.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2018,2018-10
2018-10-18 14:30:00,2018-10-18 15:29:00,9.0,82.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2018,2018-10
2018-10-26 14:30:00,2018-10-26 15:29:00,43.0,507.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2018,2018-10
2018-10-29 14:30:00,2018-10-29 15:29:00,110.0,1345.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2018,2018-10
2018-11-01 10:00:00,2018-11-01 12:59:00,-70.0,-905.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2018,2018-11
2018-11-02 10:00:00,2018-11-02 12:59:00,169.0,2082.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2018,2018-11
2018-11-14 14:30:00,2018-11-14 15:29:00,-66.0,-855.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2018,2018-11
2018-11-16 13:30:00,2018-11-16 15:29:00,41.0,482.5,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2018,2018-11
2018-11-20 10:00:00,2018-11-20 12:59:00,-23.0,-317.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2018,2018-11
2018-12-10 10:00:00,2018-12-10 12:59:00,-24.0,-330.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2018,2018-12
2018-12-19 14:30:00,2018-12-19 15:29:00,230.0,2845.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2018,2018-12
2018-12-20 14:30:00,2018-12-20 15:29:00,-31.0,-417.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2018,2018-12
2019-02-04 15:00:00,2019-02-04 15:59:00,25.0,282.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-02
2019-02-05 15:00:00,2019-02-05 15:59:00,3.0,7.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-02
2019-02-13 13:30:00,2019-02-13 15:29:00,20.0,220.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-02
2019-02-14 13:30:00,2019-02-14 15:29:00,-8.0,-130.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-02
2019-02-19 15:00:00,2019-02-19 15:59:00,-27.0,-367.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-02
2019-02-20 13:30:00,2019-02-20 15:29:00,0.0,-30.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-02
2019-02-21 10:30:00,2019-02-21 12:29:00,-29.0,-392.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-02
2019-02-25 10:30:00,2019-02-25 12:29:00,2.0,-5.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-02
2019-02-28 10:30:00,2019-02-28 12:29:00,-25.0,-342.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-02
2019-03-01 15:00:00,2019-03-01 15:59:00,7.0,57.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-03
2019-03-07 10:00:00,2019-03-07 12:59:00,-36.0,-480.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-03
2019-03-11 13:30:00,2019-03-11 15:29:00,7.0,57.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-03
2019-03-13 13:30:00,2019-03-13 15:29:00,-24.0,-330.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-03
2019-03-25 10:00:00,2019-03-25 12:59:00,-43.0,-567.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-03
2019-03-29 13:30:00,2019-03-29 15:29:00,12.0,120.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-03
2019-04-01 15:00:00,2019-04-01 15:59:00,13.0,132.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-04
2019-04-04 10:30:00,2019-04-04 12:29:00,14.0,145.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-04
2019-04-15 10:30:00,2019-04-15 12:29:00,7.0,57.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-04
2019-04-16 13:30:00,2019-04-16 15:29:00,-1.0,-42.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-04
2019-04-17 10:00:00,2019-04-17 12:59:00,16.0,170.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-04
2019-04-17 13:30:00,2019-04-17 15:29:00,3.0,7.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-04
2019-04-18 10:30:00,2019-04-18 12:29:00,-38.0,-505.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-04
2019-04-23 15:00:00,2019-04-23 15:59:00,-3.0,-67.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-04
2019-04-24 15:00:00,2019-04-24 15:59:00,-21.0,-292.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-04
2019-04-30 13:30:00,2019-04-30 15:29:00,14.0,145.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-04
2019-05-06 15:00:00,2019-05-06 15:59:00,-6.0,-105.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-05
2019-05-07 10:00:00,2019-05-07 12:59:00,56.0,670.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-05
2019-05-07 14:30:00,2019-05-07 15:29:00,4.0,20.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2019,2019-05
2019-05-15 13:30:00,2019-05-15 15:29:00,32.0,370.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-05
2019-05-29 10:00:00,2019-05-29 12:59:00,40.0,470.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-05
2019-05-31 10:00:00,2019-05-31 12:59:00,-4.0,-80.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-05
2019-06-18 13:30:00,2019-06-18 15:29:00,16.0,170.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-06
2019-06-20 10:30:00,2019-06-20 12:29:00,36.0,420.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-06
2019-06-26 10:30:00,2019-06-26 12:29:00,-4.0,-80.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-06
2019-07-01 10:30:00,2019-07-01 12:29:00,21.0,232.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-07
2019-07-10 10:30:00,2019-07-10 12:29:00,6.0,45.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-07
2019-07-12 15:00:00,2019-07-12 15:59:00,13.0,132.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-07
2019-07-17 10:30:00,2019-07-17 12:29:00,8.0,70.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-07
2019-07-18 15:00:00,2019-07-18 15:59:00,-3.0,-67.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-07
2019-07-24 15:00:00,2019-07-24 15:59:00,18.0,195.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-07
2019-07-26 10:30:00,2019-07-26 12:29:00,-25.0,-342.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-07
2019-07-26 15:00:00,2019-07-26 15:59:00,-5.0,-92.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-07
2019-07-30 15:00:00,2019-07-30 15:59:00,0.0,-30.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-07
2019-08-05 10:00:00,2019-08-05 12:59:00,121.0,1482.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-08
2019-08-09 13:30:00,2019-08-09 15:29:00,21.0,232.5,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2019,2019-08
2019-08-13 10:00:00,2019-08-13 12:59:00,9.0,82.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-08
2019-08-14 14:30:00,2019-08-14 15:29:00,12.0,120.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2019,2019-08
2019-08-21 13:30:00,2019-08-21 15:29:00,-12.0,-180.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-08
2019-08-26 10:00:00,2019-08-26 12:59:00,-25.0,-342.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-08
2019-09-04 13:30:00,2019-09-04 15:29:00,8.0,70.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-09
2019-09-05 13:30:00,2019-09-05 15:29:00,15.0,157.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-09
2019-09-11 13:30:00,2019-09-11 15:29:00,-2.0,-55.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-09
2019-09-18 13:30:00,2019-09-18 15:29:00,-11.0,-167.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-09
2019-10-02 10:00:00,2019-10-02 12:59:00,114.0,1395.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-10
2019-10-04 13:30:00,2019-10-04 15:29:00,29.0,332.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-10
2019-10-30 13:30:00,2019-10-30 15:29:00,49.0,582.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-10
2019-11-04 13:30:00,2019-11-04 15:29:00,-22.0,-305.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-11
2019-11-05 13:30:00,2019-11-05 15:29:00,5.0,32.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-11
2019-11-11 13:30:00,2019-11-11 15:29:00,-1.0,-42.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-11
2019-11-15 15:00:00,2019-11-15 15:59:00,12.0,120.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-11
2019-11-25 13:30:00,2019-11-25 15:29:00,-11.0,-167.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-11
2019-11-26 15:00:00,2019-11-26 15:59:00,10.0,95.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2019,2019-11
2019-11-27 13:30:00,2019-11-27 15:29:00,-5.0,-92.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-11
2019-12-02 10:00:00,2019-12-02 12:59:00,66.0,795.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-12
2019-12-09 13:30:00,2019-12-09 15:29:00,-1.0,-42.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-12
2019-12-12 13:30:00,2019-12-12 15:29:00,35.0,407.5,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2019,2019-12
2019-12-17 13:30:00,2019-12-17 15:29:00,-5.0,-92.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2019,2019-12
2019-12-23 10:30:00,2019-12-23 12:29:00,3.0,7.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2019,2019-12
2019-12-30 10:00:00,2019-12-30 12:59:00,-13.0,-192.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2019,2019-12
2020-01-03 10:00:00,2020-01-03 12:59:00,-26.0,-355.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-01
2020-01-03 14:30:00,2020-01-03 15:29:00,-0.0,-30.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-01
2020-01-07 10:00:00,2020-01-07 12:59:00,-13.0,-192.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-01
2020-01-10 10:30:00,2020-01-10 12:29:00,27.0,307.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2020,2020-01
2020-01-14 13:30:00,2020-01-14 15:29:00,-52.0,-680.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-01
2020-01-22 13:30:00,2020-01-22 15:29:00,-37.0,-492.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-01
2020-01-23 13:30:00,2020-01-23 15:29:00,47.0,557.5,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2020,2020-01
2020-01-24 14:30:00,2020-01-24 15:29:00,-55.0,-717.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-01
2020-01-27 13:30:00,2020-01-27 15:29:00,-25.0,-342.5,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2020,2020-01
2020-01-31 10:00:00,2020-01-31 12:59:00,134.0,1645.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-01
2020-01-31 14:30:00,2020-01-31 15:29:00,33.0,382.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-01
2020-02-04 10:00:00,2020-02-04 12:59:00,-41.0,-542.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-02
2020-02-07 10:00:00,2020-02-07 12:59:00,-36.0,-480.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-02
2020-02-07 14:30:00,2020-02-07 15:29:00,-9.0,-142.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-02
2020-02-18 15:00:00,2020-02-18 15:59:00,-10.0,-155.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-02
2020-02-20 13:30:00,2020-02-20 15:29:00,23.0,257.5,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2020,2020-02
2020-02-21 10:00:00,2020-02-21 12:59:00,5.0,32.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-02
2020-02-21 14:30:00,2020-02-21 15:29:00,12.0,120.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-02
2020-02-24 10:00:00,2020-02-24 12:59:00,121.0,1482.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-02
2020-02-25 10:00:00,2020-02-25 12:59:00,242.0,2995.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-02
2020-02-25 14:30:00,2020-02-25 15:29:00,-21.0,-292.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-02
2020-02-26 14:30:00,2020-02-26 15:29:00,3.0,7.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-02
2020-02-27 10:00:00,2020-02-27 12:59:00,-107.0,-1367.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-02
2020-03-03 14:30:00,2020-03-03 15:29:00,-152.0,-1930.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-03
2020-03-10 13:30:00,2020-03-10 15:29:00,202.0,2495.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2020,2020-03
2020-03-23 10:00:00,2020-03-23 12:59:00,15.0,157.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-03
2020-03-25 13:30:00,2020-03-25 15:29:00,-5.0,-92.5,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2020,2020-03
2020-05-04 13:30:00,2020-05-04 15:29:00,100.0,1220.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-05
2020-05-11 13:30:00,2020-05-11 15:29:00,-11.0,-167.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-05
2020-05-12 10:30:00,2020-05-12 12:29:00,-18.0,-255.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2020,2020-05
2020-05-22 15:00:00,2020-05-22 15:59:00,15.0,157.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-05
2020-05-27 15:00:00,2020-05-27 15:59:00,70.0,845.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-05
2020-05-28 13:30:00,2020-05-28 15:29:00,88.0,1070.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-05
2020-06-01 13:30:00,2020-06-01 15:29:00,-7.0,-117.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-06
2020-06-02 13:30:00,2020-06-02 15:29:00,18.0,195.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-06
2020-06-03 13:30:00,2020-06-03 15:29:00,41.0,482.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-06
2020-06-08 13:30:00,2020-06-08 15:29:00,31.0,357.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-06
2020-06-10 10:30:00,2020-06-10 12:29:00,-50.0,-655.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2020,2020-06
2020-06-11 14:30:00,2020-06-11 15:29:00,129.0,1582.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-06
2020-06-29 10:00:00,2020-06-29 12:59:00,-114.0,-1455.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-06
2020-07-02 10:30:00,2020-07-02 12:29:00,-5.0,-92.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2020,2020-07
2020-07-08 10:30:00,2020-07-08 12:29:00,27.0,307.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2020,2020-07
2020-07-09 15:00:00,2020-07-09 15:59:00,-16.0,-230.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-07
2020-07-14 14:30:00,2020-07-14 15:29:00,5.0,32.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-07
2020-07-17 13:30:00,2020-07-17 15:29:00,-35.0,-467.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-07
2020-07-22 15:00:00,2020-07-22 15:59:00,42.0,495.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-07
2020-07-23 14:30:00,2020-07-23 15:29:00,5.0,32.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-07
2020-07-24 10:00:00,2020-07-24 12:59:00,15.0,157.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-07
2020-07-24 15:00:00,2020-07-24 15:59:00,3.0,7.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-07
2020-07-29 13:30:00,2020-07-29 15:29:00,39.0,457.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-07
2020-08-04 13:30:00,2020-08-04 15:29:00,7.0,57.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-08
2020-08-05 13:30:00,2020-08-05 15:29:00,-5.0,-92.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-08
2020-08-06 13:30:00,2020-08-06 15:29:00,-66.0,-855.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-08
2020-08-17 13:30:00,2020-08-17 15:29:00,6.0,45.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-08
2020-08-18 10:30:00,2020-08-18 12:29:00,-68.0,-880.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2020,2020-08
2020-08-18 13:30:00,2020-08-18 15:29:00,5.0,32.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-08
2020-08-19 13:30:00,2020-08-19 15:29:00,52.0,620.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-08
2020-08-20 13:30:00,2020-08-20 15:29:00,-22.0,-305.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-08
