trade_id,strategy_name,session_date,direction,level_type,setup_mode,profile_source,tpo_profile_bars,tpo_poc,tpo_vah,tpo_val,tpo_midpoint,opening_range_high,opening_range_low,aoi_anchor,aoi_market_confluence,aoi_low,aoi_high,aoi_width_points,min_probe_ticks,close_location_metric,range_expansion_ratio,poc_range_location,signal_target_price,dynamic_stop_trigger_price,dynamic_stop_offset_points,signal_timestamp,intended_entry_timestamp,signal_flatten_time,rejection_bar_timestamp,confirmation_bar_timestamp,entry_timestamp,entry_reference_price_raw,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,dynamic_stop_price,position_sizing_mode,exit_timestamp,exit_reference_price_raw,exit_price,exit_reason,gross_pnl_before_slippage,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation,dynamic_stop_activated,dynamic_stop_activated_at
390,tpo_value_edge_auction_rejection,2017-08-25,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,81,2450.5,2452.75,2447.25,2450.0,2451.5,2445.5,VAL,ORL,2445.5,2447.25,1.75,1.0,0.5,1.0,0.625,2452.75,2450.0,1.25,2017-08-25 10:52:00-04:00,2017-08-25 10:52:00-04:00,11:00:00,2017-08-25 10:50:00-04:00,2017-08-25 10:51:00-04:00,2017-08-25 10:52:00-04:00,2446.5,2446.5,2445.0,2452.75,1.5,1,0.5,0.5,2447.75,fixed_contracts,2017-08-25 11:00:00-04:00,2446.0,2446.0,eod_flatten,-25.0,-25.0,-30.0,-0.3333333333333333,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
391,tpo_value_edge_auction_rejection,2017-09-06,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,63,2463.25,2464.5,2462.0,2463.25,2466.25,2462.0,VAL,ORL,2462.0,2462.0,0.0,1.0,0.75,1.15,0.34782608695652173,2464.5,2463.25,1.25,2017-09-06 10:34:00-04:00,2017-09-06 10:34:00-04:00,11:00:00,2017-09-06 10:32:00-04:00,2017-09-06 10:33:00-04:00,2017-09-06 10:34:00-04:00,2463.0,2463.0,2461.5,2464.5,1.5,1,1.0,1.5,,fixed_contracts,2017-09-06 10:38:00-04:00,2461.5,2461.5,stop,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
392,tpo_value_edge_auction_rejection,2017-09-08,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,77,2461.5,2463.5,2461.0,2462.25,2462.75,2458.5,VAH,ORH,2462.75,2463.5,0.75,1.0,0.0,1.0,0.5217391304347826,2461.0,2462.25,1.25,2017-09-08 10:48:00-04:00,2017-09-08 10:48:00-04:00,11:00:00,2017-09-08 10:46:00-04:00,2017-09-08 10:47:00-04:00,2017-09-08 10:48:00-04:00,2463.5,2463.5,2464.0,2461.0,0.5,1,0.5,0.5,2462.25,fixed_contracts,2017-09-08 10:52:00-04:00,2464.0,2464.0,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
393,tpo_value_edge_auction_rejection,2017-09-12,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,62,2491.5,2492.0,2490.0,2491.0,2493.5,2489.0,VAL,ORL,2489.0,2490.0,1.0,1.0,0.75,1.0,0.5555555555555556,2492.0,2491.0,1.25,2017-09-12 10:33:00-04:00,2017-09-12 10:33:00-04:00,11:00:00,2017-09-12 10:31:00-04:00,2017-09-12 10:32:00-04:00,2017-09-12 10:33:00-04:00,2489.5,2489.5,2488.5,2492.0,1.0,1,1.25,1.0,2490.75,fixed_contracts,2017-09-12 10:45:00-04:00,2488.5,2488.5,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
394,tpo_value_edge_auction_rejection,2017-09-14,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,54,2491.75,2493.0,2490.75,2491.875,2492.75,2489.0,VAH,ORH,2492.75,2493.0,0.25,1.0,0.5,1.125,0.6111111111111112,2490.75,2491.875,1.25,2017-09-14 10:25:00-04:00,2017-09-14 10:25:00-04:00,11:00:00,2017-09-14 10:23:00-04:00,2017-09-14 10:24:00-04:00,2017-09-14 10:25:00-04:00,2492.75,2492.75,2493.5,2490.75,0.75,1,0.5,0.75,,fixed_contracts,2017-09-14 10:26:00-04:00,2493.5,2493.5,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
395,tpo_value_edge_auction_rejection,2017-09-15,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,31,2492.5,2493.0,2492.0,2492.5,2493.5,2491.25,VAL,ORL,2491.25,2492.0,0.75,1.0,0.6666666666666666,1.0,0.5555555555555556,2493.0,2492.5,1.25,2017-09-15 10:02:00-04:00,2017-09-15 10:02:00-04:00,11:00:00,2017-09-15 10:00:00-04:00,2017-09-15 10:01:00-04:00,2017-09-15 10:02:00-04:00,2491.75,2491.75,2490.75,2493.0,1.0,1,0.5,1.0,,fixed_contracts,2017-09-15 10:06:00-04:00,2490.75,2490.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
396,tpo_value_edge_auction_rejection,2017-09-22,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,57,2496.75,2498.25,2496.5,2497.375,2497.75,2494.75,VAH,ORH,2497.75,2498.25,0.5,1.0,0.0,1.0666666666666667,0.5,2496.5,2497.375,1.25,2017-09-22 10:28:00-04:00,2017-09-22 10:28:00-04:00,11:00:00,2017-09-22 10:26:00-04:00,2017-09-22 10:27:00-04:00,2017-09-22 10:28:00-04:00,2497.5,2497.5,2498.75,2496.25,1.25,1,0.25,1.25,,fixed_contracts,2017-09-22 10:36:00-04:00,2498.75,2498.75,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
397,tpo_value_edge_auction_rejection,2017-09-28,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,49,2502.5,2503.0,2501.5,2502.25,2504.0,2500.5,VAL,ORL,2500.5,2501.5,1.0,1.0,1.0,1.0714285714285714,0.6,2503.0,2502.25,1.25,2017-09-28 10:20:00-04:00,2017-09-28 10:20:00-04:00,11:00:00,2017-09-28 10:18:00-04:00,2017-09-28 10:19:00-04:00,2017-09-28 10:20:00-04:00,2500.75,2500.75,2502.0,2503.0,0.75,1,1.5,0.0,2502.0,fixed_contracts,2017-09-28 10:22:00-04:00,2501.75,2501.75,stop,50.0,50.0,45.0,1.3333333333333333,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2017-09-28 10:23:00-04:00
398,tpo_value_edge_auction_rejection,2017-10-13,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,41,2552.0,2552.5,2551.0,2551.75,2554.25,2550.25,VAH,ORH,2552.5,2554.25,1.75,1.0,0.0,1.0,0.4375,2551.0,2551.75,1.25,2017-10-13 10:12:00-04:00,2017-10-13 10:12:00-04:00,11:00:00,2017-10-13 10:10:00-04:00,2017-10-13 10:11:00-04:00,2017-10-13 10:12:00-04:00,2553.0,2553.0,2554.75,2551.0,1.75,1,0.0,1.75,2551.75,fixed_contracts,2017-10-13 10:21:00-04:00,2554.75,2554.75,stop,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
399,tpo_value_edge_auction_rejection,2017-10-17,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,65,2555.0,2555.5,2554.5,2555.0,2555.75,2554.0,VAL,ORL,2554.0,2554.5,0.5,1.0,0.5,1.0,0.4444444444444444,2555.5,2555.0,1.25,2017-10-17 10:36:00-04:00,2017-10-17 10:36:00-04:00,11:00:00,2017-10-17 10:34:00-04:00,2017-10-17 10:35:00-04:00,2017-10-17 10:36:00-04:00,2554.0,2554.0,2553.5,2555.5,0.5,1,0.25,0.5,,fixed_contracts,2017-10-17 10:38:00-04:00,2553.5,2553.5,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
400,tpo_value_edge_auction_rejection,2017-10-20,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,49,2568.0,2568.75,2567.0,2567.875,2569.0,2566.0,VAH,ORH,2568.75,2569.0,0.25,1.0,0.0,1.1666666666666667,0.5714285714285714,2567.0,2567.875,1.25,2017-10-20 10:20:00-04:00,2017-10-20 10:20:00-04:00,11:00:00,2017-10-20 10:18:00-04:00,2017-10-20 10:19:00-04:00,2017-10-20 10:20:00-04:00,2568.75,2568.75,2569.5,2567.0,0.75,1,1.75,0.25,,fixed_contracts,2017-10-20 10:40:00-04:00,2567.0,2567.0,target,87.5,87.5,82.5,2.3333333333333335,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
401,tpo_value_edge_auction_rejection,2017-10-23,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,60,2574.5,2574.75,2573.0,2573.875,2576.75,2573.0,VAL,ORL,2573.0,2573.0,0.0,1.0,1.0,1.1176470588235294,0.5263157894736842,2574.75,2573.875,1.25,2017-10-23 10:31:00-04:00,2017-10-23 10:31:00-04:00,11:00:00,2017-10-23 10:29:00-04:00,2017-10-23 10:30:00-04:00,2017-10-23 10:31:00-04:00,2573.5,2573.5,2572.5,2574.75,1.0,1,0.5,1.0,,fixed_contracts,2017-10-23 10:49:00-04:00,2572.5,2572.5,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
402,tpo_value_edge_auction_rejection,2017-10-30,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,80,2574.0,2576.25,2573.25,2574.75,2575.25,2571.25,VAH,ORH,2575.25,2576.25,1.0,1.0,0.0,1.1904761904761905,0.44,2573.25,2574.75,1.25,2017-10-30 10:51:00-04:00,2017-10-30 10:51:00-04:00,11:00:00,2017-10-30 10:49:00-04:00,2017-10-30 10:50:00-04:00,2017-10-30 10:51:00-04:00,2575.75,2575.75,2576.75,2573.25,1.0,1,0.25,1.0,,fixed_contracts,2017-10-30 10:54:00-04:00,2576.75,2576.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
403,tpo_value_edge_auction_rejection,2017-11-08,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,88,2583.75,2585.0,2583.25,2584.125,2585.75,2581.5,VAH,ORH,2585.0,2585.75,0.75,1.0,0.5,1.0588235294117647,0.5,2583.25,2584.125,1.25,2017-11-08 10:59:00-05:00,2017-11-08 10:59:00-05:00,11:00:00,2017-11-08 10:57:00-05:00,2017-11-08 10:58:00-05:00,2017-11-08 10:59:00-05:00,2585.5,2585.5,2586.25,2583.25,0.75,1,0.5,0.25,2584.25,fixed_contracts,2017-11-08 11:00:00-05:00,2585.5,2585.5,eod_flatten,0.0,0.0,-5.0,0.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
404,tpo_value_edge_auction_rejection,2017-11-10,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,72,2577.0,2578.25,2575.5,2576.875,2579.25,2575.25,VAL,ORL,2575.25,2575.5,0.25,1.0,1.0,1.0869565217391304,0.64,2578.25,2576.875,1.25,2017-11-10 10:43:00-05:00,2017-11-10 10:43:00-05:00,11:00:00,2017-11-10 10:41:00-05:00,2017-11-10 10:42:00-05:00,2017-11-10 10:43:00-05:00,2575.5,2575.5,2574.75,2578.25,0.75,1,0.0,0.75,2576.75,fixed_contracts,2017-11-10 10:43:00-05:00,2574.75,2574.75,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
405,tpo_value_edge_auction_rejection,2017-11-15,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,73,2562.5,2566.5,2558.5,2562.5,2566.5,2555.5,VAH,ORH,2566.5,2566.5,0.0,1.0,0.3333333333333333,1.0909090909090908,0.5833333333333334,2558.5,2562.5,1.25,2017-11-15 10:44:00-05:00,2017-11-15 10:44:00-05:00,11:00:00,2017-11-15 10:42:00-05:00,2017-11-15 10:43:00-05:00,2017-11-15 10:44:00-05:00,2566.0,2566.0,2567.0,2558.5,1.0,1,0.25,1.0,2564.75,fixed_contracts,2017-11-15 10:44:00-05:00,2567.0,2567.0,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
406,tpo_value_edge_auction_rejection,2017-11-21,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,82,2595.25,2598.25,2594.5,2596.375,2596.25,2589.25,VAH,ORH,2596.25,2598.25,2.0,1.0,0.0,1.0555555555555556,0.631578947368421,2594.5,2596.375,1.25,2017-11-21 10:53:00-05:00,2017-11-21 10:53:00-05:00,11:00:00,2017-11-21 10:51:00-05:00,2017-11-21 10:52:00-05:00,2017-11-21 10:53:00-05:00,2598.0,2598.0,2598.75,2594.5,0.75,1,0.25,0.75,2596.75,fixed_contracts,2017-11-21 10:56:00-05:00,2598.75,2598.75,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
407,tpo_value_edge_auction_rejection,2017-11-22,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,42,2598.0,2598.25,2597.5,2597.875,2599.75,2597.0,VAL,ORL,2597.0,2597.5,0.5,1.0,0.75,1.0,0.36363636363636365,2598.25,2597.875,1.25,2017-11-22 10:13:00-05:00,2017-11-22 10:13:00-05:00,11:00:00,2017-11-22 10:11:00-05:00,2017-11-22 10:12:00-05:00,2017-11-22 10:13:00-05:00,2597.5,2597.5,2596.5,2598.5,1.0,1,0.5,1.0,,fixed_contracts,2017-11-22 10:18:00-05:00,2596.5,2596.5,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
408,tpo_value_edge_auction_rejection,2017-11-30,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,45,2637.5,2638.75,2636.5,2637.625,2639.75,2634.5,VAH,ORH,2638.75,2639.75,1.0,1.0,0.2,1.1428571428571428,0.5,2636.5,2637.625,1.25,2017-11-30 10:16:00-05:00,2017-11-30 10:16:00-05:00,11:00:00,2017-11-30 10:14:00-05:00,2017-11-30 10:15:00-05:00,2017-11-30 10:16:00-05:00,2638.5,2638.5,2640.25,2636.5,1.75,1,2.0,1.0,,fixed_contracts,2017-11-30 10:36:00-05:00,2636.5,2636.5,target,100.0,100.0,95.0,1.1428571428571428,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
409,tpo_value_edge_auction_rejection,2017-12-04,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,44,2661.5,2662.25,2659.75,2661.0,2665.25,2658.75,VAL,ORL,2658.75,2659.75,1.0,1.0,0.8,1.0,0.4230769230769231,2662.25,2661.0,1.25,2017-12-04 10:15:00-05:00,2017-12-04 10:15:00-05:00,11:00:00,2017-12-04 10:13:00-05:00,2017-12-04 10:14:00-05:00,2017-12-04 10:15:00-05:00,2659.75,2659.75,2658.25,2662.25,1.5,1,0.5,1.5,2661.0,fixed_contracts,2017-12-04 10:18:00-05:00,2658.25,2658.25,stop,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
410,tpo_value_edge_auction_rejection,2017-12-05,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,58,2640.5,2641.75,2639.5,2640.625,2641.75,2638.25,VAH,ORH,2641.75,2641.75,0.0,1.0,0.25,1.05,0.42857142857142855,2639.5,2640.625,1.25,2017-12-05 10:29:00-05:00,2017-12-05 10:29:00-05:00,11:00:00,2017-12-05 10:27:00-05:00,2017-12-05 10:28:00-05:00,2017-12-05 10:29:00-05:00,2641.75,2641.75,2642.25,2639.5,0.5,1,0.5,0.5,,fixed_contracts,2017-12-05 10:29:00-05:00,2642.25,2642.25,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
411,tpo_value_edge_auction_rejection,2017-12-12,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,31,2664.25,2665.5,2664.0,2664.75,2666.0,2663.25,VAH,ORH,2665.5,2666.0,0.5,1.0,0.5,1.0,0.36363636363636365,2664.0,2664.75,1.25,2017-12-12 10:02:00-05:00,2017-12-12 10:02:00-05:00,11:00:00,2017-12-12 10:00:00-05:00,2017-12-12 10:01:00-05:00,2017-12-12 10:02:00-05:00,2665.5,2665.5,2666.5,2664.0,1.0,1,0.5,1.0,,fixed_contracts,2017-12-12 10:12:00-05:00,2666.5,2666.5,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
412,tpo_value_edge_auction_rejection,2018-01-11,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,86,2755.75,2757.0,2753.75,2755.375,2757.75,2752.75,VAH,ORH,2757.0,2757.75,0.75,1.0,0.5,1.0,0.4444444444444444,2753.75,2755.375,1.25,2018-01-11 10:57:00-05:00,2018-01-11 10:57:00-05:00,11:00:00,2018-01-11 10:55:00-05:00,2018-01-11 10:56:00-05:00,2018-01-11 10:57:00-05:00,2757.0,2757.0,2758.25,2753.75,1.25,1,0.5,1.25,2755.75,fixed_contracts,2018-01-11 10:59:00-05:00,2758.25,2758.25,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
413,tpo_value_edge_auction_rejection,2018-01-18,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,83,2800.5,2804.25,2799.5,2801.875,2806.5,2799.75,VAL,ORL,2799.5,2799.75,0.25,1.0,1.0,1.075,0.4418604651162791,2804.25,2801.875,1.25,2018-01-18 10:54:00-05:00,2018-01-18 10:54:00-05:00,11:00:00,2018-01-18 10:52:00-05:00,2018-01-18 10:53:00-05:00,2018-01-18 10:54:00-05:00,2800.25,2800.25,2799.0,2804.25,1.25,1,0.75,1.25,2801.5,fixed_contracts,2018-01-18 10:58:00-05:00,2799.0,2799.0,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
414,tpo_value_edge_auction_rejection,2018-01-31,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,36,2835.25,2838.0,2833.75,2835.875,2839.75,2832.5,VAL,ORL,2832.5,2833.75,1.25,1.0,1.0,1.1724137931034482,0.47058823529411764,2838.0,2835.875,1.25,2018-01-31 10:07:00-05:00,2018-01-31 10:07:00-05:00,11:00:00,2018-01-31 10:05:00-05:00,2018-01-31 10:06:00-05:00,2018-01-31 10:07:00-05:00,2833.0,2833.0,2832.0,2838.0,1.0,1,1.25,1.0,2834.25,fixed_contracts,2018-01-31 10:11:00-05:00,2832.0,2832.0,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
415,tpo_value_edge_auction_rejection,2018-02-08,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,70,2673.5,2676.0,2665.5,2670.75,2684.0,2662.75,VAL,ORL,2662.75,2665.5,2.75,1.0,0.7333333333333333,1.188235294117647,0.5841584158415841,2676.0,2670.75,1.25,2018-02-08 10:41:00-05:00,2018-02-08 10:41:00-05:00,11:00:00,2018-02-08 10:39:00-05:00,2018-02-08 10:40:00-05:00,2018-02-08 10:41:00-05:00,2664.25,2664.25,2662.25,2676.0,2.0,1,3.25,2.0,2665.5,fixed_contracts,2018-02-08 10:44:00-05:00,2662.25,2662.25,stop,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
416,tpo_value_edge_auction_rejection,2018-02-15,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,51,2713.25,2716.0,2710.25,2713.125,2717.75,2707.25,VAL,ORL,2707.25,2710.25,3.0,1.0,0.8666666666666667,1.1904761904761905,0.64,2716.0,2713.125,1.25,2018-02-15 10:22:00-05:00,2018-02-15 10:22:00-05:00,11:00:00,2018-02-15 10:20:00-05:00,2018-02-15 10:21:00-05:00,2018-02-15 10:22:00-05:00,2711.25,2711.25,2706.75,2716.0,4.5,1,1.25,4.5,2712.5,fixed_contracts,2018-02-15 10:37:00-05:00,2706.75,2706.75,stop,-225.0,-225.0,-230.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
417,tpo_value_edge_auction_rejection,2018-02-23,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,53,2719.0,2720.75,2716.75,2718.75,2722.75,2714.25,VAL,ORL,2714.25,2716.75,2.5,1.0,0.5714285714285714,1.1470588235294117,0.6153846153846154,2720.75,2718.75,1.25,2018-02-23 10:24:00-05:00,2018-02-23 10:24:00-05:00,11:00:00,2018-02-23 10:22:00-05:00,2018-02-23 10:23:00-05:00,2018-02-23 10:24:00-05:00,2714.75,2714.75,2713.75,2720.75,1.0,1,1.75,1.0,2716.0,fixed_contracts,2018-02-23 10:28:00-05:00,2713.75,2713.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
418,tpo_value_edge_auction_rejection,2018-03-06,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,46,2726.0,2727.25,2720.5,2723.875,2732.75,2719.75,VAL,ORL,2719.75,2720.5,0.75,1.0,0.9,1.1923076923076923,0.5645161290322581,2727.25,2723.875,1.25,2018-03-06 10:17:00-05:00,2018-03-06 10:17:00-05:00,11:00:00,2018-03-06 10:15:00-05:00,2018-03-06 10:16:00-05:00,2018-03-06 10:17:00-05:00,2722.5,2722.5,2723.75,2727.25,3.25,1,1.5,1.25,2723.75,fixed_contracts,2018-03-06 10:19:00-05:00,2723.0,2723.0,stop,25.0,25.0,20.0,0.15384615384615385,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2018-03-06 10:20:00-05:00
419,tpo_value_edge_auction_rejection,2018-03-07,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,53,2711.25,2714.0,2710.0,2712.0,2716.75,2700.25,VAH,ORH,2714.0,2716.75,2.75,1.0,0.4,1.106060606060606,0.6027397260273972,2710.0,2712.0,1.25,2018-03-07 10:24:00-05:00,2018-03-07 10:24:00-05:00,11:00:00,2018-03-07 10:22:00-05:00,2018-03-07 10:23:00-05:00,2018-03-07 10:24:00-05:00,2716.5,2716.5,2717.25,2710.0,0.75,1,0.25,0.75,2715.25,fixed_contracts,2018-03-07 10:24:00-05:00,2717.25,2717.25,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
420,tpo_value_edge_auction_rejection,2018-03-12,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,73,2791.25,2794.25,2790.25,2792.25,2797.25,2788.0,VAL,ORL,2788.0,2790.25,2.25,1.0,0.8,1.054054054054054,0.38461538461538464,2794.25,2792.25,1.25,2018-03-12 10:44:00-04:00,2018-03-12 10:44:00-04:00,11:00:00,2018-03-12 10:42:00-04:00,2018-03-12 10:43:00-04:00,2018-03-12 10:44:00-04:00,2789.0,2789.0,2787.5,2794.25,1.5,1,2.0,1.5,2790.25,fixed_contracts,2018-03-12 10:52:00-04:00,2787.5,2787.5,stop,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
421,tpo_value_edge_auction_rejection,2018-03-14,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,70,2774.75,2778.25,2769.75,2774.0,2782.5,2771.5,VAL,ORL,2769.75,2771.5,1.75,1.0,0.7142857142857143,1.1016949152542372,0.5230769230769231,2778.25,2774.0,1.25,2018-03-14 10:41:00-04:00,2018-03-14 10:41:00-04:00,11:00:00,2018-03-14 10:39:00-04:00,2018-03-14 10:40:00-04:00,2018-03-14 10:41:00-04:00,2771.25,2771.25,2769.25,2778.25,2.0,1,0.25,2.0,2772.5,fixed_contracts,2018-03-14 10:42:00-04:00,2769.25,2769.25,stop,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
422,tpo_value_edge_auction_rejection,2018-03-16,short,tpo_vah_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,52,2760.0,2761.25,2758.5,2759.875,2763.25,2756.0,VAH,ORH,2761.25,2763.25,2.0,1.0,0.2,1.0,0.5517241379310345,2758.5,2759.875,1.25,2018-03-16 10:23:00-04:00,2018-03-16 10:23:00-04:00,11:00:00,2018-03-16 10:21:00-04:00,2018-03-16 10:22:00-04:00,2018-03-16 10:23:00-04:00,2762.75,2762.75,2763.75,2758.5,1.0,1,1.5,1.0,2761.5,fixed_contracts,2018-03-16 10:30:00-04:00,2763.75,2763.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
423,tpo_value_edge_auction_rejection,2018-03-19,long,tpo_val_or_rejection,two_bar_confirmation,developing_completed_bar_tpo,49,2737.25,2740.75,2735.75,2738.25,2745.25,2734.25,VAL,ORL,2734.25,2735.75,1.5,1.0,0.8,1.1363636363636365,0.36,2740.75,2738.25,1.25,2018-03-19 10:20:00-04:00,2018-03-19 10:20:00-04:00,11:00:00,2018-03-19 10:18:00-04:00,2018-03-19 10:19:00-04:00,2018-03-19 10:20:00-04:00,2734.75,2734.75,2733.75,2740.75,1.0,1,0.75,1.0,2736.0,fixed_contracts,2018-03-19 10:23:00-04:00,2733.75,2733.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
