trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,source_return_reference,source_window_start_timestamp,source_window_end_timestamp,source_window_open,source_window_high,source_window_low,source_window_close,source_window_return_points,source_window_return_ticks,source_window_range_points,source_window_volume,source_window_avg_volume_ratio,morning_momentum_signal_timestamp,morning_momentum_entry_window_start,morning_momentum_entry_window_end,min_signal_return_ticks,min_source_window_volume_ratio,min_source_window_range_points,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,position_sizing_net_liq,target_risk_amount,dollar_risk_per_contract,unrounded_contracts,planned_dollar_risk,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
102,morning_intraday_momentum_continuation,2022-06-06,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-06-06 09:30:00-04:00,2022-06-06 10:30:00-04:00,4149.75,4168.25,4138.75,4161.5,11.75,47.0,29.5,254150.0,1.176500949134238,2022-06-06 10:30:00-04:00,2022-06-06 10:30:00-04:00,2022-06-06 10:35:00-04:00,32.0,,,2022-06-06 10:30:00-04:00,4161.75,4143.0,4195.25,18.75,1,5.5,31.25,risk_percent_net_liq,166270.0,1662.7,937.5,1.7735466666666666,937.5,2022-06-06 11:15:00-04:00,4142.75,stop,-950.0,-955.0,-1.0133333333333334,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
103,morning_intraday_momentum_continuation,2022-06-07,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-06-07 09:30:00-04:00,2022-06-07 10:30:00-04:00,4082.5,4116.75,4077.75,4115.0,32.5,130.0,39.0,314715.0,1.3617523413889694,2022-06-07 10:30:00-04:00,2022-06-07 10:30:00-04:00,2022-06-07 10:35:00-04:00,32.0,,,2022-06-07 10:30:00-04:00,4115.5,4096.75,4148.5,18.75,1,33.0,7.25,risk_percent_net_liq,165315.0,1653.15,937.5,1.76336,937.5,2022-06-07 14:10:00-04:00,4148.25,target,1637.5,1632.5,1.7466666666666666,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
104,morning_intraday_momentum_continuation,2022-06-09,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-06-09 09:30:00-04:00,2022-06-09 10:30:00-04:00,4094.5,4118.25,4085.0,4108.0,13.5,54.0,33.25,306834.0,1.1214327494859926,2022-06-09 10:30:00-04:00,2022-06-09 10:30:00-04:00,2022-06-09 10:35:00-04:00,32.0,,,2022-06-09 10:30:00-04:00,4108.25,4089.75,4141.25,18.5,1,6.25,19.25,risk_percent_net_liq,166947.5,1669.4750000000001,925.0,1.804837837837838,925.0,2022-06-09 10:50:00-04:00,4089.5,stop,-937.5,-942.5,-1.0135135135135136,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
105,morning_intraday_momentum_continuation,2022-06-21,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-06-21 09:30:00-04:00,2022-06-21 10:30:00-04:00,3736.25,3773.75,3735.5,3769.5,33.25,133.0,38.25,264531.0,5.19741593021505,2022-06-21 10:30:00-04:00,2022-06-21 10:30:00-04:00,2022-06-21 10:35:00-04:00,32.0,,,2022-06-21 10:30:00-04:00,3769.75,3752.75,3800.0,17.0,1,14.0,12.5,risk_percent_net_liq,166005.0,1660.05,850.0,1.9529999999999998,850.0,2022-06-21 16:55:00-04:00,3770.0,eod_flatten,12.5,7.5,0.014705882352941176,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
106,morning_intraday_momentum_continuation,2022-06-22,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-06-22 09:30:00-04:00,2022-06-22 10:30:00-04:00,3724.0,3788.0,3719.25,3786.25,62.25,249.0,68.75,345387.0,1.4710600249502168,2022-06-22 10:30:00-04:00,2022-06-22 10:30:00-04:00,2022-06-22 10:35:00-04:00,32.0,,,2022-06-22 10:30:00-04:00,3786.25,3769.0,3816.75,17.25,1,11.5,18.75,risk_percent_net_liq,166012.5,1660.125,862.5,1.924782608695652,862.5,2022-06-22 11:50:00-04:00,3768.75,stop,-875.0,-880.0,-1.0144927536231885,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
107,morning_intraday_momentum_continuation,2022-06-24,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-06-24 09:30:00-04:00,2022-06-24 10:30:00-04:00,3831.75,3889.75,3831.0,3883.25,51.5,206.0,58.75,351286.0,1.4335682948455652,2022-06-24 10:30:00-04:00,2022-06-24 10:30:00-04:00,2022-06-24 10:35:00-04:00,32.0,,,2022-06-24 10:30:00-04:00,3883.75,3866.25,3915.0,17.5,1,35.75,8.75,risk_percent_net_liq,165132.5,1651.325,875.0,1.8872285714285715,875.0,2022-06-24 15:55:00-04:00,3914.75,target,1550.0,1545.0,1.7714285714285714,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
108,morning_intraday_momentum_continuation,2022-07-07,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-07-07 09:30:00-04:00,2022-07-07 10:30:00-04:00,3867.0,3891.75,3866.5,3884.5,17.5,70.0,25.25,269057.0,0.9562674142349902,2022-07-07 10:30:00-04:00,2022-07-07 10:30:00-04:00,2022-07-07 10:35:00-04:00,32.0,,,2022-07-07 10:30:00-04:00,3884.75,3867.25,3916.0,17.5,1,29.5,3.5,risk_percent_net_liq,166677.5,1666.775,875.0,1.9048857142857143,875.0,2022-07-07 16:55:00-04:00,3899.0,eod_flatten,712.5,707.5,0.8142857142857143,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
109,morning_intraday_momentum_continuation,2022-07-08,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-07-08 09:30:00-04:00,2022-07-08 10:30:00-04:00,3887.5,3908.75,3871.5,3906.25,18.75,75.0,37.25,278299.0,1.209264508490705,2022-07-08 10:30:00-04:00,2022-07-08 10:30:00-04:00,2022-07-08 10:35:00-04:00,32.0,,,2022-07-08 10:30:00-04:00,3906.75,3889.0,3938.25,17.75,1,15.25,18.0,risk_percent_net_liq,167385.0,1673.8500000000001,887.5,1.8860281690140848,887.5,2022-07-08 12:35:00-04:00,3888.75,stop,-900.0,-905.0,-1.0140845070422535,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
110,morning_intraday_momentum_continuation,2022-07-13,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-07-13 09:30:00-04:00,2022-07-13 10:30:00-04:00,3765.5,3796.0,3760.5,3779.75,14.25,57.0,35.5,455108.0,1.3360248915066189,2022-07-13 10:30:00-04:00,2022-07-13 10:30:00-04:00,2022-07-13 10:35:00-04:00,32.0,,,2022-07-13 10:30:00-04:00,3780.0,3762.75,3810.25,17.25,1,31.75,4.0,risk_percent_net_liq,166480.0,1664.8,862.5,1.9302028985507247,862.5,2022-07-13 10:45:00-04:00,3810.0,target,1500.0,1495.0,1.7391304347826086,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
111,morning_intraday_momentum_continuation,2022-07-15,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-07-15 09:30:00-04:00,2022-07-15 10:30:00-04:00,3840.0,3857.75,3819.75,3856.75,16.75,67.0,38.0,378571.0,1.4148163533926237,2022-07-15 10:30:00-04:00,2022-07-15 10:30:00-04:00,2022-07-15 10:35:00-04:00,32.0,,,2022-07-15 10:30:00-04:00,3857.0,3839.5,3888.0,17.5,1,10.0,13.5,risk_percent_net_liq,167975.0,1679.75,875.0,1.9197142857142857,875.0,2022-07-15 16:55:00-04:00,3866.25,eod_flatten,462.5,457.5,0.5285714285714286,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
112,morning_intraday_momentum_continuation,2022-07-19,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-07-19 09:30:00-04:00,2022-07-19 10:30:00-04:00,3874.5,3896.5,3868.0,3895.25,20.75,83.0,28.5,332875.0,1.1706338575919017,2022-07-19 10:30:00-04:00,2022-07-19 10:30:00-04:00,2022-07-19 10:35:00-04:00,32.0,,,2022-07-19 10:30:00-04:00,3895.5,3877.75,3926.75,17.75,1,32.25,3.75,risk_percent_net_liq,168432.5,1684.325,887.5,1.897830985915493,887.5,2022-07-19 13:40:00-04:00,3926.5,target,1550.0,1545.0,1.7464788732394365,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
113,morning_intraday_momentum_continuation,2022-07-20,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-07-20 09:30:00-04:00,2022-07-20 10:30:00-04:00,3938.5,3950.0,3924.75,3949.5,11.0,44.0,25.25,257053.0,0.9841675882202033,2022-07-20 10:30:00-04:00,2022-07-20 10:30:00-04:00,2022-07-20 10:35:00-04:00,32.0,,,2022-07-20 10:30:00-04:00,3949.75,3931.75,3981.5,18.0,1,27.5,11.25,risk_percent_net_liq,169977.5,1699.775,900.0,1.888638888888889,900.0,2022-07-20 16:55:00-04:00,3954.25,eod_flatten,225.0,220.0,0.25,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
114,morning_intraday_momentum_continuation,2022-07-27,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-07-27 09:30:00-04:00,2022-07-27 10:30:00-04:00,3957.5,3974.0,3954.5,3971.25,13.75,55.0,19.5,275391.0,1.2059831922816322,2022-07-27 10:30:00-04:00,2022-07-27 10:30:00-04:00,2022-07-27 10:35:00-04:00,32.0,,,2022-07-27 10:30:00-04:00,3971.5,3953.5,4003.5,18.0,1,42.75,4.75,risk_percent_net_liq,170197.5,1701.9750000000001,900.0,1.8910833333333334,900.0,2022-07-27 14:40:00-04:00,4003.25,target,1587.5,1582.5,1.7638888888888888,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
115,morning_intraday_momentum_continuation,2022-07-29,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-07-29 09:30:00-04:00,2022-07-29 10:30:00-04:00,4089.0,4123.25,4081.0,4119.25,30.25,121.0,42.25,344858.0,1.2882110199098433,2022-07-29 10:30:00-04:00,2022-07-29 10:30:00-04:00,2022-07-29 10:35:00-04:00,32.0,,,2022-07-29 10:30:00-04:00,4119.5,4100.75,4152.5,18.75,1,3.5,20.25,risk_percent_net_liq,171780.0,1717.8,937.5,1.83232,937.5,2022-07-29 11:20:00-04:00,4100.5,stop,-950.0,-955.0,-1.0133333333333334,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
116,morning_intraday_momentum_continuation,2022-08-01,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-08-01 09:30:00-04:00,2022-08-01 10:30:00-04:00,4105.0,4141.5,4097.0,4116.75,11.75,47.0,44.5,359514.0,1.0665664226661158,2022-08-01 10:30:00-04:00,2022-08-01 10:30:00-04:00,2022-08-01 10:35:00-04:00,32.0,,,2022-08-01 10:30:00-04:00,4117.0,4098.25,4150.0,18.75,1,30.25,13.5,risk_percent_net_liq,170825.0,1708.25,937.5,1.8221333333333334,937.5,2022-08-01 16:55:00-04:00,4121.75,eod_flatten,237.5,232.5,0.25333333333333335,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
117,morning_intraday_momentum_continuation,2022-08-03,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-08-03 09:30:00-04:00,2022-08-03 10:30:00-04:00,4115.75,4137.25,4112.5,4129.25,13.5,54.0,24.75,333824.0,1.2595931827326365,2022-08-03 10:30:00-04:00,2022-08-03 10:30:00-04:00,2022-08-03 10:35:00-04:00,32.0,,,2022-08-03 10:30:00-04:00,4129.5,4110.75,4162.75,18.75,1,34.25,15.25,risk_percent_net_liq,171057.5,1710.575,937.5,1.8246133333333334,937.5,2022-08-03 14:15:00-04:00,4162.5,target,1650.0,1645.0,1.76,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
118,morning_intraday_momentum_continuation,2022-08-05,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-08-05 09:30:00-04:00,2022-08-05 10:30:00-04:00,4108.0,4153.25,4107.25,4146.25,38.25,153.0,46.0,365328.0,1.977636642440564,2022-08-05 10:30:00-04:00,2022-08-05 10:30:00-04:00,2022-08-05 10:35:00-04:00,32.0,,,2022-08-05 10:30:00-04:00,4146.5,4127.75,4179.75,18.75,1,0.75,18.75,risk_percent_net_liq,172702.5,1727.025,937.5,1.84216,937.5,2022-08-05 11:15:00-04:00,4127.5,stop,-950.0,-955.0,-1.0133333333333334,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
119,morning_intraday_momentum_continuation,2022-08-08,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-08-08 09:30:00-04:00,2022-08-08 10:30:00-04:00,4164.25,4188.0,4160.5,4179.0,14.75,59.0,27.5,310526.0,1.28757237404286,2022-08-08 10:30:00-04:00,2022-08-08 10:30:00-04:00,2022-08-08 10:35:00-04:00,32.0,,,2022-08-08 10:30:00-04:00,4179.5,4160.5,4213.0,19.0,1,5.5,24.0,risk_percent_net_liq,171747.5,1717.4750000000001,950.0,1.8078684210526317,950.0,2022-08-08 11:35:00-04:00,4160.25,stop,-962.5,-967.5,-1.013157894736842,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
120,morning_intraday_momentum_continuation,2022-08-11,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-08-11 09:30:00-04:00,2022-08-11 10:30:00-04:00,4240.5,4260.5,4233.0,4250.25,9.75,39.0,27.5,263177.0,1.1795484240396343,2022-08-11 10:30:00-04:00,2022-08-11 10:30:00-04:00,2022-08-11 10:35:00-04:00,32.0,,,2022-08-11 10:30:00-04:00,4250.5,4231.25,4284.75,19.25,1,8.0,20.5,risk_percent_net_liq,170780.0,1707.8,962.5,1.7743376623376623,962.5,2022-08-11 11:05:00-04:00,4231.0,stop,-975.0,-980.0,-1.0129870129870129,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
121,morning_intraday_momentum_continuation,2022-08-15,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-08-15 09:30:00-04:00,2022-08-15 10:30:00-04:00,4258.25,4284.0,4257.75,4271.0,12.75,51.0,26.25,295873.0,1.3136804951301044,2022-08-15 10:30:00-04:00,2022-08-15 10:30:00-04:00,2022-08-15 10:35:00-04:00,32.0,,,2022-08-15 10:30:00-04:00,4271.25,4252.0,4305.5,19.25,1,33.5,6.5,risk_percent_net_liq,169800.0,1698.0,962.5,1.7641558441558443,962.5,2022-08-15 16:55:00-04:00,4294.0,eod_flatten,1137.5,1132.5,1.1818181818181819,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
122,morning_intraday_momentum_continuation,2022-08-23,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-08-23 09:30:00-04:00,2022-08-23 10:30:00-04:00,4137.0,4161.75,4131.25,4147.75,10.75,43.0,30.5,362748.0,1.1605757671621726,2022-08-23 10:30:00-04:00,2022-08-23 10:30:00-04:00,2022-08-23 10:35:00-04:00,32.0,,,2022-08-23 10:30:00-04:00,4148.25,4129.5,4181.5,18.75,1,9.0,20.75,risk_percent_net_liq,170932.5,1709.325,937.5,1.82328,937.5,2022-08-23 11:00:00-04:00,4129.25,stop,-950.0,-955.0,-1.0133333333333334,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
123,morning_intraday_momentum_continuation,2022-08-24,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-08-24 09:30:00-04:00,2022-08-24 10:30:00-04:00,4128.5,4143.5,4121.25,4139.5,11.0,44.0,22.25,264071.0,1.2916018508343095,2022-08-24 10:30:00-04:00,2022-08-24 10:30:00-04:00,2022-08-24 10:35:00-04:00,32.0,,,2022-08-24 10:30:00-04:00,4140.0,4121.25,4173.25,18.75,1,18.5,8.75,risk_percent_net_liq,169977.5,1699.775,937.5,1.8130933333333334,937.5,2022-08-24 16:55:00-04:00,4149.25,eod_flatten,462.5,457.5,0.49333333333333335,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
124,morning_intraday_momentum_continuation,2022-08-25,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-08-25 09:30:00-04:00,2022-08-25 10:30:00-04:00,4158.75,4182.75,4147.5,4180.5,21.75,87.0,35.25,328027.0,1.5654633610389688,2022-08-25 10:30:00-04:00,2022-08-25 10:30:00-04:00,2022-08-25 10:35:00-04:00,32.0,,,2022-08-25 10:30:00-04:00,4180.75,4161.75,4214.25,19.0,1,4.25,19.5,risk_percent_net_liq,170435.0,1704.3500000000001,950.0,1.7940526315789476,950.0,2022-08-25 11:15:00-04:00,4161.5,stop,-962.5,-967.5,-1.013157894736842,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
125,morning_intraday_momentum_continuation,2022-08-29,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-08-29 09:30:00-04:00,2022-08-29 10:30:00-04:00,4028.0,4050.5,4020.75,4039.5,11.5,46.0,29.75,394592.0,1.0116226556096868,2022-08-29 10:30:00-04:00,2022-08-29 10:30:00-04:00,2022-08-29 10:35:00-04:00,32.0,,,2022-08-29 10:30:00-04:00,4040.0,4021.75,4072.5,18.25,1,5.25,22.5,risk_percent_net_liq,169467.5,1694.675,912.5,1.8571780821917807,912.5,2022-08-29 10:50:00-04:00,4021.5,stop,-925.0,-930.0,-1.0136986301369864,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
126,morning_intraday_momentum_continuation,2022-09-07,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-09-07 09:30:00-04:00,2022-09-07 10:30:00-04:00,3906.75,3930.0,3904.5,3926.5,19.75,79.0,25.5,353334.0,1.1100713227763621,2022-09-07 10:30:00-04:00,2022-09-07 10:30:00-04:00,2022-09-07 10:35:00-04:00,32.0,,,2022-09-07 10:30:00-04:00,3926.75,3909.0,3958.25,17.75,1,32.5,2.75,risk_percent_net_liq,168537.5,1685.375,887.5,1.8990140845070422,887.5,2022-09-07 13:35:00-04:00,3958.0,target,1562.5,1557.5,1.7605633802816902,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
127,morning_intraday_momentum_continuation,2022-09-08,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-09-08 09:30:00-04:00,2022-09-08 10:30:00-04:00,3955.25,3987.0,3942.75,3980.25,25.0,100.0,44.25,449919.0,1.453413360601762,2022-09-08 10:30:00-04:00,2022-09-08 10:30:00-04:00,2022-09-08 10:35:00-04:00,32.0,,,2022-09-08 10:30:00-04:00,3980.5,3962.5,4012.5,18.0,1,30.25,20.25,risk_percent_net_liq,170095.0,1700.95,900.0,1.8899444444444444,900.0,2022-09-08 12:05:00-04:00,3962.25,stop,-912.5,-917.5,-1.0138888888888888,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
128,morning_intraday_momentum_continuation,2022-09-09,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-09-09 09:30:00-04:00,2022-09-09 10:30:00-04:00,4029.25,4058.0,4026.25,4053.5,24.25,97.0,31.75,262522.0,1.0137292914031837,2022-09-09 10:30:00-04:00,2022-09-09 10:30:00-04:00,2022-09-09 10:35:00-04:00,32.0,,,2022-09-09 10:30:00-04:00,4054.0,4035.75,4086.5,18.25,1,23.25,8.75,risk_percent_net_liq,169177.5,1691.775,912.5,1.854,912.5,2022-09-09 16:55:00-04:00,4065.75,eod_flatten,587.5,582.5,0.6438356164383562,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
129,morning_intraday_momentum_continuation,2022-09-19,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-09-19 09:30:00-04:00,2022-09-19 10:30:00-04:00,3854.0,3891.25,3853.25,3889.25,35.25,141.0,38.0,373618.0,0.8541960324225037,2022-09-19 10:30:00-04:00,2022-09-19 10:30:00-04:00,2022-09-19 10:35:00-04:00,32.0,,,2022-09-19 10:30:00-04:00,3889.25,3871.5,3920.5,17.75,1,14.5,18.75,risk_percent_net_liq,169760.0,1697.6000000000001,887.5,1.9127887323943664,887.5,2022-09-19 12:05:00-04:00,3871.25,stop,-900.0,-905.0,-1.0140845070422535,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
130,morning_intraday_momentum_continuation,2022-09-21,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-09-21 09:30:00-04:00,2022-09-21 10:30:00-04:00,3893.0,3904.5,3886.0,3903.75,10.75,43.0,18.5,270820.0,0.7648930222461741,2022-09-21 10:30:00-04:00,2022-09-21 10:30:00-04:00,2022-09-21 10:35:00-04:00,32.0,,,2022-09-21 10:30:00-04:00,3904.25,3886.5,3935.5,17.75,1,0.75,18.25,risk_percent_net_liq,168855.0,1688.55,887.5,1.9025915492957746,887.5,2022-09-21 11:05:00-04:00,3886.25,stop,-900.0,-905.0,-1.0140845070422535,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
131,morning_intraday_momentum_continuation,2022-09-26,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-09-26 09:30:00-04:00,2022-09-26 10:30:00-04:00,3692.0,3730.5,3688.5,3726.5,34.5,138.0,42.0,464567.0,0.9371639945532418,2022-09-26 10:30:00-04:00,2022-09-26 10:30:00-04:00,2022-09-26 10:35:00-04:00,32.0,,,2022-09-26 10:30:00-04:00,3726.75,3709.75,3756.75,17.0,1,0.75,20.75,risk_percent_net_liq,167950.0,1679.5,850.0,1.9758823529411764,850.0,2022-09-26 10:45:00-04:00,3709.5,stop,-862.5,-867.5,-1.0147058823529411,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
132,morning_intraday_momentum_continuation,2022-09-28,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-09-28 09:30:00-04:00,2022-09-28 10:30:00-04:00,3670.25,3692.25,3652.25,3691.5,21.25,85.0,40.0,449577.0,1.1470936440678694,2022-09-28 10:30:00-04:00,2022-09-28 10:30:00-04:00,2022-09-28 10:35:00-04:00,32.0,,,2022-09-28 10:30:00-04:00,3691.75,3675.0,3721.5,16.75,1,31.25,5.5,risk_percent_net_liq,167082.5,1670.825,837.5,1.9950149253731344,837.5,2022-09-28 12:15:00-04:00,3721.25,target,1475.0,1470.0,1.7611940298507462,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
133,morning_intraday_momentum_continuation,2022-09-30,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-09-30 09:30:00-04:00,2022-09-30 10:30:00-04:00,3644.0,3662.0,3626.5,3655.5,11.5,46.0,35.5,476694.0,1.0834007126886647,2022-09-30 10:30:00-04:00,2022-09-30 10:30:00-04:00,2022-09-30 10:35:00-04:00,32.0,,,2022-09-30 10:30:00-04:00,3655.75,3639.25,3685.0,16.5,2,28.75,16.5,risk_percent_net_liq,168552.5,1685.525,825.0,2.0430606060606062,1650.0,2022-09-30 13:35:00-04:00,3639.0,stop,-1675.0,-1685.0,-1.0151515151515151,10.0,50.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
134,morning_intraday_momentum_continuation,2022-10-03,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-03 09:30:00-04:00,2022-10-03 10:30:00-04:00,3635.75,3673.75,3617.0,3669.0,33.25,133.0,56.75,481234.0,0.9234672865746947,2022-10-03 10:30:00-04:00,2022-10-03 10:30:00-04:00,2022-10-03 10:35:00-04:00,32.0,,,2022-10-03 10:30:00-04:00,3669.25,3652.5,3698.75,16.75,1,33.0,9.75,risk_percent_net_liq,166867.5,1668.675,837.5,1.9924477611940299,837.5,2022-10-03 14:25:00-04:00,3698.5,target,1462.5,1457.5,1.7462686567164178,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
135,morning_intraday_momentum_continuation,2022-10-04,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-04 09:30:00-04:00,2022-10-04 10:30:00-04:00,3749.25,3798.25,3748.5,3786.5,37.25,149.0,49.75,508650.0,1.3999805330132917,2022-10-04 10:30:00-04:00,2022-10-04 10:30:00-04:00,2022-10-04 10:35:00-04:00,32.0,,,2022-10-04 10:30:00-04:00,3786.75,3769.5,3817.25,17.25,1,15.75,18.25,risk_percent_net_liq,168325.0,1683.25,862.5,1.9515942028985507,862.5,2022-10-04 13:15:00-04:00,3769.25,stop,-875.0,-880.0,-1.0144927536231885,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
